class,age,male,female
0,0 to 1,298.22,267.88
1,1 to 5,1190.8,1067.78
10,10 to 15,1527.49,1360.81
15,15 to 20,1611.2,1456.49
20,20 to 25,1667.02,1463.75
25,25 to 30,1526.23,1329.01
30,30 to 35,1425.61,1227.59
35,35 to 40,1240.64,1078.88
40,40 to 45,1058.41,997.21
45,45 to 50,904.83,869.05
5,5 to 10,1487.9,1300.4
50,50 to 55,848.36,823.54
55,55 to 60,721.42,628.54
60,60 to 65,528.38,485.34
65,65 to 70,341.18,320.32
70,70 to 75,236.6,244.82
75,75 to 80,162.96,163.48
80,80 and over,146.83,152.12
