class,age,male,female
0,0 to 1,1360.16,1170.96
1,1 to 5,5431.09,4667.54
10,10 to 15,6797.93,5758.42
15,15 to 20,7463.75,6305.55
20,20 to 25,8963.52,6966.12
25,25 to 30,8526.3,6999.3
30,30 to 35,8122.23,6845.72
35,35 to 40,7149.35,6015.55
40,40 to 45,5773.13,5056.72
45,45 to 50,4834.79,4463.58
5,5 to 10,6542.01,5676.2
50,50 to 55,4152.45,4027.69
55,55 to 60,3620.05,3185.99
60,60 to 65,2473.96,2366.62
65,65 to 70,1622.76,1573.77
70,70 to 75,1082.96,1160.02
75,75 to 80,864.94,885.77
80,80 and over,831.83,984.81
