class,age,male,female
0,0 to 1,127.28,107.81
1,1 to 5,508.21,429.76
10,10 to 15,680.09,549.77
15,15 to 20,714.53,634.89
20,20 to 25,666.51,692.7
25,25 to 30,633.75,701.2
30,30 to 35,664.95,706.94
35,35 to 40,592.32,626.48
40,40 to 45,509.55,579.65
45,45 to 50,499.03,545.35
5,5 to 10,638.88,527.55
50,50 to 55,454.45,524.22
55,55 to 60,444.66,441.51
60,60 to 65,334.86,332.04
65,65 to 70,239.59,240.69
70,70 to 75,159.34,195.15
75,75 to 80,126.8,156.56
80,80 and over,115.86,170.51
