class,age,male,female
0,0 to 1,538.03,476.25
1,1 to 5,2148.34,1898.37
10,10 to 15,2759.59,2410.69
15,15 to 20,2939.19,2623.82
20,20 to 25,3049.88,2676.15
25,25 to 30,2815.42,2442.53
30,30 to 35,2610.59,2253.21
35,35 to 40,2264.53,1979.75
40,40 to 45,1939.31,1837.2
45,45 to 50,1676.95,1602.21
5,5 to 10,2683.8,2309.87
50,50 to 55,1549.55,1506.27
55,55 to 60,1321.75,1163.62
60,60 to 65,989.3,920.25
65,65 to 70,639.78,603.36
70,70 to 75,439.14,455.74
75,75 to 80,303.88,309.18
80,80 and over,274.83,294.13
