class,age,male,female
0,0 to 1,346.03,303.78
1,1 to 5,1381.71,1210.9
10,10 to 15,1851.69,1642.52
15,15 to 20,1924.74,1789.99
20,20 to 25,1899.74,1869.7
25,25 to 30,1845.43,1846.57
30,30 to 35,1944.7,1904.65
35,35 to 40,1690.67,1667.9
40,40 to 45,1399.63,1535.43
45,45 to 50,1288.96,1391.68
5,5 to 10,1734.36,1542.52
50,50 to 55,1188.24,1357.34
55,55 to 60,1092.16,1099.12
60,60 to 65,804.6,828.52
65,65 to 70,538.4,567.14
70,70 to 75,369.14,467.97
75,75 to 80,318.95,390.98
80,80 and over,301.57,454.87
