,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,,Crop Area ( in Hect. ),Crop Area Details,,Date
0,,Tamulpur,204,160,61,425,( Goreswar | 425 ),,0.00,( Goreswar | 0.00 ),,09-08-2022
1,,Udalguri,30,35,20,85,"( Khairabari | 0 ), ( Harisinga | 85 )",,0.00,"( Khairabari | 0.00 ), ( Harisinga | 0.00 )",,09-08-2022
2,,Total,234,195,81,510,,,0.00,,,09-08-2022
