,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,Crop Area ( in Hect. ),Crop Area Details,,,Date
0,,Dhemaji,1140,1100,658,2898,"( Gogamukh | 1834 ), ( Dhemaji | 644 ), ( Sissiborgaon | 420 )",101.00,"( Gogamukh | 35.00 ), ( Dhemaji | 6.00 ), ( Sissiborgaon | 60.00 )",,,11-06-2022
1,,Lakhimpur,298,188,114,600,( North Lakhimpur | 600 ),0.00,( North Lakhimpur | 0.00 ),,,11-06-2022
2,,Morigaon,0,0,0,0,( Morigaon | 0 ),345.00,( Morigaon | 345.00 ),,,11-06-2022
3,,South Salmara,0,0,0,0,( Mankachar | 0 ),199.00,( Mankachar | 199.00 ),,,11-06-2022
4,,Total,1438,1288,772,3498,,645.00,,,,11-06-2022
