,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,Crop Area ( in Hect. ),Crop Area Details,,,Date
0,,Darrang,526,465,223,1214,( Mangaldoi | 1214 ),21.00,( Mangaldoi | 21.00 ),,,14-06-2022
1,,Dhemaji,913,1001,655,2569,"( Jonai | 1070 ), ( Dhemaji | 403 ), ( Sissiborgaon | 1096 )",185.00,"( Jonai | 127.00 ), ( Dhemaji | 3.00 ), ( Sissiborgaon | 55.00 )",,,14-06-2022
2,,Dibrugarh,1567,1240,1050,3857,( Chabua | 3857 ),2.50,( Chabua | 2.50 ),,,14-06-2022
3,,Goalpara,116,102,93,311,( Balijana | 311 ),0.00,( Balijana | 0.00 ),,,14-06-2022
4,,Kamrup (M),37,22,8,67,"( Sonapur | 0 ), ( Dispur | 0 ), ( Guwahati | 67 )",0.00,"( Sonapur | 0.00 ), ( Dispur | 0.00 ), ( Guwahati | 0.00 )",,,14-06-2022
5,,South Salmara,0,0,0,0,( Mankachar | 0 ),87.00,( Mankachar | 87.00 ),,,14-06-2022
6,,Total,3159,2830,2029,8018,,295.50,,,,14-06-2022
