,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,,Crop Area ( in Hect. ),Crop Area Details,,Date
0,,Cachar,5598,4888,1957,12443,"( Katigorah | 6119 ), ( Silchar | 6324 )",,0.00,"( Katigorah | 0.00 ), ( Silchar | 0.00 )",,04-06-2022
1,,Dima-Hasao,221,17,0,238,( Haflong | 238 ),,1065.50,( Haflong | 1065.50 ),,04-06-2022
2,,Kamrup (M),0,0,0,0,( Sonapur | 0 ),,247.00,( Sonapur | 247.00 ),,04-06-2022
3,,Morigaon,15700,15100,9003,39803,"( Mayong | 0 ), ( Morigaon | 39803 )",,3988.00,"( Mayong | 0.00 ), ( Morigaon | 3988.00 )",,04-06-2022
4,,Nagaon,7000,6173,2933,16106,"( Kampur | 16106 ), ( Raha | 0 )",,729.00,"( Kampur | 650.00 ), ( Raha | 79.00 )",,04-06-2022
5,,Total,28519,26178,13893,68590,,,6029.50,,,04-06-2022
