,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,Crop Area ( in Hect. ),Crop Area Details,,,Date
0,,Dhemaji,6126,5210,3748,15084,"( Dhemaji | 4974 ), ( Jonai | 3501 ), ( Sissiborgaon | 6609 )",1265.00,"( Dhemaji | 120.00 ), ( Jonai | 325.00 ), ( Sissiborgaon | 820.00 )",,,11-10-2022
1,,Dibrugarh,1567,1240,1050,3857,( Chabua | 3857 ),0.00,( Chabua | 0.00 ),,,11-10-2022
2,,Lakhimpur,6393,4922,3580,14895,"( North Lakhimpur | 3162 ), ( Nowboicha | 11499 ), ( Bihpuria | 83 ), ( Subansiri | 151 )",35.00,"( North Lakhimpur | 10.00 ), ( Nowboicha | 0.00 ), ( Bihpuria | 0.00 ), ( Subansiri | 25.00 )",,,11-10-2022
3,,Total,14086,11372,8378,33836,,1300.00,,,,11-10-2022
