,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,,Crop Area ( in Hect. ),Crop Area Details,,Date
0,,Cachar,50780,46118,37589,134487,"( Silchar | 98253 ), ( Katigorah | 36234 )",,0.00,"( Silchar | 0.00 ), ( Katigorah | 0.00 )",,14-07-2022
1,,Chirang,65,55,33,153,( Bijni | 153 ),,0.00,( Bijni | 0.00 ),,14-07-2022
2,,Golaghat,0,0,0,0,( Bokakhat | 0 ),,7.00,( Bokakhat | 7.00 ),,14-07-2022
3,,Morigaon,39986,38078,14789,92853,( Morigaon | 92853 ),,520.00,( Morigaon | 520.00 ),,14-07-2022
4,,Tamulpur,545,402,105,1052,( Goreswar | 1052 ),,0.00,( Goreswar | 0.00 ),,14-07-2022
5,,Total,91376,84653,52516,228545,,,527.00,,,14-07-2022
