,population and crop area affected,District,Male,Female,Children,Total Population,Population Details,,Crop Area ( in Hect. ),Crop Area Details,,Date
0,,Cachar,5598,4888,1957,12443,"( Silchar | 6324 ), ( Katigorah | 6119 )",,0.00,"( Silchar | 0.00 ), ( Katigorah | 0.00 )",,03-06-2022
1,,Dima-Hasao,260,15,0,275,( Haflong | 275 ),,683.60,( Haflong | 683.60 ),,03-06-2022
2,,Kamrup (M),0,0,0,0,( Sonapur | 0 ),,223.00,( Sonapur | 223.00 ),,03-06-2022
3,,Morigaon,15750,15200,9026,39976,( Morigaon | 39976 ),,4040.00,( Morigaon | 4040.00 ),,03-06-2022
4,,Nagaon,7493,6345,3078,16916,"( Raha | 810 ), ( Kampur | 16106 )",,844.12,"( Raha | 194.12 ), ( Kampur | 650.00 )",,03-06-2022
5,,Total,29101,26448,14061,69610,,,5790.72,nan,,03-06-2022
