year,month,object_id,government-response,timeperiod
2021,4,101,5,2021_04
2021,5,101,5,2021_05
2021,6,101,4,2021_06
2021,7,101,3,2021_07
2021,8,101,3,2021_08
2021,9,101,3,2021_09
2021,10,101,3,2021_10
2021,11,101,4,2021_11
2021,12,101,4,2021_12
2022,1,101,5,2022_01
2022,2,101,5,2022_02
2022,3,101,4,2022_03
2022,4,101,4,2022_04
2022,5,101,2,2022_05
2022,6,101,2,2022_06
2022,7,101,4,2022_07
2022,8,101,4,2022_08
2022,9,101,4,2022_09
2022,10,101,4,2022_10
2022,11,101,4,2022_11
2022,12,101,4,2022_12
2023,1,101,4,2023_01
2023,2,101,4,2023_02
2023,3,101,4,2023_03
2023,4,101,5,2023_04
2023,5,101,5,2023_05
2023,6,101,1,2023_06
2023,7,101,1,2023_07
2023,8,101,1,2023_08
2021,4,102,1,2021_04
2021,5,102,4,2021_05
2021,6,102,4,2021_06
2021,7,102,3,2021_07
2021,8,102,3,2021_08
2021,9,102,3,2021_09
2021,10,102,4,2021_10
2021,11,102,4,2021_11
2021,12,102,4,2021_12
2022,1,102,5,2022_01
2022,2,102,5,2022_02
2022,3,102,5,2022_03
2022,4,102,4,2022_04
2022,5,102,2,2022_05
2022,6,102,2,2022_06
2022,7,102,3,2022_07
2022,8,102,3,2022_08
2022,9,102,4,2022_09
2022,10,102,4,2022_10
2022,11,102,4,2022_11
2022,12,102,4,2022_12
2023,1,102,4,2023_01
2023,2,102,4,2023_02
2023,3,102,4,2023_03
2023,4,102,5,2023_04
2023,5,102,5,2023_05
2023,6,102,4,2023_06
2023,7,102,5,2023_07
2023,8,102,5,2023_08
2021,4,103,5,2021_04
2021,5,103,5,2021_05
2021,6,103,4,2021_06
2021,7,103,3,2021_07
2021,8,103,4,2021_08
2021,9,103,4,2021_09
2021,10,103,4,2021_10
2021,11,103,4,2021_11
2021,12,103,4,2021_12
2022,1,103,5,2022_01
2022,2,103,5,2022_02
2022,3,103,4,2022_03
2022,4,103,4,2022_04
2022,5,103,2,2022_05
2022,6,103,2,2022_06
2022,7,103,4,2022_07
2022,8,103,5,2022_08
2022,9,103,5,2022_09
2022,10,103,5,2022_10
2022,11,103,5,2022_11
2022,12,103,5,2022_12
2023,1,103,5,2023_01
2023,2,103,5,2023_02
2023,3,103,5,2023_03
2023,4,103,5,2023_04
2023,5,103,5,2023_05
2023,6,103,4,2023_06
2023,7,103,5,2023_07
2023,8,103,5,2023_08
2021,4,104,5,2021_04
2021,5,104,1,2021_05
2021,6,104,1,2021_06
2021,7,104,1,2021_07
2021,8,104,1,2021_08
2021,9,104,1,2021_09
2021,10,104,1,2021_10
2021,11,104,1,2021_11
2021,12,104,1,2021_12
2022,1,104,2,2022_01
2022,2,104,3,2022_02
2022,3,104,3,2022_03
2022,4,104,4,2022_04
2022,5,104,2,2022_05
2022,6,104,2,2022_06
2022,7,104,3,2022_07
2022,8,104,3,2022_08
2022,9,104,4,2022_09
2022,10,104,3,2022_10
2022,11,104,4,2022_11
2022,12,104,4,2022_12
2023,1,104,3,2023_01
2023,2,104,3,2023_02
2023,3,104,3,2023_03
2023,4,104,5,2023_04
2023,5,104,5,2023_05
2023,6,104,1,2023_06
2023,7,104,1,2023_07
2023,8,104,1,2023_08
2021,4,105,5,2021_04
2021,5,105,5,2021_05
2021,6,105,4,2021_06
2021,7,105,3,2021_07
2021,8,105,5,2021_08
2021,9,105,5,2021_09
2021,10,105,4,2021_10
2021,11,105,4,2021_11
2021,12,105,4,2021_12
2022,1,105,5,2022_01
2022,2,105,5,2022_02
2022,3,105,5,2022_03
2022,4,105,4,2022_04
2022,5,105,2,2022_05
2022,6,105,3,2022_06
2022,7,105,3,2022_07
2022,8,105,4,2022_08
2022,9,105,4,2022_09
2022,10,105,4,2022_10
2022,11,105,4,2022_11
2022,12,105,4,2022_12
2023,1,105,4,2023_01
2023,2,105,4,2023_02
2023,3,105,4,2023_03
2023,4,105,5,2023_04
2023,5,105,5,2023_05
2023,6,105,4,2023_06
2023,7,105,5,2023_07
2023,8,105,5,2023_08
2021,4,106,5,2021_04
2021,5,106,5,2021_05
2021,6,106,4,2021_06
2021,7,106,3,2021_07
2021,8,106,5,2021_08
2021,9,106,5,2021_09
2021,10,106,4,2021_10
2021,11,106,4,2021_11
2021,12,106,4,2021_12
2022,1,106,5,2022_01
2022,2,106,5,2022_02
2022,3,106,5,2022_03
2022,4,106,4,2022_04
2022,5,106,2,2022_05
2022,6,106,2,2022_06
2022,7,106,4,2022_07
2022,8,106,5,2022_08
2022,9,106,5,2022_09
2022,10,106,5,2022_10
2022,11,106,5,2022_11
2022,12,106,5,2022_12
2023,1,106,5,2023_01
2023,2,106,5,2023_02
2023,3,106,5,2023_03
2023,4,106,5,2023_04
2023,5,106,5,2023_05
2023,6,106,4,2023_06
2023,7,106,5,2023_07
2023,8,106,5,2023_08
2021,4,107,5,2021_04
2021,5,107,5,2021_05
2021,6,107,4,2021_06
2021,7,107,3,2021_07
2021,8,107,5,2021_08
2021,9,107,5,2021_09
2021,10,107,4,2021_10
2021,11,107,4,2021_11
2021,12,107,4,2021_12
2022,1,107,5,2022_01
2022,2,107,5,2022_02
2022,3,107,5,2022_03
2022,4,107,4,2022_04
2022,5,107,2,2022_05
2022,6,107,2,2022_06
2022,7,107,3,2022_07
2022,8,107,4,2022_08
2022,9,107,4,2022_09
2022,10,107,4,2022_10
2022,11,107,4,2022_11
2022,12,107,4,2022_12
2023,1,107,4,2023_01
2023,2,107,4,2023_02
2023,3,107,4,2023_03
2023,4,107,5,2023_04
2023,5,107,5,2023_05
2023,6,107,4,2023_06
2023,7,107,5,2023_07
2023,8,107,5,2023_08
2021,4,108,5,2021_04
2021,5,108,5,2021_05
2021,6,108,4,2021_06
2021,7,108,3,2021_07
2021,8,108,5,2021_08
2021,9,108,5,2021_09
2021,10,108,4,2021_10
2021,11,108,4,2021_11
2021,12,108,4,2021_12
2022,1,108,5,2022_01
2022,2,108,5,2022_02
2022,3,108,5,2022_03
2022,4,108,4,2022_04
2022,5,108,2,2022_05
2022,6,108,2,2022_06
2022,7,108,4,2022_07
2022,8,108,5,2022_08
2022,9,108,5,2022_09
2022,10,108,5,2022_10
2022,11,108,5,2022_11
2022,12,108,5,2022_12
2023,1,108,5,2023_01
2023,2,108,5,2023_02
2023,3,108,5,2023_03
2023,4,108,5,2023_04
2023,5,108,5,2023_05
2023,6,108,4,2023_06
2023,7,108,5,2023_07
2023,8,108,5,2023_08
2021,4,109,5,2021_04
2021,5,109,5,2021_05
2021,6,109,4,2021_06
2021,7,109,3,2021_07
2021,8,109,5,2021_08
2021,9,109,5,2021_09
2021,10,109,4,2021_10
2021,11,109,4,2021_11
2021,12,109,4,2021_12
2022,1,109,5,2022_01
2022,2,109,5,2022_02
2022,3,109,5,2022_03
2022,4,109,4,2022_04
2022,5,109,2,2022_05
2022,6,109,3,2022_06
2022,7,109,4,2022_07
2022,8,109,5,2022_08
2022,9,109,5,2022_09
2022,10,109,5,2022_10
2022,11,109,5,2022_11
2022,12,109,5,2022_12
2023,1,109,5,2023_01
2023,2,109,5,2023_02
2023,3,109,5,2023_03
2023,4,109,5,2023_04
2023,5,109,5,2023_05
2023,6,109,4,2023_06
2023,7,109,5,2023_07
2023,8,109,5,2023_08
2021,4,110,5,2021_04
2021,5,110,5,2021_05
2021,6,110,4,2021_06
2021,7,110,3,2021_07
2021,8,110,5,2021_08
2021,9,110,5,2021_09
2021,10,110,4,2021_10
2021,11,110,4,2021_11
2021,12,110,4,2021_12
2022,1,110,5,2022_01
2022,2,110,5,2022_02
2022,3,110,5,2022_03
2022,4,110,4,2022_04
2022,5,110,2,2022_05
2022,6,110,3,2022_06
2022,7,110,4,2022_07
2022,8,110,5,2022_08
2022,9,110,4,2022_09
2022,10,110,4,2022_10
2022,11,110,4,2022_11
2022,12,110,4,2022_12
2023,1,110,4,2023_01
2023,2,110,4,2023_02
2023,3,110,4,2023_03
2023,4,110,5,2023_04
2023,5,110,5,2023_05
2023,6,110,4,2023_06
2023,7,110,5,2023_07
2023,8,110,5,2023_08
2021,4,111,5,2021_04
2021,5,111,5,2021_05
2021,6,111,4,2021_06
2021,7,111,3,2021_07
2021,8,111,5,2021_08
2021,9,111,5,2021_09
2021,10,111,4,2021_10
2021,11,111,4,2021_11
2021,12,111,4,2021_12
2022,1,111,5,2022_01
2022,2,111,5,2022_02
2022,3,111,5,2022_03
2022,4,111,4,2022_04
2022,5,111,2,2022_05
2022,6,111,3,2022_06
2022,7,111,4,2022_07
2022,8,111,5,2022_08
2022,9,111,5,2022_09
2022,10,111,5,2022_10
2022,11,111,5,2022_11
2022,12,111,5,2022_12
2023,1,111,5,2023_01
2023,2,111,5,2023_02
2023,3,111,5,2023_03
2023,4,111,5,2023_04
2023,5,111,5,2023_05
2023,6,111,4,2023_06
2023,7,111,5,2023_07
2023,8,111,5,2023_08
2021,4,112,5,2021_04
2021,5,112,2,2021_05
2021,6,112,2,2021_06
2021,7,112,3,2021_07
2021,8,112,2,2021_08
2021,9,112,2,2021_09
2021,10,112,3,2021_10
2021,11,112,3,2021_11
2021,12,112,4,2021_12
2022,1,112,5,2022_01
2022,2,112,5,2022_02
2022,3,112,5,2022_03
2022,4,112,4,2022_04
2022,5,112,2,2022_05
2022,6,112,3,2022_06
2022,7,112,4,2022_07
2022,8,112,5,2022_08
2022,9,112,5,2022_09
2022,10,112,5,2022_10
2022,11,112,3,2022_11
2022,12,112,3,2022_12
2023,1,112,2,2023_01
2023,2,112,2,2023_02
2023,3,112,2,2023_03
2023,4,112,3,2023_04
2023,5,112,1,2023_05
2023,6,112,2,2023_06
2023,7,112,2,2023_07
2023,8,112,2,2023_08
2021,4,113,5,2021_04
2021,5,113,5,2021_05
2021,6,113,4,2021_06
2021,7,113,3,2021_07
2021,8,113,3,2021_08
2021,9,113,3,2021_09
2021,10,113,4,2021_10
2021,11,113,4,2021_11
2021,12,113,4,2021_12
2022,1,113,5,2022_01
2022,2,113,5,2022_02
2022,3,113,5,2022_03
2022,4,113,4,2022_04
2022,5,113,2,2022_05
2022,6,113,2,2022_06
2022,7,113,3,2022_07
2022,8,113,3,2022_08
2022,9,113,3,2022_09
2022,10,113,3,2022_10
2022,11,113,3,2022_11
2022,12,113,3,2022_12
2023,1,113,3,2023_01
2023,2,113,4,2023_02
2023,3,113,4,2023_03
2023,4,113,5,2023_04
2023,5,113,5,2023_05
2023,6,113,4,2023_06
2023,7,113,5,2023_07
2023,8,113,5,2023_08
2021,4,114,5,2021_04
2021,5,114,5,2021_05
2021,6,114,4,2021_06
2021,7,114,3,2021_07
2021,8,114,5,2021_08
2021,9,114,5,2021_09
2021,10,114,4,2021_10
2021,11,114,4,2021_11
2021,12,114,4,2021_12
2022,1,114,5,2022_01
2022,2,114,5,2022_02
