TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,6.836404977375566,1510.8455,106.5112
ANI,02-026-00011,7.311970098039216,1491.6419,67.6472
ARKI,02-031-00057,8.810884873949579,2096.9906,111.8646
AUT,02-027-00018,5.247422549019608,535.2370999999999,37.5972
BADDI,02-031-00058,8.304504705882353,1411.7658000000001,110.9668
BAIJNATH,02-024-02110,16.65754950980392,3398.1401,127.0824
BALDWARA,02-027-00019,6.529314705882353,221.9967,50.2252
BALH,02-027-00020,10.878183006535949,1664.362,129.7788
BALI CHOWKI,02-027-03430,11.517533613445378,4111.7595,68.6902
BAMSAN,02-028-01431,12.189004411764707,828.8523,68.3757
BANGANA,02-029-00066,9.091691695501728,2627.4989,129.8598
BANJAR,02-026-00012,3.5173626470588233,1195.9033,68.4131
BAROH,02-024-02111,5.258701176470588,446.9896,42.9442
BARSAR,02-028-02854,13.272520588235293,1353.7971,130.5087
BHARARI,02-030-02104,7.885478823529413,670.2657,53.6235
BHATTIYAT,02-023-00001,5.6044575163398695,857.482,87.6397
BHORANJ,02-028-02855,15.807786764705885,1074.9295000000002,69.9638
BHUNTAR,02-026-00013,4.022080537400146,5538.4049,69.4338
BILASPUR,02-030-02105,5.504984705882354,467.9237,29.8777
BRAHMAUR,02-023-00002,13.706257261029412,14912.4079,203.9494
CHACHYOT,02-027-00022,11.68154,1985.8618000000001,129.6134
CHAMBA,02-023-00003,8.854351083591332,5719.9108,95.462
CHAUPAL,02-033-00034,9.632833689839574,1801.3399000000002,150.2805
CHAURAH,02-023-00004,7.051016112531969,5513.8946,90.6262
CHIRGAON,02-033-00035,5.080857176470588,2159.3643,82.4462
DADA SIBA,02-024-02112,5.146874117647059,437.48429999999996,53.1755
DADAHU,02-032-00048,16.02816117647059,1362.3937,208.0112
DALHOUSIE,02-023-00005,6.447641176470588,657.6594,69.6123
DERA GOPIPUR,02-024-02113,5.72065462184874,2042.2737,64.2604
DHARAMPUR,02-027-00023,14.18118487394958,1687.561,68.6839
DHARMSHALA,02-024-02114,5.237779411764706,1068.507,204.4803
DHATWAL,02-028-02856,13.710158823529412,932.2908,130.751
DHIRA,02-024-02115,11.324252941176471,770.0492,70.4536
DODRA KWAR,02-033-00036,0.9929687782805431,219.4461,20.4957
FATEHPUR,02-024-02116,4.176139869281045,638.9494,65.4812
GALORE,02-028-02857,6.88319705882353,234.02870000000001,31.803
GHANARI,02-029-00067,6.6482488235294115,1130.2023,106.6691
GHUMARWIN,02-030-02106,6.899213970588236,938.2931000000001,52.7639
HAMIRPUR,02-028-02858,5.592196638655462,665.4714,27.5406
HANGRANG,02-034-01703,0.139787306501548,45.1513,1.9991
HARCHAKIAN,02-024-02117,5.402373529411765,183.6807,45.5294
HAROLI,02-029-00068,9.42715882352941,1762.8787,107.0965
INDORA,02-024-02118,5.275918039215687,1345.3591,38.073
JAISINGHPUR,02-024-02119,13.818299999999999,1409.4666,69.8033
JASWAN  KOTLA,02-024-02120,4.499201470588235,305.9457,39.8669
JAWALAMUKHI,02-024-02121,6.728055882352941,686.2617,53.8009
JAWALI,02-024-02122,8.590483333333333,1752.4586000000002,65.942
JHANDUTA,02-030-02107,12.636891764705883,3222.4074000000005,140.7637
JOGINDAR NAGAR,02-027-00024,14.970186274509803,3053.9179999999997,67.6671
JUBBAL,02-033-00037,8.022191176470587,1636.5269999999998,86.0348
KALPA,02-034-00009,0.3272823529411765,83.457,3.7764
KAMRAU,02-032-00049,20.735693277310922,2467.5475,233.6209
KANDAGHAT,02-031-00059,14.130175294117649,2402.1298,123.3984
KANGRA,02-024-02123,4.550604201680672,541.5219,47.0893
KARSOG,02-027-00025,16.07964481792717,5740.4332,83.8477
KASAULI,02-031-00060,18.94787226890756,2254.7968,111.1429
KHUNDIAN,02-024-02124,4.85166568627451,494.86990000000003,50.4384
KOTKHAI,02-033-00038,8.341941711229946,1559.9431,92.2509
KOTLI,02-027-00026,13.937992647058824,947.7835,68.3144
KRISHANGARH,02-031-00061,11.058620000000001,939.9827,111.5847
KULLU,02-026-00014,12.725841443850268,4759.4647,117.6937
KUMHARSAIN,02-033-00039,9.545091503267974,1460.3990000000001,80.3929
KUPVI,02-033-00040,12.7601,1084.6085,150.2992
LAD BHAROL,02-027-00027,14.941113725490196,761.9968,61.5093
LAHAUL,02-025-00017,2.884436357466063,12749.208700000001,120.6108
MANALI,02-026-00015,10.862415010141987,5355.1706,117.5052
MORANG,02-034-01704,0.25046588235294115,276.7648,15.493
MULTHAN,02-024-02125,16.51052585139319,10665.799700000001,134.2954
NADAUN,02-028-02859,6.56305462184874,781.0035,53.9826
NAGROTA BAGWAN,02-024-02126,10.43364411764706,709.4878,205.6607
NAHAN,02-032-00050,16.444031674208148,3634.1310000000003,207.9437
NAINA DEVI,02-030-02109,20.808055882352942,2829.8956000000003,139.4412
NALAGARH,02-031-00062,7.403958371040724,1636.2748,60.2707
NAMHOL,02-030-02108,6.393521568627452,652.1392,31.839
NANKHARI,02-033-00041,8.914048235294118,757.6941,85.3173
