TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,4.2443975186104215,1710.4922,73.6818
ANI,02-026-00011,2.371493817204301,882.1957000000001,105.4579
ARKI,02-031-00057,1.928795852534562,837.0974,36.8918
AUT,02-027-00018,3.3470311827956993,622.5478,196.4563
BADDI,02-031-00058,3.0146180645161293,934.5316000000001,94.7111
BAIJNATH,02-024-02110,6.549011021505377,2436.2321,86.3426
BALDWARA,02-027-00019,2.533270967741936,157.0628,24.5748
BALH,02-027-00020,8.629970967741935,2407.7619,203.7992
BALI CHOWKI,02-027-03430,13.329430261136713,8677.4591,203.6191
BAMSAN,02-028-01431,8.297929032258065,1028.9432,56.6248
BANGANA,02-029-00066,3.2381142314990514,1706.4862,74.7469
BANJAR,02-026-00012,0.5713541935483871,354.2396,103.5833
BAROH,02-024-02111,9.516250967741936,1475.0189,46.2623
BARSAR,02-028-02854,0.8404301075268817,156.32,5.7997
BHARARI,02-030-02104,4.645203225806452,720.0065000000001,40.2566
BHATTIYAT,02-023-00001,6.3945114695340495,1784.0687,156.0412
BHORANJ,02-028-02855,11.462929838709677,1421.4033,61.3339
BHUNTAR,02-026-00013,0.6435407805655118,1615.9309,194.8507
BILASPUR,02-030-02105,1.3625387096774193,211.1935,29.7808
BRAHMAUR,02-023-00002,1.837822379032258,3646.2396,84.1932
CHACHYOT,02-027-00022,6.310540645161291,1956.2676,194.4898
CHAMBA,02-023-00003,1.443094312393888,1699.9651000000001,164.3794
CHAUPAL,02-033-00034,4.972645454545455,1695.6721,133.6051
CHAURAH,02-023-00004,0.6126254558204769,873.6039,15.3895
CHIRGAON,02-033-00035,0.5445975483870967,422.06309999999996,27.2097
DADA SIBA,02-024-02112,4.322894193548388,670.0486,64.8279
DADAHU,02-032-00048,5.645299354838709,875.0214,67.9594
DALHOUSIE,02-023-00005,6.860481182795699,1276.0495,164.6342
DERA GOPIPUR,02-024-02113,6.494629493087558,4228.0038,70.1203
DHARAMPUR,02-027-00023,8.573974193548388,1860.5524,57.8418
DHARMSHALA,02-024-02114,1.4940392473118278,555.7826,85.0656
DHATWAL,02-028-02856,0.9144967741935484,113.3976,5.982
DHIRA,02-024-02115,15.537187903225805,1926.6112999999998,114.7896
DODRA KWAR,02-033-00036,0.17533995037220845,70.662,1.3341
FATEHPUR,02-024-02116,1.4289491039426523,398.6768,64.8497
GALORE,02-028-02857,4.530962903225806,280.9197,32.2302
GHANARI,02-029-00067,1.4204290322580644,440.33299999999997,37.5763
GHUMARWIN,02-030-02106,2.987295967741935,740.8494,31.8134
HAMIRPUR,02-028-02858,4.905280184331797,1064.4458,34.7243
HANGRANG,02-034-01703,0.07554685908319185,44.4971,0.7235
HARCHAKIAN,02-024-02117,5.015077419354839,310.9348,46.9347
HAROLI,02-029-00068,2.050843988269795,699.3378,44.9255
INDORA,02-024-02118,2.2812397849462367,1060.7765,64.6155
JAISINGHPUR,02-024-02119,12.491700537634408,2323.4563,116.483
JASWAN  KOTLA,02-024-02120,1.5132024193548388,187.6371,22.05
JAWALAMUKHI,02-024-02121,5.866608064516129,1091.1891,70.9822
JAWALI,02-024-02122,4.270540860215054,1588.6412,67.373
JHANDUTA,02-030-02107,1.6268406451612902,756.4809,38.1816
JOGINDAR NAGAR,02-027-00024,9.733747311827958,3620.9539999999997,84.4681
JUBBAL,02-033-00037,1.3193524193548387,490.7991,34.7704
KALPA,02-034-00009,0.052367311827956994,24.3508,0.8629
KAMRAU,02-032-00049,5.28993732718894,1147.9164,194.3264
KANDAGHAT,02-031-00059,2.8604987096774193,886.7546,53.0778
KANGRA,02-024-02123,4.174776036866359,905.9264000000001,47.0467
KARSOG,02-027-00025,6.573500307219662,4279.3487000000005,120.8439
KASAULI,02-031-00060,1.1464276497695853,248.7748,25.1444
KHUNDIAN,02-024-02124,5.4646198924731175,1016.4192999999999,61.0526
KOTKHAI,02-033-00038,3.5858049853372433,1222.7595000000001,124.0889
KOTLI,02-027-00026,11.204709677419356,1389.384,193.0469
KRISHANGARH,02-031-00061,3.205105806451613,496.7914,58.9099
KULLU,02-026-00014,0.6747485337243402,460.1785,25.8585
KUMHARSAIN,02-033-00039,4.048689247311828,1129.5843,114.1346
KUPVI,02-033-00040,4.32351935483871,670.1455,48.8808
LAD BHAROL,02-027-00027,10.147547311827957,943.7219,81.6307
LAHAUL,02-025-00017,0.3801324069478908,3063.8672,33.5476
MANALI,02-026-00015,2.6981489432703003,2425.6358999999998,34.7448
MORANG,02-034-01704,0.2472182630272953,498.14480000000003,24.6009
MULTHAN,02-024-02125,1.0841318336162988,1277.1073000000001,64.6842
NADAUN,02-028-02859,5.242648847926267,1137.6548,73.9303
NAGROTA BAGWAN,02-024-02126,8.051837096774193,998.4277999999999,86.4274
NAHAN,02-032-00050,4.913283870967742,1980.0533999999998,65.2248
NAINA DEVI,02-030-02109,1.2273467741935484,304.382,30.2576
NALAGARH,02-031-00062,3.1364511166253104,1263.9898,101.3276
NAMHOL,02-030-02108,1.737470430107527,323.16949999999997,25.9999
NANKHARI,02-033-00041,2.588092258064516,401.1543,50.4489
NERMAND,02-026-00016,2.3057528225806454,1143.6534000000001,47.2315
NERUA,02-033-00042,1.1121333333333334,413.7136,12.1007
NICHAR,02-034-00010,0.4168064516129032,542.682,27.7739
NIHRI,02-027-00028,1.7797967741935485,496.5633,14.9311
NOHRA,02-032-00051,3.957832258064516,858.8496,60.3475
NURPUR,02-024-02127,3.946981451612903,2447.1285,66.5871
PACHHAD,02-032-00052,5.929974623655914,2757.4382,75.7767
PADHAR,02-027-00029,9.168374884792627,3979.0747,200.8574
PALAMPUR,02-024-02128,12.563064136622392,6620.7348,122.8834
PANGI,02-023-00006,0.3059337597330367,550.0689,16.1827
PAONTA SAHIB,02-032-01637,8.861759677419354,6593.1492,210.0341
POOH,02-034-01705,0.08096793943383805,122.9903,1.4055
RAJGARH,02-032-00053,6.542040092165899,1419.6227000000001,71.5487
RAKKAR,02-024-02129,4.7346397849462365,440.3215,67.0678
RAMPUR,02-033-00043,3.881650342130987,3970.9283,47.1373
RAMSHAHR,02-031-00063,1.8053382488479262,391.7584,63.938
RENUKA,02-032-00055,3.050640967741936,945.6987,26.8921
ROHRU,02-033-00044,1.5037583870967741,466.1651,35.0935
RONHAT,02-032-03318,4.8124375,1193.4845,120.6319
SAINJ,02-026-00017,0.1836964404894327,165.1431,2.9922
SALUNI,02-023-00007,0.4153308998302207,244.6299,6.2774
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.7358033410138248,1277.3546,26.7421
SARKAGHAT,02-027-00031,9.447009677419356,2050.0011,60.3038
SEONI,02-033-00046,6.2856387096774196,1948.548,116.8387
SHAHPUR,02-024-02130,0.09152459677419354,22.6981,1.2462
SHALAI,02-032-00056,2.0795809677419355,644.6701,20.0388
SHIMLA,02-033-00045,4.810100716845878,2684.0362,119.6732
SIHUNTA,02-023-00008,0.9935903225806451,338.8143,46.8971
SOLAN,02-031-00064,2.756300806451613,683.5626,63.8053
SPITI,02-025-02401,0.10148737426292057,877.7643,3.0174
SUNDAR NAGAR,02-027-00032,2.6567833333333333,988.3234,33.2707
THEOG,02-033-00047,6.074267137096774,3012.8365,133.3395
THUNAG,02-027-00033,3.6453366568914953,1243.0598,105.0437
THURAL,02-024-02131,13.19838817204301,1227.4501,117.7662
TIRA SUJANPUR,02-028-02860,5.573098387096774,1382.1284,58.5733
UNA,02-029-00069,3.775749769585253,819.3377,49.2723
