TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.36528214285714294,132.9627,10.6099
ANI,02-026-00011,0.7927229166666666,266.3549,17.1467
ARKI,02-031-00057,1.0925642857142857,428.28520000000003,41.0168
AUT,02-027-00018,1.2633339285714285,212.24009999999998,99.7533
BADDI,02-031-00058,0.3918292857142857,109.7122,27.0657
BAIJNATH,02-024-02110,0.6214565476190476,208.80939999999998,17.6627
BALDWARA,02-027-00019,0.45340714285714284,25.3908,10.306
BALH,02-027-00020,1.260468253968254,317.638,98.376
BALI CHOWKI,02-027-03430,2.7506023809523805,1617.3542,104.9843
BAMSAN,02-028-01431,1.0747517857142859,120.3722,31.8941
BANGANA,02-029-00066,0.2591027310924369,123.3329,11.5771
BANJAR,02-026-00012,0.2941332142857143,164.71460000000002,14.6901
BAROH,02-024-02111,0.615,86.1,15.5772
BARSAR,02-028-02854,0.17991547619047618,30.2258,3.7756
BHARARI,02-030-02104,0.55814,78.1396,12.9267
BHATTIYAT,02-023-00001,0.37387738095238093,94.21709999999999,12.1898
BHORANJ,02-028-02855,1.3170758928571427,147.5125,34.7516
BHUNTAR,02-026-00013,0.31539801587301586,715.3227,97.9389
BILASPUR,02-030-02105,0.24295285714285714,34.013400000000004,5.1135
BRAHMAUR,02-023-00002,0.37421199776785713,670.5879,19.655
CHACHYOT,02-027-00022,1.2276107142857142,343.731,97.6484
CHAMBA,02-023-00003,0.6588570488721803,701.0238999999999,43.4674
CHAUPAL,02-033-00034,0.40010194805194804,123.23140000000001,9.9997
CHAURAH,02-023-00004,0.8946239906832297,1152.2757,41.0266
CHIRGAON,02-033-00035,0.13749499999999998,96.2465,6.2433
DADA SIBA,02-024-02112,0.4120857142857143,57.692,25.3067
DADAHU,02-032-00048,0.3318171428571429,46.45440000000001,7.9516
DALHOUSIE,02-023-00005,0.5373863095238095,90.2809,23.6296
DERA GOPIPUR,02-024-02113,0.49304523809523815,289.91060000000004,24.1223
DHARAMPUR,02-027-00023,0.9558275510204081,187.34219999999996,26.3395
DHARMSHALA,02-024-02114,0.3267184523809524,109.7774,11.9283
DHATWAL,02-028-02856,0.1762598214285714,19.7411,4.8024
DHIRA,02-024-02115,0.7272089285714285,81.44739999999999,15.4464
DODRA KWAR,02-033-00036,0.06305467032967034,22.951900000000002,1.6618
FATEHPUR,02-024-02116,0.1808484126984127,45.5738,17.3544
GALORE,02-028-02857,0.3900321428571428,21.8418,9.2932
GHANARI,02-029-00067,0.13114392857142856,36.7203,1.7073
GHUMARWIN,02-030-02106,0.3172419642857142,71.06219999999999,10.9877
HAMIRPUR,02-028-02858,0.5186214285714287,101.6498,13.9541
HANGRANG,02-034-01703,0.04483684210526316,23.853199999999998,1.5175
HARCHAKIAN,02-024-02117,0.5999,33.5944,13.6933
HAROLI,02-029-00068,0.10537954545454545,32.456900000000005,1.6725
INDORA,02-024-02118,0.10977119047619047,46.103899999999996,1.7415
JAISINGHPUR,02-024-02119,1.0105613095238097,169.7743,28.956
JASWAN  KOTLA,02-024-02120,0.22676964285714285,25.3982,4.5929
JAWALAMUKHI,02-024-02121,0.46178095238095235,77.57919999999999,10.9727
JAWALI,02-024-02122,0.673610119047619,226.33299999999997,26.2645
JHANDUTA,02-030-02107,0.24567571428571428,103.1838,13.1121
JOGINDAR NAGAR,02-027-00024,0.8060407738095238,270.8297,29.3486
JUBBAL,02-033-00037,0.23634375000000002,79.4115,9.925
KALPA,02-034-00009,0.057284999999999996,24.0597,1.0285
KAMRAU,02-032-00049,0.22395408163265307,43.894999999999996,10.5077
KANDAGHAT,02-031-00059,0.6985335714285714,195.58939999999998,40.1774
KANGRA,02-024-02123,0.5770994897959183,113.11149999999999,14.3446
KARSOG,02-027-00025,0.8109426870748299,476.8343,21.8143
KASAULI,02-031-00060,0.4966630541871921,100.07459999999999,29.1737
KHUNDIAN,02-024-02124,0.5439029761904762,91.37570000000001,16.0289
KOTKHAI,02-033-00038,0.5256532467532468,161.90120000000002,9.4563
KOTLI,02-027-00026,1.5944839285714285,178.5822,96.0541
KRISHANGARH,02-031-00061,0.9256285714285715,129.588,37.2234
KULLU,02-026-00014,0.5560253246753246,342.5116,22.1982
KUMHARSAIN,02-033-00039,0.5287257936507936,133.2389,8.4191
KUPVI,02-033-00040,0.23855714285714286,33.397999999999996,4.8724
LAD BHAROL,02-027-00027,0.9162714285714285,76.9668,12.3244
LAHAUL,02-025-00017,0.17302506868131867,1259.6225,12.974
MANALI,02-026-00015,0.4753385467980295,385.9749,18.8217
MORANG,02-034-01704,0.04447565934065934,80.9457,1.3127
MULTHAN,02-024-02125,0.24798590225563913,263.857,20.142
NADAUN,02-028-02859,0.5080897959183673,99.5856,12.7316
NAGROTA BAGWAN,02-024-02126,0.8026607142857143,89.898,30.4238
NAHAN,02-032-00050,0.21676236263736265,78.9015,7.1107
NAINA DEVI,02-030-02109,0.22868169642857142,51.2247,5.4471
NALAGARH,02-031-00062,0.28065302197802194,102.15769999999999,6.5362
NAMHOL,02-030-02108,0.3603791666666667,60.5437,5.4828
NANKHARI,02-033-00041,0.4538257142857143,63.5356,8.4191
NERMAND,02-026-00016,0.5603587053571427,251.04069999999996,16.706
NERUA,02-033-00042,0.1273940476190476,42.804399999999994,4.095
NICHAR,02-034-00010,0.0719063775510204,84.56190000000001,5.9115
NIHRI,02-027-00028,0.7217492063492063,181.88079999999997,22.216
NOHRA,02-032-00051,0.2729615763546798,55.41120000000001,6.8707
NURPUR,02-024-02127,0.45433607142857146,254.4282,26.6908
PACHHAD,02-032-00052,0.37919149425287363,163.61270000000002,12.6538
PADHAR,02-027-00029,1.7290997448979593,677.8071,104.3671
PALAMPUR,02-024-02128,0.6836048319327731,325.3959,27.3718
PANGI,02-023-00006,0.3289338669950738,534.1886,25.6771
PAONTA SAHIB,02-032-01637,0.4496635416666667,302.1739,24.8476
POOH,02-034-01705,0.035188787239033556,48.9082,1.2683
RAJGARH,02-032-00053,0.45375123152709357,91.7587,13.3959
RAKKAR,02-024-02129,0.4690964285714285,39.4041,9.9911
RAMPUR,02-033-00043,0.35126125541125536,324.5654,13.5909
RAMSHAHR,02-031-00063,0.3057341836734694,59.923899999999996,5.8672
RENUKA,02-032-00055,0.24916285714285716,69.7656,4.472
ROHRU,02-033-00044,0.3536475,99.0213,9.9525
RONHAT,02-032-03318,0.32068258928571425,71.8329,10.9216
SAINJ,02-026-00017,0.2674818965517241,217.1953,20.1325
SALUNI,02-023-00007,0.2860949248120301,152.20250000000001,6.482
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.0899357142857143,141.0192,1.8288
SARKAGHAT,02-027-00031,1.0016755102040817,196.3284,34.7347
SEONI,02-033-00046,0.8286403571428572,232.0193,22.3225
SHAHPUR,02-024-02130,0.27748214285714284,62.156,6.8714
SHALAI,02-032-00056,0.17572857142857143,49.20399999999999,4.4088
SHIMLA,02-033-00045,0.6566323412698413,330.9427,28.8436
SIHUNTA,02-023-00008,0.3130058441558442,96.4058,13.2307
SOLAN,02-031-00064,0.5691814655172414,131.23809999999997,40.2046
SPITI,02-025-02401,0.08415656902731429,680.9107999999999,3.4285
SUNDAR NAGAR,02-027-00032,0.4080517857142857,137.10539999999997,23.2639
THEOG,02-033-00047,0.6318712053571429,283.0783,14.773
THUNAG,02-027-00033,0.7575801948051949,233.3347,17.438
