TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.005261538461538461,2.1204,0.1587
ANI,02-026-00011,0.021297580645161292,7.9227,0.5576
ARKI,02-031-00057,0.005065668202764977,2.1985,0.2368
AUT,02-027-00018,0.01975913978494624,3.6752,0.6514
BADDI,02-031-00058,0.005915161290322581,1.8337,0.5728
BAIJNATH,02-024-02110,0.018679301075268818,6.9487,0.5573
BALDWARA,02-027-00019,0.0031822580645161293,0.1973,0.0886
BALH,02-027-00020,0.010687096774193548,2.9816999999999996,0.5105
BALI CHOWKI,02-027-03430,0.023246082949308754,15.1332,0.8712
BAMSAN,02-028-01431,0.013158870967741935,1.6317,0.2637
BANGANA,02-029-00066,0.006233965844402278,3.2853000000000003,0.263
BANJAR,02-026-00012,0.007216451612903225,4.4742,0.4456
BAROH,02-024-02111,0.007539354838709677,1.1685999999999999,0.1371
BARSAR,02-028-02854,0.005696236559139785,1.0595,0.2155
BHARARI,02-030-02104,0.004316129032258064,0.669,0.112
BHATTIYAT,02-023-00001,0.0015268817204301072,0.42599999999999993,0.0861
BHORANJ,02-028-02855,0.011392741935483872,1.4127,0.1876
BHUNTAR,02-026-00013,0.018028952608522504,45.270700000000005,2.099
BILASPUR,02-030-02105,0.0047483870967741934,0.736,0.1148
BRAHMAUR,02-023-00002,0.011377570564516128,22.5731,0.4227
CHACHYOT,02-027-00022,0.019255483870967743,5.9692,0.4967
CHAMBA,02-023-00003,0.0039721561969439725,4.6792,0.3309
CHAUPAL,02-033-00034,0.03660703812316715,12.482999999999999,0.6059
CHAURAH,02-023-00004,0.0036690042075736323,5.232,0.3736
CHIRGAON,02-033-00035,0.010093419354838708,7.8224,0.331
DADA SIBA,02-024-02112,0.00940258064516129,1.4573999999999998,0.3115
DADAHU,02-032-00048,0.014304516129032259,2.2172,0.3944
DALHOUSIE,02-023-00005,0.003177956989247312,0.5911000000000001,0.2014
DERA GOPIPUR,02-024-02113,0.01006267281105991,6.550800000000001,0.3991
DHARAMPUR,02-027-00023,0.011269585253456223,2.4455,0.2515
DHARMSHALA,02-024-02114,0.012942204301075271,4.814500000000001,0.5338
DHATWAL,02-028-02856,0.004279032258064517,0.5306000000000001,0.1342
DHIRA,02-024-02115,0.010011290322580645,1.2414,0.1616
DODRA KWAR,02-033-00036,0.008870967741935482,3.5749999999999997,0.3279
FATEHPUR,02-024-02116,0.006724731182795699,1.8761999999999999,0.2013
GALORE,02-028-02857,0.0031548387096774198,0.19560000000000002,0.0614
GHANARI,02-029-00067,0.005973225806451613,1.8517,0.1975
GHUMARWIN,02-030-02106,0.0024338709677419355,0.6036,0.0978
HAMIRPUR,02-028-02858,0.007447926267281105,1.6162,0.1721
HANGRANG,02-034-01703,0.3680590831918506,216.7868,7.3656
HARCHAKIAN,02-024-02117,0.018395161290322582,1.1405,0.3772
HAROLI,02-029-00068,0.018708211143695017,6.379499999999999,0.6336
INDORA,02-024-02118,0.0075232258064516135,3.4983,0.1717
JAISINGHPUR,02-024-02119,0.017938172043010753,3.3365,0.4264
JASWAN  KOTLA,02-024-02120,0.010396774193548388,1.2892000000000001,0.3116
JAWALAMUKHI,02-024-02121,0.00534731182795699,0.9945999999999999,0.1339
JAWALI,02-024-02122,0.007893279569892475,2.9363,0.2923
JHANDUTA,02-030-02107,0.006598279569892474,3.0682,0.2631
JOGINDAR NAGAR,02-027-00024,0.015846774193548387,5.8950000000000005,0.4516
JUBBAL,02-033-00037,0.031001881720430106,11.5327,1.2038
KALPA,02-034-00009,0.019041935483870967,8.8545,0.4293
KAMRAU,02-032-00049,0.02207327188940092,4.7899,0.786
KANDAGHAT,02-031-00059,0.009691612903225805,3.0044,0.3323
KANGRA,02-024-02123,0.016490783410138245,3.5784999999999996,0.4304
KARSOG,02-027-00025,0.02077803379416283,13.5265,0.5597
KASAULI,02-031-00060,0.02519861751152074,5.4681,0.7392
KHUNDIAN,02-024-02124,0.00641021505376344,1.1923,0.1573
KOTKHAI,02-033-00038,0.04186217008797653,14.275,1.1017
KOTLI,02-027-00026,0.011300806451612903,1.4013,0.4691
KRISHANGARH,02-031-00061,0.006767741935483872,1.049,0.2203
KULLU,02-026-00014,0.015082404692082111,10.286200000000001,2.112
KUMHARSAIN,02-033-00039,0.0289247311827957,8.07,0.5337
KUPVI,02-033-00040,0.01739870967741936,2.6968000000000005,0.4502
LAD BHAROL,02-027-00027,0.027109677419354838,2.5212,0.5026
LAHAUL,02-025-00017,0.0678274317617866,546.6890999999999,10.6638
MANALI,02-026-00015,0.09991657397107896,89.82499999999999,9.0661
MORANG,02-034-01704,0.048839652605459055,98.4119,1.9717
MULTHAN,02-024-02125,0.014562818336162986,17.154999999999998,0.2537
NADAUN,02-028-02859,0.006104608294930876,1.3247,0.162
NAGROTA BAGWAN,02-024-02126,0.017537903225806454,2.1747,0.4164
NAHAN,02-032-00050,0.01296228287841191,5.2238,0.3096
NAINA DEVI,02-030-02109,0.00913991935483871,2.2667,0.2404
NALAGARH,02-031-00062,0.0044330024813895785,1.7865,0.1502
NAMHOL,02-030-02108,0.008331720430107529,1.5497,0.169
NANKHARI,02-033-00041,0.033050967741935486,5.1229,0.9269
NERMAND,02-026-00016,0.024570766129032258,12.1871,0.7032
NERUA,02-033-00042,0.020874193548387095,7.7652,0.6017
NICHAR,02-034-00010,0.015829877112135175,20.6105,0.7408
NIHRI,02-027-00028,0.010765232974910393,3.0035,0.3955
NOHRA,02-032-00051,0.012663133640552996,2.7479,0.3999
NURPUR,02-024-02127,0.005924838709677419,3.6734,0.1705
PACHHAD,02-032-00052,0.015486451612903228,7.201200000000001,0.7201
PADHAR,02-027-00029,0.014440552995391707,6.2672,0.8089
PALAMPUR,02-024-02128,0.011688235294117649,6.159700000000001,0.2165
PANGI,02-023-00006,0.08698398220244716,156.3972,13.1741
PAONTA SAHIB,02-032-01637,0.021233736559139786,15.797900000000002,0.9606
POOH,02-034-01705,0.07463324555628705,113.3679,6.3725
RAJGARH,02-032-00053,0.013979723502304147,3.0336000000000003,0.3311
RAKKAR,02-024-02129,0.005216129032258064,0.48510000000000003,0.1409
RAMPUR,02-033-00043,0.023626295210166175,24.1697,1.1145
RAMSHAHR,02-031-00063,0.005648847926267281,1.2258,0.131
RENUKA,02-032-00055,0.012295806451612903,3.8117,0.3763
ROHRU,02-033-00044,0.03227451612903226,10.005099999999999,1.1557
RONHAT,02-032-03318,0.018709274193548387,4.6399,0.5349
SAINJ,02-026-00017,0.009969855394883204,8.9629,0.3353
SALUNI,02-023-00007,0.003998811544991511,2.3553,0.0798
SANDHOL,02-027-00030,,0.0,
SANGLA,02-034-01706,0.07831405529953915,135.95319999999998,2.7519
SARKAGHAT,02-027-00031,0.008108755760368664,1.7596,0.1723
SEONI,02-033-00046,0.022531290322580645,6.9847,0.7793
SHAHPUR,02-024-02130,0.010741129032258065,2.6638,0.3434
SHALAI,02-032-00056,0.017289032258064517,5.3596,0.4246
SHIMLA,02-033-00045,0.02022114695340502,11.2834,0.8403
SIHUNTA,02-023-00008,0.005173020527859238,1.7640000000000002,0.337
SOLAN,02-031-00064,0.012570967741935486,3.1176000000000004,0.5881
SPITI,02-025-02401,0.07968688865764827,689.2119,6.4381
SUNDAR NAGAR,02-027-00032,0.010127419354838709,3.7674,0.3897
THEOG,02-033-00047,0.03868689516129033,19.1887,0.7672
THUNAG,02-027-00033,0.010890029325513197,3.7135000000000002,0.2639
THURAL,02-024-02131,0.01505268817204301,1.3999,0.255
TIRA SUJANPUR,02-028-02860,0.012929435483870969,3.2065,0.3358
UNA,02-029-00069,0.011532718894009216,2.5026,0.6565
