TEHSIL,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AMB,02-029-00065,0.047053561253561256,16.515800000000002,1.5266
ANI,02-026-00011,0.012132407407407408,3.9309000000000003,0.4648
ARKI,02-031-00057,0.06219074074074074,23.5081,2.3018
AUT,02-027-00018,0.0072395061728395054,1.1728,0.224
BADDI,02-031-00058,0.00819037037037037,2.2114000000000003,0.8017
BAIJNATH,02-024-02110,0.02108179012345679,6.830500000000001,0.8072
BALDWARA,02-027-00019,0.020175925925925924,1.0895,0.65
BALH,02-027-00020,0.014938683127572017,3.6301,1.1455
BALI CHOWKI,02-027-03430,0.005047971781305114,2.8622,0.2055
BAMSAN,02-028-01431,0.02513055555555556,2.7141,0.8504
BANGANA,02-029-00066,0.05992701525054466,27.5065,1.3912
BANJAR,02-026-00012,0.004287777777777778,2.3154,0.5147
BAROH,02-024-02111,0.056762962962962966,7.663000000000001,1.5959
BARSAR,02-028-02854,0.02768888888888889,4.485600000000001,1.4024
BHARARI,02-030-02104,0.025475555555555553,3.4392,0.7022
BHATTIYAT,02-023-00001,0.015376543209876544,3.7365,0.8603
BHORANJ,02-028-02855,0.025376851851851852,2.7407,0.7006
BHUNTAR,02-026-00013,0.005259304983996342,11.502099999999999,1.0899
BILASPUR,02-030-02105,0.013008148148148149,1.7561,0.3851
BRAHMAUR,02-023-00002,0.022488136574074072,38.8595,1.8816
CHACHYOT,02-027-00022,0.02483037037037037,6.7042,1.1286
CHAMBA,02-023-00003,0.015841715399610136,16.2536,1.797
CHAUPAL,02-033-00034,0.0010239057239057239,0.30410000000000004,0.0766
CHAURAH,02-023-00004,0.013028421900161033,16.1813,0.6867
CHIRGAON,02-033-00035,0.0005728888888888888,0.38669999999999993,0.1027
DADA SIBA,02-024-02112,0.052943703703703715,7.147400000000001,1.9072
DADAHU,02-032-00048,0.0020037037037037033,0.2705,0.0992
DALHOUSIE,02-023-00005,0.0326141975308642,5.2835,1.7747
DERA GOPIPUR,02-024-02113,0.06545114638447973,37.1108,2.4581
DHARAMPUR,02-027-00023,0.027643386243386244,5.224600000000001,1.0339
DHARMSHALA,02-024-02114,0.010388580246913581,3.3659,1.3655
DHATWAL,02-028-02856,0.020705555555555553,2.2361999999999997,0.8071
DHIRA,02-024-02115,0.043662962962962966,4.7156,1.5034
DODRA KWAR,02-033-00036,0.004540740740740741,1.5938,0.2629
FATEHPUR,02-024-02116,0.021729218106995882,5.2802,1.1585
GALORE,02-028-02857,0.007816666666666668,0.42210000000000003,0.2064
GHANARI,02-029-00067,0.023322592592592593,6.2971,1.9568
GHUMARWIN,02-030-02106,0.014481481481481482,3.128,0.6827
HAMIRPUR,02-028-02858,0.017426455026455026,3.2936,0.5275
HANGRANG,02-034-01703,0.014143274853801168,7.2555,0.5494
HARCHAKIAN,02-024-02117,0.039792592592592595,2.1488,1.7485
HAROLI,02-029-00068,0.07283400673400674,21.6317,1.5955
INDORA,02-024-02118,0.03868716049382716,15.668299999999999,1.1604
JAISINGHPUR,02-024-02119,0.049459259259259265,8.0124,1.7654
JASWAN  KOTLA,02-024-02120,0.053738888888888885,5.8038,2.3369
JAWALAMUKHI,02-024-02121,0.0569962962962963,9.233400000000001,1.5316
JAWALI,02-024-02122,0.024230864197530864,7.8508000000000004,2.0221
JHANDUTA,02-030-02107,0.026961975308641976,10.9196,1.3631
