,human lives lost missing - type,District,Total,Flood,Non Flood,,,,,,,Date
0,,Cachar,1,1,0,,,,,,,19-06-2022
1,,Dibrugarh,4,4,0,,,,,,,19-06-2022
2,,Hojai,1,1,0,,,,,,,19-06-2022
3,,Tamulpur,1,1,0,,,,,,,19-06-2022
4,,Udalguri,1,1,0,,,,,,,19-06-2022
5,,Total,8,8,0,,,,,,,19-06-2022
