District,TEHSIL,object_id,rail_length,rail_count,timeperiod
BILASPUR,BHARARI,02-030-02104,0.0,0.0,
BILASPUR,BILASPUR,02-030-02105,0.0,0.0,
BILASPUR,GHUMARWIN,02-030-02106,0.0,0.0,
BILASPUR,JHANDUTA,02-030-02107,0.0,0.0,
BILASPUR,NAMHOL,02-030-02108,0.0,0.0,
BILASPUR,NAINA DEVI,02-030-02109,4362.392264132521,2.0,
CHAMBA,BHATTIYAT,02-023-00001,0.0,0.0,
CHAMBA,BRAHMAUR,02-023-00002,0.0,0.0,
CHAMBA,CHAMBA,02-023-00003,0.0,0.0,
CHAMBA,CHAURAH,02-023-00004,0.0,0.0,
CHAMBA,DALHOUSIE,02-023-00005,0.0,0.0,
CHAMBA,PANGI,02-023-00006,0.0,0.0,
CHAMBA,SALUNI,02-023-00007,0.0,0.0,
CHAMBA,SIHUNTA,02-023-00008,0.0,0.0,
HAMIRPUR,BAMSAN,02-028-01431,0.0,0.0,
HAMIRPUR,BARSAR,02-028-02854,0.0,0.0,
HAMIRPUR,BHORANJ,02-028-02855,0.0,0.0,
HAMIRPUR,DHATWAL,02-028-02856,0.0,0.0,
HAMIRPUR,GALORE,02-028-02857,0.0,0.0,
HAMIRPUR,HAMIRPUR,02-028-02858,0.0,0.0,
HAMIRPUR,NADAUN,02-028-02859,0.0,0.0,
HAMIRPUR,TIRA SUJANPUR,02-028-02860,0.0,0.0,
KANGRA,BAIJNATH,02-024-02110,7833.222985291806,6.0,
KANGRA,BAROH,02-024-02111,0.0,0.0,
KANGRA,DADA SIBA,02-024-02112,0.0,0.0,
KANGRA,DERA GOPIPUR,02-024-02113,18654.11546416128,16.0,
KANGRA,DHARMSHALA,02-024-02114,0.0,0.0,
KANGRA,DHIRA,02-024-02115,0.0,0.0,
KANGRA,FATEHPUR,02-024-02116,0.0,0.0,
KANGRA,HARCHAKIAN,02-024-02117,0.0,0.0,
KANGRA,INDORA,02-024-02118,11459.993063779966,3.0,
KANGRA,JAISINGHPUR,02-024-02119,0.0,0.0,
KANGRA,JASWAN  KOTLA,02-024-02120,0.0,0.0,
KANGRA,JAWALAMUKHI,02-024-02121,0.0,0.0,
KANGRA,JAWALI,02-024-02122,27966.13295021917,19.0,
KANGRA,KANGRA,02-024-02123,17281.621588283877,18.0,
KANGRA,KHUNDIAN,02-024-02124,0.0,0.0,
KANGRA,MULTHAN,02-024-02125,0.0,0.0,
KANGRA,NAGROTA BAGWAN,02-024-02126,15210.092516756908,13.0,
KANGRA,NURPUR,02-024-02127,23582.493183880455,15.0,
KANGRA,PALAMPUR,02-024-02128,20705.712448181857,15.0,
KANGRA,RAKKAR,02-024-02129,0.0,0.0,
KANGRA,SHAHPUR,02-024-02130,0.0,0.0,
KANGRA,THURAL,02-024-02131,0.0,0.0,
KINNAUR,KALPA,02-034-00009,0.0,0.0,
KINNAUR,NICHAR,02-034-00010,0.0,0.0,
KULLU,ANI,02-026-00011,0.0,0.0,
KULLU,BANJAR,02-026-00012,0.0,0.0,
KULLU,BHUNTAR,02-026-00013,0.0,0.0,
KULLU,KULLU,02-026-00014,0.0,0.0,
KULLU,MANALI,02-026-00015,0.0,0.0,
KULLU,NERMAND,02-026-00016,0.0,0.0,
KULLU,SAINJ,02-026-00017,0.0,0.0,
LAHAUL & SPITI,LAHAUL,02-025-00017,0.0,0.0,
MANDI,AUT,02-027-00018,0.0,0.0,
MANDI,BALDWARA,02-027-00019,0.0,0.0,
MANDI,BALH,02-027-00020,0.0,0.0,
MANDI,BALI CHOWKI,02-027-03430,0.0,0.0,
MANDI,CHACHYOT,02-027-00022,0.0,0.0,
MANDI,DHARAMPUR,02-027-00023,0.0,0.0,
MANDI,JOGINDAR NAGAR,02-027-00024,15751.935822248655,17.0,
MANDI,KARSOG,02-027-00025,0.0,0.0,
MANDI,KOTLI,02-027-00026,0.0,0.0,
MANDI,LAD BHAROL,02-027-00027,0.0,0.0,
MANDI,NIHRI,02-027-00028,0.0,0.0,
MANDI,PADHAR,02-027-00029,0.0,0.0,
MANDI,SANDHOL,02-027-00030,0.0,0.0,
MANDI,SARKAGHAT,02-027-00031,0.0,0.0,
MANDI,SUNDAR NAGAR,02-027-00032,0.0,0.0,
MANDI,THUNAG,02-027-00033,0.0,0.0,
SHIMLA,CHAUPAL,02-033-00034,0.0,0.0,
SHIMLA,CHIRGAON,02-033-00035,0.0,0.0,
SHIMLA,DODRA KWAR,02-033-00036,0.0,0.0,
SHIMLA,JUBBAL,02-033-00037,0.0,0.0,
SHIMLA,KOTKHAI,02-033-00038,0.0,0.0,
SHIMLA,KUMHARSAIN,02-033-00039,0.0,0.0,
SHIMLA,KUPVI,02-033-00040,0.0,0.0,
SHIMLA,NANKHARI,02-033-00041,0.0,0.0,
SHIMLA,NERUA,02-033-00042,0.0,0.0,
SHIMLA,RAMPUR,02-033-00043,0.0,0.0,
SHIMLA,ROHRU,02-033-00044,0.0,0.0,
SHIMLA,SHIMLA,02-033-00045,20954.066582791304,28.0,
SHIMLA,SEONI,02-033-00046,0.0,0.0,
SHIMLA,THEOG,02-033-00047,0.0,0.0,
SIRMAUR,DADAHU,02-032-00048,0.0,0.0,
SIRMAUR,KAMRAU,02-032-00049,0.0,0.0,
SIRMAUR,NAHAN,02-032-00050,0.0,0.0,
SIRMAUR,NOHRA,02-032-00051,0.0,0.0,
SIRMAUR,PACHHAD,02-032-00052,0.0,0.0,
SIRMAUR,RAJGARH,02-032-00053,0.0,0.0,
SIRMAUR,RONHAT,02-032-03318,0.0,0.0,
SIRMAUR,RENUKA,02-032-00055,0.0,0.0,
SIRMAUR,SHALAI,02-032-00056,0.0,0.0,
SOLAN,ARKI,02-031-00057,0.0,0.0,
SOLAN,BADDI,02-031-00058,0.0,0.0,
SOLAN,KANDAGHAT,02-031-00059,21114.64985955056,23.0,
SOLAN,KASAULI,02-031-00060,31234.667639038675,36.0,
SOLAN,KRISHANGARH,02-031-00061,0.0,0.0,
SOLAN,NALAGARH,02-031-00062,0.0,0.0,
SOLAN,RAMSHAHR,02-031-00063,0.0,0.0,
