object_id,Repair and Restoration_tenders_awarded_value,timeperiod
02-023-00001,33514415.0,2019_04
02-023-00003,238068165.06,2019_04
02-023-00005,45128083.0,2019_04
02-023-00008,3517777.0,2019_04
02-024-02110,1948051.0,2019_04
02-024-02111,4523839.0,2019_04
02-024-02116,607156.0,2019_04
02-024-02117,1360783.0,2019_04
02-024-02118,482343127.0,2019_04
02-024-02119,839435.0,2019_04
02-024-02121,9738359.0,2019_04
02-024-02122,738894.0,2019_04
02-024-02123,10742050.5,2019_04
02-024-02124,635052.0,2019_04
02-024-02128,19145495.0,2019_04
02-024-02130,611770.78,2019_04
02-027-00018,2695882.0,2019_04
02-027-00025,2017982.0,2019_04
02-027-00026,1930607.0,2019_04
02-027-00027,1039962.0,2019_04
02-027-00028,26100230.0,2019_04
02-027-00029,2659163.0,2019_04
02-027-00033,2395015.0,2019_04
02-028-02854,3520571.0,2019_04
02-028-02855,13427406.0,2019_04
02-028-02856,38000329.0,2019_04
02-028-02858,34883619.0,2019_04
02-028-02859,27389783.0,2019_04
02-028-02860,816748.0,2019_04
02-029-00066,1663644.94,2019_04
02-030-02106,1825518.0,2019_04
02-030-02108,859671.0,2019_04
02-030-02109,844778.0,2019_04
02-031-00059,840911.22,2019_04
02-031-00064,926064.0,2019_04
02-032-00049,1525057.0,2019_04
02-032-00050,11245009.0,2019_04
02-032-00053,346493.0,2019_04
02-032-00056,4803488.0,2019_04
02-032-01637,33396106.95,2019_04
02-033-00035,4705178.0,2019_04
02-033-00037,21781069.0,2019_04
02-033-00044,63262440.0,2019_04
02-033-00047,2175752.0,2019_04
02-023-00003,16130549.0,2019_05
02-024-02116,3376157.0,2019_05
02-024-02118,2904006.0,2019_05
02-024-02119,1191130.0,2019_05
02-024-02121,6208060.0,2019_05
02-024-02122,880431.0,2019_05
02-024-02123,8902925.0,2019_05
02-024-02127,1222960.0,2019_05
02-027-00019,1487264.0,2019_05
02-027-00026,1561694.0,2019_05
02-027-00031,1069115.0,2019_05
02-028-02858,315930619.0,2019_05
02-028-02859,456485.0,2019_05
02-028-02860,18322811.0,2019_05
02-029-00065,2952104.0,2019_05
02-029-00069,5173670.0,2019_05
02-030-02106,2676952.0,2019_05
02-031-00057,31479972.0,2019_05
02-031-00062,2292717.0,2019_05
02-032-00050,1513000.0,2019_05
02-032-01637,1375442.0,2019_05
02-033-00037,19340472.0,2019_05
02-033-00044,3571769.0,2019_05
02-033-00047,23873405.0,2019_05
02-023-00003,3066625.0,2019_06
02-023-00008,743782.0,2019_06
02-024-02123,43753930.0,2019_06
02-026-00014,1992587.13,2019_06
02-027-00025,8367839.0,2019_06
02-027-00029,1698756.0,2019_06
02-028-02854,1866900.0,2019_06
02-028-02855,1333706.0,2019_06
02-028-02858,22004969.75,2019_06
02-028-02859,3563940.0,2019_06
02-029-00066,1767165.0,2019_06
02-029-00069,204342518.0,2019_06
02-030-02106,9692350.0,2019_06
02-030-02107,822305.0,2019_06
02-030-02108,6700789.0,2019_06
02-031-00057,777735.8,2019_06
02-031-00058,9036434.0,2019_06
02-031-00061,14695648.0,2019_06
02-031-00062,20301908.0,2019_06
02-031-00064,13842072.14,2019_06
02-032-00048,2109000.0,2019_06
02-032-00050,4081538.0,2019_06
02-032-01637,9660726.0,2019_06
02-023-00003,71407734.0,2019_07
02-023-00005,875166.0,2019_07
02-024-02123,12058461.0,2019_07
02-024-02130,1686903.0,2019_07
02-027-00031,16421775.0,2019_07
02-028-02858,798830.01,2019_07
02-029-00066,142065065.0,2019_07
02-029-00069,146603923.0,2019_07
02-031-00058,5814572.5,2019_07
02-031-00062,2142000.0,2019_07
02-032-00048,1635000.0,2019_07
02-032-00050,1286460.0,2019_07
02-032-00055,286497.0,2019_07
02-033-00037,938225.0,2019_07
02-033-00043,1223482.0,2019_07
02-033-00047,68872647.0,2019_07
02-034-00010,23135327.0,2019_07
02-023-00005,2540374.0,2019_08
02-023-00008,1381685.0,2019_08
02-024-02110,46021521.0,2019_08
02-024-02123,49120534.19,2019_08
02-024-02124,1717626.0,2019_08
02-024-02128,13102027.35,2019_08
02-024-02130,3587190.0,2019_08
02-027-00027,638385.0,2019_08
02-028-02854,843713.0,2019_08
02-028-02855,1129183.0,2019_08
02-029-00068,1580000.0,2019_08
02-029-00069,3940384.0,2019_08
02-030-02106,1246695.0,2019_08
02-031-00064,1083396.0,2019_08
02-032-00050,2976936.0,2019_08
02-032-01637,629288.0,2019_08
02-023-00001,1262254.0,2019_09
02-023-00003,141267794.0,2019_09
02-023-00005,6481397.0,2019_09
02-023-00008,8671487.0,2019_09
02-024-02116,998136.0,2019_09
02-024-02123,10445171.89,2019_09
02-028-02856,689383.0,2019_09
02-028-02858,10389210.0,2019_09
02-028-02859,1911365.0,2019_09
02-029-00066,1186721.0,2019_09
02-029-00069,256367748.0,2019_09
02-031-00058,3099471.0,2019_09
02-031-00062,1799817.0,2019_09
02-032-01637,1837320.0,2019_09
02-033-00038,746298.0,2019_09
02-023-00001,1262254.0,2019_10
02-023-00003,141267794.0,2019_10
02-023-00005,6481397.0,2019_10
02-023-00008,8671487.0,2019_10
02-024-02116,998136.0,2019_10
02-024-02123,10445171.89,2019_10
02-028-02856,689383.0,2019_10
02-028-02858,11416335.0,2019_10
02-028-02859,1911365.0,2019_10
02-029-00066,1186721.0,2019_10
02-029-00069,256367748.0,2019_10
02-031-00058,3099471.0,2019_10
02-031-00062,1799817.0,2019_10
02-032-01637,3483685.0,2019_10
02-033-00038,746298.0,2019_10
02-024-02110,9168169.0,2019_11
02-024-02119,19516179.0,2019_11
02-024-02122,18543397.0,2019_11
02-024-02123,54500001.0,2019_11
02-026-00014,5810952.37,2019_11
02-027-00026,1100577.0,2019_11
02-028-02856,382087.0,2019_11
02-028-02858,575413.0,2019_11
02-029-00065,5111281.0,2019_11
02-029-00068,660113.0,2019_11
02-029-00069,9559223.0,2019_11
02-031-00058,593471.0,2019_11
02-031-00059,1547575.0,2019_11
02-031-00060,827382.14,2019_11
02-032-00052,355150.0,2019_11
02-032-00053,1581119.0,2019_11
02-032-01637,749035.0,2019_11
02-024-02110,9168169.0,2019_12
02-024-02119,605263.0,2019_12
02-024-02122,18543397.0,2019_12
02-024-02123,47167768.0,2019_12
02-026-00014,5810952.37,2019_12
02-027-00026,1100577.0,2019_12
02-028-02856,382087.0,2019_12
02-028-02858,575413.0,2019_12
02-029-00065,5111281.0,2019_12
02-029-00068,660113.0,2019_12
02-029-00069,465085268.0,2019_12
02-031-00059,1547575.0,2019_12
02-031-00060,827382.14,2019_12
02-032-00050,1875000.0,2019_12
02-032-00052,355150.0,2019_12
02-032-00053,1581119.0,2019_12
02-032-01637,749035.0,2019_12
02-032-03318,507496.0,2019_12
02-024-02119,9211470.0,2020_01
02-024-02121,1033174.0,2020_01
02-024-02123,3600802.0,2020_01
02-024-02127,772200.0,2020_01
02-027-00029,8515414.0,2020_01
02-028-02854,1486669.0,2020_01
02-028-02859,2704863.0,2020_01
02-029-00065,689022.0,2020_01
02-029-00069,276457943.0,2020_01
02-030-02106,0.0,2020_01
02-031-00058,4023108.0,2020_01
02-024-02123,15339040.0,2020_02
02-024-02127,1872323.0,2020_02
02-024-02128,1072254.0,2020_02
02-027-00025,2128117.0,2020_02
02-028-02854,10602983.0,2020_02
02-029-00065,520655.0,2020_02
02-029-00069,16487857.0,2020_02
02-031-00064,1545075.7,2020_02
02-032-00048,134900000.0,2020_02
02-034-01706,6392221.0,2020_02
02-024-02123,21485140.0,2020_03
02-024-02130,1050000.0,2020_03
02-029-00065,13080401.0,2020_03
02-030-02104,75462228.0,2020_03
02-030-02107,223388100.0,2020_03
02-030-02108,1173423.0,2020_03
02-030-02109,8705880.0,2020_03
02-033-00047,3325190.0,2020_03
02-023-00003,5299213.0,2020_04
02-023-00005,7347930.0,2020_04
02-023-00008,5285505.0,2020_04
02-024-02123,2754984.0,2020_04
02-030-02107,475200000.0,2020_04
02-031-00057,160386785.27,2020_04
02-031-00060,113127985.0,2020_04
02-031-00061,1447190.0,2020_04
02-031-00064,791558.0,2020_04
02-033-00035,808102.0,2020_04
02-023-00003,4763312.0,2020_05
02-023-00005,606944.0,2020_05
02-024-02122,13161654.0,2020_05
02-024-02123,7698289.0,2020_05
02-028-02854,3629975.0,2020_05
02-028-02859,500000.0,2020_05
02-029-00069,27191866.0,2020_05
02-032-00053,4892185.0,2020_05
02-023-00003,80898609.0,2020_06
02-024-02110,2927774.0,2020_06
02-024-02116,1611840.0,2020_06
02-024-02122,13729231.0,2020_06
02-024-02123,30333891.0,2020_06
02-026-00014,2479328.0,2020_06
02-028-02854,1269199.0,2020_06
02-028-02857,1715450.0,2020_06
02-029-00065,1985858.0,2020_06
02-029-00066,35400000.0,2020_06
02-029-00069,100296200.0,2020_06
02-031-00064,3504064.5,2020_06
02-032-00048,973932.0,2020_06
02-032-01637,10053457.0,2020_06
02-033-00043,1195920.0,2020_06
02-023-00003,147578627.0,2020_07
02-024-02110,1090416.0,2020_07
02-024-02122,1376116.0,2020_07
02-024-02123,7903717.0,2020_07
02-024-02127,5493801.0,2020_07
02-024-02130,1769200.0,2020_07
02-026-00012,2062944.0,2020_07
02-028-02858,10013683.0,2020_07
02-028-02859,11795313.0,2020_07
02-029-00068,19762166.0,2020_07
02-029-00069,3507398.0,2020_07
02-030-02108,1198463.0,2020_07
02-031-00059,15646462.0,2020_07
02-031-00060,1779342.0,2020_07
02-031-00061,4965820.0,2020_07
02-031-00062,1811121.0,2020_07
02-031-00064,24427159.73,2020_07
02-032-00048,1157106.0,2020_07
02-032-00050,22786825.0,2020_07
02-032-00055,1345372.0,2020_07
02-032-00056,1113926.0,2020_07
02-032-01637,27679331.0,2020_07
02-033-00034,11058836.0,2020_07
02-033-00041,57366421.0,2020_07
02-023-00005,12485268.0,2020_08
