object_id,SDRF_tenders_awarded_value,timeperiod
104.0,0.0,2023_02
166.0,1787351.0,2023_02
213.0,5248874.0,2023_02
226.0,5745600.0,2022_04
101.0,4169348.04,2023_01
112.0,89999836.0,2023_01
139.0,12599978.0,2023_01
169.0,15299761.0,2023_01
190.0,40499644.0,2023_01
231.0,49499912.0,2023_01
120.0,9589199.0,2023_03
122.0,4721051.0,2023_03
150.0,3769570.55,2023_03
146.0,1340867.1,2019_12
185.0,75522989.32,2019_12
146.0,1675120.0,2018_08
150.0,5964498.0,2018_08
153.0,5998918.0,2018_08
219.0,0.0,2018_08
262.0,2324939.0,2018_08
219.0,4721400.0,2019_08
101.0,5153351.0,2020_10
112.0,23503690.97,2020_10
139.0,21998118.57,2020_10
145.0,57338599.0,2020_10
160.0,110092698.56,2020_10
181.0,14071287.37,2020_10
190.0,10493090.7,2020_10
207.0,8192060.0,2020_10
219.0,32328385.020000003,2020_10
226.0,11916752.4,2020_10
281.0,44211088.82,2020_10
150.0,1486644.0,2019_10
166.0,4907085.0,2019_10
246.0,3142241.0,2019_10
219.0,104245600.0,2018_11
101.0,5499866.0,2022_03
153.0,6998176.83,2022_03
160.0,161410916.43,2022_03
104.0,38376396.75,2023_09
122.0,21522002.0,2023_09
219.0,31949626.0,2023_09
116.0,34170859.54,2020_06
122.0,77296509.24,2020_06
128.0,27872527.96,2020_06
134.0,52300745.98,2020_06
139.0,25961023.91,2020_06
160.0,74389405.04,2020_06
161.0,14264223.45,2020_06
166.0,3670046.0,2020_06
211.0,16218500.49,2020_06
219.0,26828754.55,2020_06
226.0,16605201.33,2020_06
273.0,22830964.39,2020_06
214.0,0.0,2020_03
249.0,8772790.29,2020_03
139.0,9339319.66,2020_08
145.0,9536685.45,2020_08
147.0,17820157.0,2020_08
150.0,58286527.1,2020_08
163.0,11616068.99,2020_08
166.0,24601127.950000003,2020_08
170.0,20900000.0,2020_08
178.0,25132325.2,2020_08
198.0,52499800.0,2020_08
219.0,17070767.41,2020_08
270.0,13157578.28,2020_08
276.0,11599181.0,2020_08
281.0,21848409.0,2020_08
272.0,17857521.0,2017_06
104.0,15084883.0,2021_11
134.0,18945817.49,2021_11
160.0,62996404.13,2021_11
251.0,10385711.0,2021_11
130.0,21500000.0,2021_02
139.0,7899198.51,2021_02
175.0,13806747.14,2021_02
200.0,13923849.84,2021_02
217.0,9492354.0,2021_02
219.0,3498700.0,2021_02
104.0,11955526.55,2022_09
110.0,12981731.94,2022_09
113.0,9311830.99,2022_09
122.0,13500000.0,2022_09
139.0,0.0,2022_09
152.0,7829698.25,2022_09
166.0,13499820.0,2022_09
175.0,19970965.0,2022_09
184.0,7998029.0,2022_09
185.0,17999965.0,2022_09
187.0,0.0,2022_09
199.0,3225931.0,2022_09
219.0,3093706.0,2022_09
256.0,7870615.07,2022_09
257.0,0.0,2022_09
269.0,3728700.0,2022_09
279.0,4518122.03,2022_09
139.0,6749989.68,2021_10
150.0,44907486.84,2021_10
160.0,305506917.69,2021_10
166.0,28348096.71,2021_10
281.0,22498407.94,2021_10
101.0,9957710.23,2021_06
102.0,9899826.47,2021_06
113.0,9955903.68,2021_06
122.0,22498324.8,2021_06
134.0,71995868.43,2021_06
139.0,8999139.0,2021_06
150.0,17958510.0,2021_06
166.0,13525195.73,2021_06
190.0,10344693.35,2021_06
226.0,8172920.61,2021_06
240.0,9999967.88,2021_06
247.0,13994999.95,2021_06
255.0,21482937.71,2021_06
262.0,84991160.45,2021_06
263.0,9881679.0,2021_06
271.0,22498743.68,2021_06
281.0,14848827.0,2021_06
104.0,3029379.3,2022_11
112.0,49008496.08,2022_11
115.0,4453468.57,2022_11
122.0,0.0,2022_11
134.0,44997300.0,2022_11
139.0,17999997.0,2022_11
145.0,44999683.0,2022_11
151.0,3861147.0,2022_11
160.0,134973759.3,2022_11
273.0,35999757.0,2022_11
276.0,35999912.0,2022_11
101.0,15381644.54,2020_07
103.0,8939913.0,2020_07
104.0,21676553.97,2020_07
105.0,6677678.0,2020_07
108.0,24946273.51,2020_07
112.0,25851952.41,2020_07
134.0,40701971.54,2020_07
141.0,15788362.0,2020_07
145.0,0.0,2020_07
146.0,16096160.0,2020_07
155.0,4828486.38,2020_07
158.0,11390144.17,2020_07
161.0,13870279.7,2020_07
166.0,12785784.0,2020_07
185.0,21827278.06,2020_07
195.0,12306365.18,2020_07
247.0,58615907.0,2020_07
270.0,15433750.09,2020_07
122.0,31404153.1,2022_12
134.0,17999869.0,2022_12
139.0,13499869.0,2022_12
219.0,2834544.0,2022_12
101.0,55876180.0,2023_07
104.0,58012900.0,2023_07
175.0,9448204.0,2023_07
270.0,0.0,2023_07
277.0,40497687.58,2022_01
101.0,19763939.0,2018_06
104.0,6518953.0,2018_06
159.0,10471655.0,2018_06
161.0,3024285.0,2018_06
162.0,2633978.0,2018_06
163.0,3021386.0,2018_06
219.0,0.0,2018_06
144.0,22498688.06,2021_09
159.0,71911403.54,2021_09
163.0,38221550.11,2021_09
281.0,35907795.59,2021_09
112.0,0.0,2022_07
119.0,4985833.31,2022_07
122.0,20699989.0,2022_07
134.0,17994600.0,2022_07
150.0,14606746.87,2022_07
151.0,4992983.91,2022_07
152.0,21493804.26,2022_07
190.0,44999663.0,2022_07
198.0,11925900.0,2022_07
213.0,4984985.18,2022_07
256.0,12819459.15,2022_07
273.0,0.0,2022_07
102.0,0.0,2022_05
122.0,5491376.0,2022_05
134.0,9630000.0,2022_05
