object_id,Embankments affected,timeperiod
136.0,1,2022_05
142.0,1,2022_05
143.0,2,2022_05
151.0,1,2022_05
158.0,1,2022_05
159.0,1,2022_05
165.0,3,2022_05
169.0,1,2022_05
188.0,6,2022_05
190.0,1,2022_05
192.0,1,2022_05
223.0,1,2022_05
224.0,3,2022_05
225.0,2,2022_05
246.0,1,2022_05
255.0,1,2022_05
259.0,2,2022_05
261.0,3,2022_05
269.0,1,2022_05
281.0,2,2022_05
121.0,3,2021_07
169.0,1,2021_07
143.0,2,2022_10
159.0,1,2022_10
250.0,4,2022_10
255.0,1,2022_10
275.0,2,2022_10
105.0,1,2022_06
124.0,3,2022_06
142.0,3,2022_06
143.0,1,2022_06
144.0,1,2022_06
145.0,1,2022_06
150.0,2,2022_06
153.0,4,2022_06
165.0,3,2022_06
169.0,1,2022_06
172.0,1,2022_06
185.0,1,2022_06
186.0,1,2022_06
189.0,7,2022_06
190.0,2,2022_06
191.0,4,2022_06
192.0,11,2022_06
195.0,2,2022_06
199.0,1,2022_06
201.0,1,2022_06
208.0,8,2022_06
209.0,2,2022_06
217.0,2,2022_06
225.0,5,2022_06
226.0,2,2022_06
227.0,1,2022_06
234.0,1,2022_06
238.0,3,2022_06
246.0,1,2022_06
248.0,1,2022_06
250.0,1,2022_06
251.0,2,2022_06
256.0,1,2022_06
257.0,1,2022_06
259.0,1,2022_06
261.0,2,2022_06
264.0,2,2022_06
265.0,2,2022_06
266.0,2,2022_06
268.0,4,2022_06
269.0,1,2022_06
281.0,5,2022_06
159.0,2,2023_02
158.0,1,2023_08
166.0,5,2023_08
168.0,3,2023_08
169.0,5,2023_08
208.0,1,2023_08
248.0,1,2023_08
251.0,1,2023_08
268.0,1,2023_08
269.0,1,2023_08
115.0,1,2023_07
135.0,1,2023_07
142.0,1,2023_07
152.0,1,2023_07
160.0,1,2023_07
166.0,5,2023_07
168.0,5,2023_07
172.0,1,2023_07
248.0,1,2023_07
251.0,7,2023_07
276.0,1,2023_07
280.0,3,2023_07
131.0,1,2021_08
142.0,1,2021_08
165.0,1,2021_08
169.0,2,2021_08
198.0,1,2021_08
246.0,2,2021_08
250.0,1,2021_08
256.0,1,2021_08
114.0,1,2022_07
115.0,1,2022_07
120.0,1,2022_07
121.0,3,2022_07
124.0,8,2022_07
134.0,1,2022_07
135.0,4,2022_07
136.0,2,2022_07
137.0,1,2022_07
142.0,1,2022_07
143.0,1,2022_07
145.0,1,2022_07
146.0,1,2022_07
158.0,2,2022_07
161.0,2,2022_07
165.0,3,2022_07
187.0,5,2022_07
190.0,1,2022_07
192.0,3,2022_07
193.0,17,2022_07
194.0,6,2022_07
197.0,2,2022_07
200.0,1,2022_07
210.0,1,2022_07
211.0,12,2022_07
212.0,1,2022_07
215.0,1,2022_07
248.0,1,2022_07
251.0,3,2022_07
255.0,2,2022_07
266.0,2,2022_07
280.0,5,2022_07
281.0,1,2022_07
135.0,2,2022_09
145.0,1,2022_09
165.0,1,2022_09
175.0,11,2022_09
187.0,8,2022_04
192.0,4,2022_04
193.0,4,2022_04
124.0,2,2022_08
133.0,2,2022_08
135.0,1,2022_08
143.0,1,2022_08
153.0,1,2022_08
169.0,4,2022_08
250.0,1,2022_08
251.0,1,2022_08
269.0,1,2022_08
224.0,1,2021_05
250.0,1,2021_05
123.0,2,2021_06
142.0,1,2021_06
144.0,1,2021_06
169.0,2,2021_06
170.0,2,2021_06
205.0,1,2021_06
246.0,6,2021_06
250.0,3,2021_06
259.0,1,2021_06
266.0,1,2021_06
268.0,2,2021_06
169.0,1,2022_11
115.0,1,2023_06
124.0,2,2023_06
135.0,1,2023_06
143.0,1,2023_06
150.0,1,2023_06
151.0,1,2023_06
152.0,1,2023_06
153.0,1,2023_06
172.0,2,2023_06
192.0,1,2023_06
211.0,3,2023_06
222.0,1,2023_06
223.0,2,2023_06
225.0,2,2023_06
226.0,15,2023_06
227.0,1,2023_06
228.0,4,2023_06
239.0,1,2023_06
251.0,26,2023_06
259.0,4,2023_06
265.0,1,2023_06
269.0,5,2023_06
185.0,8,2021_09
186.0,1,2021_09
187.0,14,2021_09
188.0,2,2021_09
246.0,2,2021_09
250.0,1,2021_09
276.0,1,2021_09
280.0,1,2021_09
