District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count,timeperiod
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,-0.0596130019306105,1735,2020_06
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,-0.0428060175042648,3279,2020_06
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,-0.0479562811512764,3660,2020_06
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,-0.0792363822904841,6166,2020_06
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,-0.0488402897524893,1985,2020_06
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,-0.0707209429402989,5080,2020_06
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,-0.1178292634735046,4982,2020_06
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,-0.3095084273151828,31450,2020_06
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,-0.1694312128218709,19175,2020_06
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,-0.274498139746938,22208,2020_06
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,-0.093579929627911,3081,2020_06
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,-0.3628782435162116,28899,2020_06
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,-0.1474409113358803,9570,2020_06
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,-0.0883980272489181,4737,2020_06
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,-0.0629696349206198,2054,2020_06
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,-0.1040365852754795,2965,2020_06
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,-0.0606101611505252,2481,2020_06
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,-0.0711167856397503,2349,2020_06
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,-0.1291535516231911,1313,2020_06
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,-0.0766800687162583,3010,2020_06
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,-0.0966233447589705,3616,2020_06
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,-0.0719957328137056,3240,2020_06
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,-0.1429111672928989,5537,2020_06
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,-0.0601195564752892,2528,2020_06
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,-0.1168026695722415,2025,2020_06
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,-0.0538140381555069,10177,2020_06
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,-0.136676694242946,6406,2020_06
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,-0.0823905512971698,1537,2020_06
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,-0.0682049188042699,5276,2020_06
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,-0.071432568841937,1366,2020_06
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,-0.0525758986174097,6188,2020_06
K>NGRA,HIMACHAL PRADESH,JAISINGHPUR,96794.2438582,187330317.657,-0.1050831570731912,3623,2020_06
K>NGRA,HIMACHAL PRADESH,JASW>N  KOTLA,98201.9436815,108888056.099,-0.1186602357240753,2092,2020_06
K>NGRA,HIMACHAL PRADESH,JAW>LA MUKHI,68606.5595855,119673010.665,-0.0564385104210332,2311,2020_06
K>NGRA,HIMACHAL PRADESH,JAW>LI,149001.10853,302916460.017,-0.0678381366462015,5842,2020_06
K>NGRA,HIMACHAL PRADESH,K>NGRA,90886.7318549,164768860.92,-0.079703462007697,3181,2020_06
K>NGRA,HIMACHAL PRADESH,KHUNDI>N,78290.2126095,187458647.424,-0.0617427857663984,3606,2020_06
K>NGRA,HIMACHAL PRADESH,MULTH>N,167027.73222,967406546.114,-0.4457447977970681,18691,2020_06
K>NGRA,HIMACHAL PRADESH,NAGROTA BAGWAN,69697.3433496,105666863.694,-0.0690822526520373,2040,2020_06
K>NGRA,HIMACHAL PRADESH,NURPUR,152625.304313,530249101.548,-0.06272005941646,10232,2020_06
K>NGRA,HIMACHAL PRADESH,PALAMPUR,139085.481181,421183218.454,-0.136036810473861,8132,2020_06
K>NGRA,HIMACHAL PRADESH,RAKAR,55477.0541556,114032822.435,-0.13433837890625,2192,2020_06
K>NGRA,HIMACHAL PRADESH,SH>HPUR,118758.58943,239984948.195,-0.0985920191994759,4633,2020_06
K>NGRA,HIMACHAL PRADESH,THURAL,43654.7437443,56588648.0292,-0.0893286006241899,1085,2020_06
KINNAUR,HIMACHAL PRADESH,KALPA,106697.164255,366107987.064,-0.264916375600791,7048,2020_06
KINNAUR,HIMACHAL PRADESH,NICHAR,175200.166282,1104923831.54,-0.3314094735330583,21273,2020_06
KULLU,HIMACHAL PRADESH,ANI,86685.0837449,286882261.42,-0.1896266363876879,5522,2020_06
KULLU,HIMACHAL PRADESH,BANJ>R,120783.479717,539289150.149,-0.27440799309537,10378,2020_06
KULLU,HIMACHAL PRADESH,BHUNTAR,270028.791942,2072572712.74,-0.4376122283458411,39975,2020_06
KULLU,HIMACHAL PRADESH,KULLU,139488.301547,589462594.951,-0.2280172329406818,11373,2020_06
KULLU,HIMACHAL PRADESH,MAN>LI,131131.831245,754929152.076,-0.3214199741190843,14580,2020_06
KULLU,HIMACHAL PRADESH,NERM>ND,112831.86885,412306168.515,-0.1504219092740026,7921,2020_06
KULLU,HIMACHAL PRADESH,SAINJ,179093.732241,723882294.122,-0.3637146788076206,13949,2020_06
L>HUL & SPITI,HIMACHAL PRADESH,L>HUL,619073.239131,6607881202.05,-0.4555653336245377,127917,2020_06
MANDI,HIMACHAL PRADESH,AUT,67901.725261,152922054.473,-0.1820324913930084,2950,2020_06
MANDI,HIMACHAL PRADESH,BALDW>RA,53370.3099318,95711588.3732,-0.0815179167588119,1837,2020_06
