District,STATE,TEHSIL,Shape_Leng,Shape_Area,mean,count,timeperiod
BIL>SPUR,HIMACHAL PRADESH,BHARARI,50253.2287631,90003059.4992,0.5512494793542867,1735,2022_04
BIL>SPUR,HIMACHAL PRADESH,BIL>SPUR,93446.6858184,170352534.169,0.4475724383098323,3280,2022_04
BIL>SPUR,HIMACHAL PRADESH,GHURMW|N,105834.665205,190654237.996,0.5307207065898779,3664,2022_04
BIL>SPUR,HIMACHAL PRADESH,JHAND@TA,112831.475031,320537617.031,0.4421004692313929,6167,2022_04
BIL>SPUR,HIMACHAL PRADESH,NAMHOL,61752.6169941,103497870.22,0.4904087479829188,1985,2022_04
BIL>SPUR,HIMACHAL PRADESH,SHRI NAINA DEVI JI,148639.558438,264795831.173,0.4449470571022169,5086,2022_04
CHAMBA,HIMACHAL PRADESH,BHATTIY>T,85144.2123522,257999513.743,0.534641707587046,4983,2022_04
CHAMBA,HIMACHAL PRADESH,BR>HMAUR,209367.738985,1627176726.52,0.225060581031399,31450,2022_04
CHAMBA,HIMACHAL PRADESH,CHAMBA,162862.220151,991617744.872,0.4764806998468855,19185,2022_04
CHAMBA,HIMACHAL PRADESH,CHAUR>H,186807.573257,1146328795.67,0.3901210272920605,22218,2022_04
CHAMBA,HIMACHAL PRADESH,DALHOUSIE,71519.7966795,159436528.297,0.5083573407588416,3082,2022_04
CHAMBA,HIMACHAL PRADESH,P>NGI,188893.088214,1490172013.4,0.09667398643718,28906,2022_04
CHAMBA,HIMACHAL PRADESH,SAL@NI,135853.869052,494126681.774,0.4892894362725896,9573,2022_04
CHAMBA,HIMACHAL PRADESH,SIHUNTA,96037.9245929,244516703.247,0.4925080923421344,4739,2022_04
HAM|RPUR,HIMACHAL PRADESH,BAMSAN,77616.3671139,106557212.95,0.494853978957573,2055,2022_04
HAM|RPUR,HIMACHAL PRADESH,BARSAR,108778.999684,154266333.331,0.5446016925985455,2965,2022_04
HAM|RPUR,HIMACHAL PRADESH,BHORANJ,68927.611411,129046845.173,0.5440551905299789,2483,2022_04
HAM|RPUR,HIMACHAL PRADESH,DHATW>L,70189.1721546,122072796.613,0.5283821005356764,2351,2022_04
HAM|RPUR,HIMACHAL PRADESH,GALORE,53842.0643581,68232575.6151,0.5672158374190784,1313,2022_04
HAM|RPUR,HIMACHAL PRADESH,HAM|RPUR,105975.502316,156364783.551,0.5473272398990161,3011,2022_04
HAM|RPUR,HIMACHAL PRADESH,N>DAUN,87300.5665976,187884569.905,0.5344600408552496,3617,2022_04
HAM|RPUR,HIMACHAL PRADESH,T|RA SUJ>NPUR,86185.023756,168030440.563,0.5012658250732799,3241,2022_04
K>NGRA,HIMACHAL PRADESH,BAIJN>TH,107704.115982,287303705.114,0.5564891228891999,5537,2022_04
K>NGRA,HIMACHAL PRADESH,BAROH,65598.5098915,131464158.635,0.5469299822822007,2531,2022_04
K>NGRA,HIMACHAL PRADESH,D>DA SIBA,93430.3513382,104793280.648,0.552601936246142,2025,2022_04
K>NGRA,HIMACHAL PRADESH,DERA GOPIPUR,294906.298721,528405302.235,0.3352451680801376,10170,2022_04
K>NGRA,HIMACHAL PRADESH,DHARMSH>LA,109655.028096,331285264.835,0.4618405573859646,6407,2022_04
K>NGRA,HIMACHAL PRADESH,DHIRA,60248.4715412,79648650.6587,0.537999220018263,1540,2022_04
K>NGRA,HIMACHAL PRADESH,FATEHPUR,171339.803462,272580665.613,0.5333098180141835,5279,2022_04
K>NGRA,HIMACHAL PRADESH,HARCHAKIAN,72192.2684268,70822836.5732,0.5675221939533077,1368,2022_04
K>NGRA,HIMACHAL PRADESH,INDORA,165510.686549,321357862.109,0.504996114242837,6195,2022_04
