object_id,SOPD_tenders_awarded_value,timeperiod
185.0,5294019.0,2018_03
189.0,145026209.0,2021_04
208.0,21328200.0,2021_04
210.0,12168000.0,2021_04
211.0,17999143.0,2021_04
122.0,2100000.0,2022_04
128.0,143795991.0,2022_04
139.0,119879436.0,2022_04
145.0,0.0,2022_04
147.0,84910058.0,2022_04
150.0,144366984.8,2022_04
163.0,7610532.0,2022_04
169.0,42887156.0,2022_04
189.0,67216200.02,2022_04
209.0,15384877.0,2022_04
216.0,71917502.0,2022_04
219.0,47418436.0,2022_04
262.0,2247500.0,2022_04
269.0,44794076.0,2022_04
271.0,62050963.01,2022_04
281.0,62630217.0,2022_04
185.0,57543145.0,2023_03
195.0,97296585.0,2023_03
216.0,3325000.0,2023_03
219.0,105489000.0,2023_03
245.0,70680294.9,2023_03
255.0,144102252.0,2023_03
150.0,13316844.54,2020_04
262.0,11305801.0,2023_05
122.0,53380346.0,2022_08
219.0,46492651.0,2022_08
134.0,21402151.0,2022_07
189.0,22925566.0,2022_07
219.0,107593236.8,2022_07
226.0,44501118.0,2022_07
190.0,26992020.0,2022_10
104.0,3490666.0,2019_04
134.0,62792173.0,2021_12
139.0,119440825.0,2021_12
195.0,0.0,2023_02
219.0,17500653.0,2023_02
195.0,84236123.0,2023_06
206.0,3366786.0,2023_06
219.0,185252067.66,2023_06
145.0,9054449.05,2019_10
219.0,10474524.0,2019_10
206.0,25882020.0,2023_09
219.0,18959996.0,2023_09
268.0,48909503.0,2023_09
269.0,11966650.0,2023_09
103.0,5185638.0,2018_12
107.0,1980000.0,2018_12
178.0,2429460.0,2018_12
104.0,5580713.0,2020_03
122.0,79398008.04,2020_03
128.0,120031712.2,2020_03
134.0,123313698.19,2020_03
152.0,12336514.8,2020_03
185.0,185775717.56,2020_03
189.0,48149789.6,2020_03
219.0,326427616.4,2020_03
238.0,66430391.83,2020_03
239.0,63368862.83,2020_03
267.0,27324047.43,2020_03
269.0,102249296.76,2020_03
104.0,23694617.0,2021_02
139.0,167158080.0,2021_02
187.0,14499137.0,2021_02
226.0,17842722.79,2021_10
115.0,0.0,2022_09
150.0,10593822.0,2022_09
189.0,19221176.0,2022_09
219.0,9999486.0,2022_09
134.0,50324973.72,2020_10
135.0,6979500.0,2020_10
150.0,121399657.1,2020_10
154.0,38850000.0,2020_10
161.0,65522816.72,2020_10
185.0,183237751.1,2020_10
188.0,7510502.0,2020_10
221.0,14317682.0,2020_10
261.0,5190501.0,2020_10
101.0,5992012.0,2019_03
246.0,2243197.0,2019_03
261.0,2499975.0,2019_03
262.0,2421122.0,2019_03
104.0,6852963.0,2022_01
146.0,89810655.0,2022_01
234.0,6847997.0,2022_01
265.0,5988642.0,2022_01
112.0,43678812.0,2020_07
122.0,32982300.0,2020_07
134.0,9214200.0,2020_07
150.0,4980849.9,2020_07
152.0,7038707.53,2020_07
170.0,9423600.0,2020_07
186.0,17672705.0,2020_07
195.0,95220407.84,2020_07
226.0,46784700.0,2020_07
246.0,51751650.0,2020_07
281.0,30543951.67,2020_07
