object_id,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max
104,2016_08,41.15958333333333,41.14,41.18
104,2017_01,40.685698924731184,40.65,40.72
104,2017_02,40.63321428571429,40.62,40.65
104,2017_03,40.615053763440855,40.59,40.63
104,2017_04,40.75877777777778,40.59,41.77
104,2017_05,40.8692866756393,40.7,41.23
104,2017_06,41.027972222222225,40.71,41.85
104,2017_07,41.509435483870966,41.06,42.49
104,2017_08,41.6397311827957,41.03,43.22
104,2017_09,41.55973611111111,41.07,42.51
104,2017_10,41.1479435483871,40.84,42.44
104,2017_11,40.80844444444445,40.48,41.02
104,2017_12,40.62430107526882,40.55,40.7
104,2018_01,40.516774193548386,40.5,40.55
104,2018_02,40.493928571428576,40.48,40.53
104,2018_03,40.472,40.43,40.54
104,2018_04,40.47180790960452,40.42,40.65
104,2018_05,40.584663978494625,40.44,41.0
104,2018_06,40.977069444444446,40.52,42.26
104,2018_07,41.29100806451613,40.88,42.82
104,2018_08,41.25349462365591,40.98,42.09
104,2018_09,41.55770833333333,41.05,42.54
104,2018_10,40.84849462365591,40.6,41.47
104,2018_11,40.65076923076923,40.59,40.69
104,2018_12,40.567956989247314,40.5,40.69
104,2019_01,40.48709677419355,40.4,40.53
104,2019_02,40.43885057471264,40.4,40.45
104,2019_03,40.42310679611651,40.4,40.45
104,2019_04,40.431975308641974,40.4,40.49
104,2019_05,40.602916666666665,40.46,40.68
104,2019_06,41.729032258064514,41.33,42.54
104,2019_07,41.75262096774193,40.01,43.4
104,2019_08,41.07630376344086,40.72,41.98
104,2019_09,41.24004166666667,40.73,42.4
104,2019_10,40.91236559139785,40.62,41.7
104,2019_11,40.60413043478261,40.55,40.66
104,2019_12,40.51033707865169,40.48,40.55
104,2020_01,40.43978021978022,40.4,40.55
104,2020_02,40.38,40.37,40.39
104,2020_03,40.35575757575758,40.34,40.38
104,2020_04,40.45757575757575,40.42,40.56
104,2020_05,40.55590847913863,40.31,41.65
104,2020_06,41.282777777777774,40.59,42.81
104,2020_07,42.09111559139785,41.22,43.26
104,2020_08,41.471586021505374,40.95,43.05
104,2020_09,41.773722222222226,41.04,42.92
104,2020_10,40.95173387096774,40.67,41.67
104,2020_11,40.271521739130435,4.64,40.78
104,2020_12,40.54550561797753,40.5,40.58
104,2021_01,39.23431578947368,0.0,40.5
104,2021_02,40.404444444444444,40.38,40.44
104,2021_03,40.361595744680855,40.34,40.5
104,2021_04,40.355111111111114,40.32,40.49
