object_id,Preparedness Measures_tenders_awarded_value,timeperiod
02-024-02123,4641250.0,2022_03
02-027-00027,7151300.0,2022_03
02-033-00037,2929320.0,2022_03
02-029-00069,2718722.0,2020_12
02-031-00064,2566980.0,2020_12
02-032-00050,2463200.0,2020_12
02-032-03318,2117342.0,2020_12
02-023-00003,1750484.0,2020_06
02-024-02110,5397398.0,2020_06
02-024-02118,2340369.0,2020_06
02-024-02119,4031612.0,2020_06
02-024-02123,20524047.0,2020_06
02-024-02130,1860827.0,2020_06
02-028-02857,9928963.0,2020_06
02-028-02858,1886273.0,2020_06
02-029-00065,5884523.0,2020_06
02-029-00068,8384626.0,2020_06
02-031-00058,1904659.0,2020_06
02-033-00047,3441928.0,2020_06
02-034-01706,4808840.0,2020_06
02-024-02123,11912450.0,2020_07
02-024-02128,9298853.0,2020_07
02-024-02130,1940706.0,2020_07
02-032-00048,6864089.0,2020_07
02-033-00035,3460697.0,2020_07
02-024-02118,5423164.3,2022_02
02-024-02119,1239296.0,2022_02
02-024-02128,3777680.7,2022_02
02-028-02859,4174590.0,2022_02
02-030-02106,0.0,2022_02
02-031-00058,3992548.0,2022_02
02-023-00003,20602794.0,2020_05
02-023-00008,2470233.0,2020_05
02-024-02110,1772725.0,2020_05
02-024-02115,597249.0,2020_05
02-024-02122,8687752.0,2020_05
02-024-02123,26903587.6,2020_05
02-024-02127,981193.0,2020_05
02-028-02854,3892320.0,2020_05
02-028-02856,14207282.0,2020_05
02-028-02857,7486415.0,2020_05
02-028-02858,3800873.0,2020_05
02-028-02859,8228174.0,2020_05
02-029-00065,6944574.0,2020_05
02-029-00066,2835911.0,2020_05
02-029-00068,11365306.0,2020_05
02-029-00069,19644514.0,2020_05
02-029-00069,2779955.0,2020_11
02-032-00055,6958047.0,2020_11
02-023-00003,5976532.0,2020_10
02-024-02127,2053632.0,2020_10
02-027-00029,5336277.0,2020_10
02-031-00058,1311876.0,2020_10
02-031-00062,2249169.4,2020_10
02-032-00050,12253549.0,2020_10
02-032-00053,1907795.0,2020_10
02-033-00035,9389600.0,2020_10
02-024-02123,3333843.0,2022_01
02-024-02130,1253550.0,2022_01
02-028-02854,2132865.0,2022_01
02-029-00066,4227507.0,2022_01
02-031-00061,1087033.0,2022_01
02-033-00037,3802753.0,2022_01
02-024-02110,1120931.0,2022_05
02-024-02111,1047270.0,2022_05
02-024-02118,939432.0,2022_05
02-024-02119,1296000.0,2022_05
02-024-02121,1056878.0,2022_05
02-024-02122,21812008.0,2022_05
02-024-02123,29804506.0,2022_05
02-024-02128,10780108.0,2022_05
02-027-00029,3441485.0,2022_05
02-029-00066,2456268.0,2022_05
02-030-02104,2338135.0,2022_05
02-032-00050,5434340.0,2022_05
02-033-00035,9471127.0,2022_05
02-033-00037,15358255.0,2022_05
02-033-00044,2892945.0,2022_05
02-033-00047,17315959.0,2022_05
02-024-02123,3401456.0,2022_11
02-028-02855,6441996.9,2022_11
02-029-00068,1788187.0,2022_11
02-032-01637,2846150.0,2022_11
02-033-00035,1753125.0,2022_11
02-029-00065,4027361.0,2020_01
02-033-00037,6982142.0,2020_01
02-024-02110,2300707.0,2022_10
02-024-02123,8048029.0,2022_10
02-029-00069,18719987.0,2022_10
02-032-01637,9617140.0,2022_10
02-024-02110,2792711.0,2022_04
02-024-02119,9709434.0,2022_04
02-024-02122,2850047.0,2022_04
02-024-02123,37508194.0,2022_04
02-024-02128,13716412.2,2022_04
02-024-02131,2552786.0,2022_04
02-028-02855,1537484.0,2022_04
02-028-02858,5742565.0,2022_04
02-028-02859,4993800.0,2022_04
02-031-00062,3591252.0,2022_04
02-033-00044,968767.0,2022_04
02-033-00047,9989512.0,2022_04
02-024-02130,14445295.0,2022_12
02-024-02131,5272956.5,2022_12
02-033-00037,4454095.0,2022_12
02-024-02122,1168682.0,2022_06
02-024-02123,6704180.0,2022_06
02-028-02858,10097358.6,2022_06
02-029-00069,634877.0,2022_06
02-030-02108,3948979.0,2022_06
02-031-00058,5400906.25,2022_06
02-031-00060,3995554.0,2022_06
02-031-00061,5659055.0,2022_06
02-033-00034,14361304.0,2022_06
02-033-00038,5739030.0,2022_06
02-033-00044,915372.0,2022_06
02-033-00047,5491372.0,2022_06
02-024-02123,1658944.0,2020_03
02-030-02109,931357.0,2020_03
02-027-00025,7080685.0,2020_02
02-023-00003,15762041.0,2022_07
02-023-00005,2953415.0,2022_07
02-023-00008,8286724.0,2022_07
02-027-00029,1863105.08,2022_07
02-028-02858,12953580.0,2022_07
02-029-00068,2339926.0,2022_07
02-029-00069,3310259.0,2022_07
02-032-01637,3522682.0,2022_07
02-033-00037,14867640.0,2022_07
02-023-00003,5490677.0,2019_09
02-024-02119,1629624.0,2019_09
02-028-02854,2741492.0,2019_09
02-029-00068,1951889.0,2019_09
02-029-00069,952376.0,2019_09
