object_id,Bridge,timeperiod
122.0,8,2022_07
124.0,1,2022_07
135.0,1,2022_07
150.0,3,2022_07
208.0,1,2022_07
230.0,1,2022_07
246.0,1,2022_07
249.0,1,2022_07
251.0,1,2022_07
260.0,1,2022_07
138.0,1,2021_08
150.0,2,2021_08
201.0,1,2021_08
202.0,1,2021_08
205.0,1,2021_08
266.0,1,2021_08
116.0,1,2022_05
120.0,1,2022_05
122.0,1,2022_05
123.0,3,2022_05
135.0,1,2022_05
137.0,4,2022_05
181.0,5,2022_05
188.0,1,2022_05
190.0,1,2022_05
194.0,1,2022_05
214.0,1,2022_05
223.0,5,2022_05
225.0,1,2022_05
245.0,2,2022_05
247.0,2,2022_05
250.0,1,2022_05
259.0,1,2022_05
261.0,3,2022_05
262.0,1,2022_05
266.0,1,2022_05
268.0,2,2022_05
269.0,1,2022_05
270.0,2,2022_05
101.0,1,2022_06
103.0,12,2022_06
105.0,17,2022_06
112.0,11,2022_06
120.0,3,2022_06
121.0,1,2022_06
122.0,1,2022_06
123.0,4,2022_06
124.0,31,2022_06
128.0,1,2022_06
135.0,6,2022_06
137.0,3,2022_06
138.0,1,2022_06
143.0,1,2022_06
150.0,5,2022_06
208.0,1,2022_06
210.0,2,2022_06
214.0,1,2022_06
215.0,2,2022_06
223.0,9,2022_06
224.0,1,2022_06
226.0,5,2022_06
227.0,1,2022_06
238.0,4,2022_06
245.0,5,2022_06
246.0,1,2022_06
247.0,1,2022_06
249.0,1,2022_06
250.0,1,2022_06
251.0,4,2022_06
257.0,1,2022_06
259.0,2,2022_06
261.0,4,2022_06
265.0,2,2022_06
266.0,3,2022_06
268.0,6,2022_06
271.0,4,2022_06
123.0,1,2023_07
138.0,2,2023_07
150.0,1,2023_07
172.0,2,2023_07
202.0,2,2023_07
250.0,1,2023_07
251.0,2,2023_07
268.0,1,2022_04
120.0,2,2021_06
138.0,1,2021_06
143.0,1,2021_06
152.0,1,2021_06
198.0,1,2021_06
200.0,3,2021_06
202.0,1,2021_06
245.0,4,2021_06
265.0,3,2021_06
278.0,1,2021_06
112.0,6,2021_09
115.0,1,2021_09
120.0,1,2021_09
200.0,1,2021_09
270.0,2,2021_09
137.0,1,2023_08
140.0,1,2023_08
141.0,1,2023_08
150.0,3,2023_08
250.0,1,2023_08
261.0,1,2023_08
202.0,1,2022_09
266.0,1,2022_09
150.0,2,2022_08
266.0,1,2022_10
101.0,1,2023_06
103.0,2,2023_06
105.0,8,2023_06
112.0,9,2023_06
121.0,4,2023_06
122.0,2,2023_06
138.0,8,2023_06
140.0,1,2023_06
150.0,1,2023_06
200.0,2,2023_06
202.0,1,2023_06
223.0,1,2023_06
226.0,2,2023_06
230.0,1,2023_06
251.0,1,2023_06
260.0,1,2023_06
265.0,2,2023_06
269.0,1,2023_06
270.0,2,2023_06
104.0,1,2021_07
112.0,3,2021_07
120.0,2,2021_07
123.0,1,2021_07
198.0,1,2021_07
202.0,5,2021_07
257.0,1,2021_07
