mpu,ut_id,comp_id,status,entryby,entrydate,ip_addr
1,5,1,Active,0,2015-06-19 12:16:47.830,::1
2,5,2,Active,0,2015-06-19 12:16:47.840,::1
3,5,3,Active,0,2015-06-19 12:16:47.847,::1
4,5,4,Active,0,2015-06-19 12:16:47.850,::1
5,5,5,Active,0,2015-06-19 12:16:47.853,::1
6,5,6,Active,0,2015-06-19 12:16:47.860,::1
7,5,7,Active,0,2015-06-19 12:16:47.863,::1
8,5,8,Active,0,2015-06-19 12:16:47.870,::1
9,5,9,Active,0,2015-06-19 12:16:47.873,::1
10,5,10,Active,0,2015-06-19 12:16:47.887,::1
11,5,11,Active,0,2015-06-19 12:16:47.920,::1
12,5,12,Active,0,2015-06-19 12:16:47.953,::1
13,5,13,Active,0,2015-06-19 12:16:47.983,::1
14,5,14,Active,0,2015-06-19 12:16:48.017,::1
15,5,15,Active,0,2015-06-19 12:16:48.050,::1
16,5,16,Active,0,2015-06-19 12:16:48.083,::1
17,5,17,Active,0,2015-06-19 12:16:48.117,::1
18,5,18,Active,0,2015-06-19 12:16:48.147,::1
19,5,19,Active,0,2015-06-19 12:16:48.153,::1
20,5,20,Active,0,2015-06-19 12:16:48.157,::1
21,5,21,Active,0,2015-06-19 12:16:48.160,::1
22,5,22,Active,0,2015-06-19 12:16:48.167,::1
23,5,23,Active,0,2015-06-19 12:16:48.170,::1
24,5,25,Active,0,2015-06-19 12:16:48.177,::1
25,5,26,Active,0,2015-06-19 12:16:48.180,::1
26,5,27,Active,0,2015-06-19 12:16:48.183,::1
27,5,28,Active,0,2015-06-19 12:16:48.190,::1
28,5,29,Active,0,2015-06-19 12:16:48.193,::1
29,5,30,Active,0,2015-06-19 12:16:48.200,::1
30,5,31,Active,0,2015-06-19 12:16:48.203,::1
31,5,32,Active,0,2015-06-19 12:16:48.210,::1
32,5,33,Active,0,2015-06-19 12:16:48.213,::1
33,5,37,Active,0,2015-06-19 12:16:48.220,::1
34,5,38,Active,0,2015-06-19 12:16:48.230,::1
35,1,1,Active,0,2015-06-19 12:17:17.277,::1
36,1,2,Active,0,2015-06-19 12:17:17.283,::1
37,1,3,Active,0,2015-06-19 12:17:17.287,::1
38,1,4,Active,0,2015-06-19 12:17:17.290,::1
39,1,5,Active,0,2015-06-19 12:17:17.297,::1
40,1,6,Active,0,2015-06-19 12:17:17.300,::1
41,1,7,Active,0,2015-06-19 12:17:17.307,::1
42,1,8,Active,0,2015-06-19 12:17:17.310,::1
43,1,9,Active,0,2015-06-19 12:17:17.317,::1
44,1,10,Active,0,2015-06-19 12:17:17.320,::1
45,1,11,Active,0,2015-06-19 12:17:17.327,::1
46,1,12,Active,0,2015-06-19 12:17:17.330,::1
47,1,13,Active,0,2015-06-19 12:17:17.333,::1
48,1,14,Active,0,2015-06-19 12:17:17.340,::1
49,1,15,Active,0,2015-06-19 12:17:17.343,::1
50,1,16,Active,0,2015-06-19 12:17:17.350,::1
51,1,17,Active,0,2015-06-19 12:17:17.353,::1
52,1,18,Active,0,2015-06-19 12:17:17.360,::1
53,1,19,Active,0,2015-06-19 12:17:17.380,::1
54,1,20,Active,0,2015-06-19 12:17:17.387,::1
55,1,21,Active,0,2015-06-19 12:17:17.503,::1
56,1,22,Active,0,2015-06-19 12:17:17.537,::1
57,1,23,Active,0,2015-06-19 12:17:17.570,::1
58,1,25,Active,0,2015-06-19 12:17:17.600,::1
59,1,26,Active,0,2015-06-19 12:17:17.633,::1
60,1,27,Active,0,2015-06-19 12:17:17.667,::1
61,1,28,Active,0,2015-06-19 12:17:17.700,::1
62,1,29,Active,0,2015-06-19 12:17:17.730,::1
63,1,30,Active,0,2015-06-19 12:17:17.763,::1
64,1,31,Active,0,2015-06-19 12:17:17.790,::1
65,1,32,Active,0,2015-06-19 12:17:17.820,::1
66,1,33,Active,0,2015-06-19 12:17:17.850,::1
67,1,37,Active,0,2015-06-19 12:17:17.880,::1
68,1,38,Active,0,2015-06-19 12:17:17.910,::1
69,5,39,Active,0,2015-07-07 10:03:52.200,192.168.0.26
70,1,39,Active,0,2015-07-07 10:04:59.033,192.168.0.26
71,5,40,Deleted,0,2015-10-28 09:47:51.180,192.168.0.26
72,1,40,Active,0,2015-07-13 16:11:16.300,192.168.0.9
73,1,41,Active,0,2015-07-27 14:55:36.237,192.168.0.26
74,1,42,Active,0,2015-08-05 17:48:26.347,192.168.0.26
75,1,43,Active,0,2015-08-06 17:08:01.047,192.168.0.100
76,5,41,Active,0,2015-10-28 09:47:51.183,192.168.0.26
77,1,44,Active,0,2015-11-19 15:42:56.470,192.168.0.2
78,1,45,Active,0,2015-11-19 16:56:33.633,192.168.0.2
79,1,46,Active,0,2015-12-14 12:58:55.440,192.168.0.26
80,5,44,Active,0,2018-09-24 10:29:22.677,122.160.22.108
81,5,46,Active,0,2018-09-24 10:29:22.707,122.160.22.108
82,1,47,Active,0,2019-12-26 10:51:12.617,122.160.43.61
83,1,48,Active,0,2019-12-26 10:51:12.647,122.160.43.61
84,1,49,Active,0,2020-03-26 12:44:29.400,47.31.149.98
