block_id,District_id,Dept_id,block_name,block_name_hind,status,entry_date
1,15.0,"24,41,5,10,3",BILASPUR SADAR,,Active,2019-11-05 13:05:04.180
2,15.0,"24,41,5,10,3",Ghumarwin-I,,Active,2019-11-05 13:05:15.557
3,15.0,"5,",Ghumarwin-II,,Active,2019-11-05 13:05:24.587
4,15.0,"24,41,5,10,3",Jhandutta,,Active,2019-11-05 13:05:34.087
5,15.0,"5,24",Swarghat,,Active,2019-11-05 13:05:45.153
6,16.0,"24,10,41,3,5",Chamba,,Active,2019-11-05 13:05:55.987
7,16.0,"24,41,5,10,3",Mehla,,Active,2019-11-05 13:06:04.160
8,16.0,"24,10,",Mehla-II,,Active,2019-11-05 13:06:14.660
9,16.0,"24,10,",Gehra,,Active,2019-11-05 13:06:22.143
10,16.0,"24,10,",Garola,,Active,2019-11-05 13:06:29.300
11,16.0,"24,10,41,3,5",Bharmour,,Active,2019-11-05 13:06:36.927
12,16.0,"24,10,41,3,5",Pangi,,Active,2019-11-05 13:06:44.253
13,16.0,"24,10,41,5,",Tissa,,Active,2019-11-05 13:06:51.413
14,16.0,"24,10,5,",Kalhel,,Active,2019-11-05 13:06:59.693
15,16.0,"24,10,5,",Kiani,,Active,2019-11-05 13:07:07.400
16,16.0,"24,10,5,",Sundla,,Active,2019-11-05 13:07:16.387
17,16.0,"24,10,41,3,5,",Salooni,,Active,2019-11-05 13:07:24.247
18,16.0,"24,10,5,",Banikhet,,Active,2019-11-05 13:07:33.933
19,16.0,"24,10,5,",Chowari,,Active,2019-11-05 13:07:40.933
20,16.0,"24,10,5,",Shiunta,,Active,2019-11-05 13:07:48.217
21,17.0,"24,10,41,5,3",Hamirpur,,Active,2019-11-05 13:07:55.517
22,17.0,"24,41,5,10,3",Bijhari,,Active,2019-11-05 13:08:03.440
23,17.0,"41,5,24,3",Bhoranj,,Active,2019-11-05 13:08:12.847
24,17.0,"41,5,24,3,",Sujanpur,,Active,2019-11-05 13:08:22.470
25,17.0,"41,5,24,3",Nadaun,,Active,2019-11-05 13:08:30.910
26,17.0,"5,24",Galore,,Active,2019-11-05 13:08:40.067
27,18.0,"5,",D/Shala,,Active,2019-11-05 13:08:48.660
28,18.0,"5,",Palampur,,Active,2019-11-05 13:08:56.100
29,18.0,"24,41,5,10,3",N/Bagwan,,Active,2019-11-05 13:09:09.927
30,18.0,"24,41,5,10,3",N/Surian,,Active,2019-11-05 13:09:14.070
31,18.0,"5,",Dadasiba,,Active,2019-11-05 13:09:26.917
32,18.0,"5,",Rakkar,,Active,2019-11-05 13:09:34.670
33,18.0,"24,41,5,10,3",Lambagaon,,Active,2019-11-05 13:26:10.237
34,18.0,"5,",Raja ka Talab,,Active,2019-11-05 13:27:11.010
35,18.0,"5,",Chadihar,,Active,2019-11-05 13:27:21.043
36,18.0,"24,41,5,10,3",Indora,,Active,2019-11-05 13:27:29.840
37,18.0,"24,41,5,10,3",Panchrukhi,,Active,2019-11-05 13:27:38.357
38,18.0,"24,41,5,10,3",Fatehpur,,Active,2019-11-05 13:27:48.683
39,18.0,"24,41,5,10,3",Nurpur,,Active,2019-11-05 13:27:59.733
40,18.0,"24,41,5,10,3",Dehra,,Active,2019-11-05 13:28:07.327
41,18.0,"24,41,5,10,3",Bhawarna,,Active,2019-11-05 13:28:11.187
42,18.0,"24,41,5,10,3",Baijnath,,Active,2019-11-05 13:28:21.717
43,18.0,"5,",Jawali,,Active,2019-11-05 13:28:29.000
44,18.0,"24,41,5,10,3",Rait,,Active,2019-11-05 13:28:39.210
