pg_temp_id,photo_cat_id,photo_name,Photo_description,photo_file_id,url_video,image_link,transcript,created_by,created_date,approved_date,approved_by,status,type_of_media,main_pg_id,rejected_by,rejected_date,OnHomePage,current_status,Reject_reason,langid
20,1,3,3,25,,,,3,2018-09-24 10:51:51,2018-09-24 10:55:34,3.0,Deleted,3,15,,,,Published,,1
21,1,4,4,26,,,,3,2018-09-24 10:52:03,2018-09-24 10:55:31,3.0,Deleted,3,14,,,,Published,,1
22,1,5,5,27,,,,3,2018-09-24 10:52:13,2018-09-24 10:55:27,3.0,Active,3,13,,,,Published,,1
23,1,6,6,28,,,,3,2018-09-24 10:52:46,2018-09-24 10:55:24,3.0,Active,3,12,,,,Published,,1
24,1,7,7,29,,,,3,2018-09-24 10:53:05,2018-09-24 10:55:21,3.0,Active,3,11,,,,Published,,1
25,1,8,8,30,,,,3,2018-09-24 10:53:15,2018-09-24 10:55:18,3.0,Active,3,10,,,,Published,,1
26,1,9,9,31,,,,3,2018-09-24 10:53:28,2018-09-24 10:55:14,3.0,Active,3,9,,,,Published,,1
27,1,10,10,32,,,,3,2018-09-24 10:53:41,2018-09-24 10:55:11,3.0,Active,3,8,,,,Published,,1
28,1,11,11,33,,,,3,2018-09-24 10:53:52,2018-09-24 10:55:07,3.0,Active,3,7,,,,Published,,1
29,1,22,22,34,,,,3,2018-09-24 10:54:08,2018-09-24 10:55:04,3.0,Active,3,6,,,,Published,,1
30,1,23,23,35,,,,3,2018-09-24 10:54:20,2018-09-24 10:55:00,3.0,Active,3,5,,,,Published,,1
31,1,24,24,36,,,,3,2018-09-24 10:54:31,2018-09-24 10:54:58,3.0,Active,3,4,,,,Published,,1
32,1,25,25,37,,,,3,2018-09-24 10:54:43,2018-09-24 10:54:55,3.0,Active,3,3,,,,Published,,1
33,25,Photogallery1,Photogallery1,38,,,,3,2018-09-24 11:12:05,2018-09-24 11:12:59,3.0,Active,3,0,,,,Published,,1
34,25,Photogallery2,Photogallery2,39,,,,3,2018-09-24 11:12:19,2018-09-24 11:12:57,3.0,Active,3,0,,,,Published,,1
35,25,Photogallery3,Photogallery3,40,,,,3,2018-09-24 11:12:32,2018-09-24 11:12:54,3.0,Active,3,0,,,,Published,,1
36,25,Photogallery4,Photogallery4,41,,,,3,2018-09-24 11:12:44,2018-09-24 11:12:51,3.0,Active,3,0,,,,Published,,1
37,25,Photogallery1,Photogallery1,42,,,,3,2018-10-26 06:10:17,2018-10-26 06:13:07,3.0,Active,3,21,,,,Published,,1
38,25,Photogallery2,Photogallery2,43,,,,3,2018-10-26 06:11:53,2018-10-26 06:13:04,3.0,Active,3,20,,,,Published,,1
39,25,Photogallery3,Photogallery3,44,,,,3,2018-10-26 06:12:05,2018-10-26 06:13:01,3.0,Active,3,19,,,,Published,,1
40,25,Photogallery4,Photogallery4,45,,,,3,2018-10-26 06:12:15,2018-10-26 06:12:58,3.0,Active,3,18,,,,Published,,1
41,25,hpsdm21,hpsdm21,46,,,,3,2018-10-26 06:12:46,2018-10-26 06:12:54,3.0,Active,3,0,,,,Published,,1
42,25,Flag off of Citizen Solidarity March,Photogallery1,47,,,,2,2018-10-30 11:19:29,2018-10-30 11:19:43,2.0,Active,3,21,,,,Published,,1
43,25,ACS visit on Exibution on Samarth Festival 2018,ACS visit on Exibution on Samarth Festival 2018,48,,,,2,2018-10-30 11:37:58,2018-10-30 11:40:53,2.0,Active,3,22,,,,Published,,1
44,25,Meeting with Chief Secretary on losses of Monsoon 2018,Meeting with Chief Secretary on losses of Monsoon 2018,49,,,,2,2018-10-30 11:39:00,2018-10-30 11:40:49,2.0,Active,3,19,,,,Published,,1
45,25,Workshop on role of media on DRR,Workshop on role of media on DRR,50,,,,2,2018-10-30 11:39:41,2018-10-30 11:40:45,2.0,Active,3,20,,,,Published,,1
46,25,ACS visit on Exibution on Samarth Festival 2018  1,ACS visit on Exibution on Samarth Festival 2018  1,51,,,,2,2018-10-30 11:40:30,2018-10-30 11:40:41,2.0,Active,3,18,,,,Published,,1
47,25,ACS visit on Exhibition on Samarth Festival 2018,ACS visit on Exhibition on Samarth Festival 2018,52,,,,1,2018-11-29 04:09:08,2018-11-29 04:10:33,1.0,Active,3,22,,,,Published,,1
48,25,ACS visit on Exhibition on Samarth Festival 2018.,ACS visit on Exhibition on Samarth Festival 2018.,53,,,,1,2018-11-29 04:10:19,2018-11-29 04:10:30,1.0,Active,3,18,,,,Published,,1
49,25,DRR team with CM in Samarth Festival 2018,DRR team with CM in Samarth Festival 2018,54,,,,1,2018-12-02 12:58:00,2018-12-02 01:00:51,1.0,Active,3,0,,,,Published,,1
50,25,"Launch of Schemes by Hon ble Chief Minster, HP","Launch of Schemes by Hon ble Chief Minster, HP",55,,,,1,2018-12-02 12:59:18,2018-12-02 01:00:49,1.0,Active,3,0,,,,Published,,1
51,25,State Govt. Officer meeting with IMCT at Peterhoff Shimla ,State Govt. Officer meeting with IMCT at Peterhoff Shimla ,56,,,,1,2018-12-02 01:00:34,2018-12-02 01:00:46,1.0,Active,3,0,,,,Published,,1
52,25,"Launch of Schemes by Hon ble Chief Minster, HP","Launch of Schemes by Hon ble Chief Minster, HP",57,,,,1,2018-12-03 02:14:25,2018-12-03 02:14:34,1.0,Active,3,24,,,,Published,,1
53,25,"Launch of Schemes by Hon ble Chief Minster, HP","Launch of Schemes by Hon ble Chief Minster, HP",58,,,,1,2018-12-03 02:16:34,2018-12-03 02:16:41,1.0,Active,3,24,,,,Published,,1
54,25,"Launch of Schemes by Hon'ble Chief Minister, HP","Launch of Schemes by Honble Chief Minister, HP",59,,,,1,2018-12-03 02:51:12,2018-12-03 02:51:29,1.0,Active,3,24,,,,Published,,1
55,27,01,abc,60,,,,2,2018-12-06 05:27:56,2018-12-06 05:32:11,2.0,Active,3,0,,,,Published,,2
56,27,02,02,61,,,,2,2018-12-06 05:28:25,2018-12-06 05:32:06,2.0,Active,3,0,,,,Published,,2
57,27,03,03,62,,,,2,2018-12-06 05:28:47,2018-12-06 05:32:01,2.0,Active,3,0,,,,Published,,2
58,27,04,04,63,,,,2,2018-12-06 05:29:06,2018-12-06 05:31:58,2.0,Active,3,0,,,,Published,,2
59,27,05,05,64,,,,2,2018-12-06 05:29:26,2018-12-06 05:31:55,2.0,Active,3,0,,,,Published,,2
60,27,06,06,65,,,,2,2018-12-06 05:29:50,2018-12-06 05:31:53,2.0,Active,3,0,,,,Published,,2
61,27,07,07,66,,,,2,2018-12-06 05:30:11,2018-12-06 05:31:49,2.0,Active,3,0,,,,Published,,2
62,27,08,08,67,,,,2,2018-12-06 05:30:29,2018-12-06 05:31:47,2.0,Active,3,0,,,,Published,,2
63,27,09,09,68,,,,2,2018-12-06 05:30:49,2018-12-06 05:31:44,2.0,Active,3,0,,,,Published,,2
64,27,10,10,69,,,,2,2018-12-06 05:31:08,2018-12-06 05:31:41,2.0,Active,3,0,,,,Published,,2
65,27,11,11,70,,,,2,2018-12-06 05:31:25,2018-12-06 05:31:37,2.0,Active,3,0,,,,Published,,2
66,27,01,abc,71,,,,2,2018-12-06 05:38:17,2018-12-06 05:38:27,2.0,Active,3,36,,,,Published,,2
67,28,"91माननीय मुख्यमंत्री, एचपी द्वारा योजनाओं का शुभारंभ","माननीय मुख्यमंत्री, एचपी द्वारा योजनाओं का शुभारंभ",72,,,,2,2018-12-06 05:45:40,2018-12-06 05:57:35,2.0,Active,3,0,,,,Published,,2
68,28,नागरिक सॉलिडेरिटी मार्च का शुभ आरंभ,नागरिक सॉलिडेरिटी मार्च का शुभ आरंभ,73,,,,2,2018-12-06 05:46:04,2018-12-06 05:57:32,2.0,Active,3,0,,,,Published,,2
69,28,93समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,"समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति
",74,,,,2,2018-12-06 05:46:24,2018-12-06 05:57:28,2.0,Active,3,0,,,,Published,,2
70,27,94,94,75,,,,2,2018-12-06 05:46:45,,,Deleted,3,0,,,,Pending,,2
71,28,94डीआरआर पर मीडिया की भूमिका पर कार्यशाला,डीआरआर पर मीडिया की भूमिका पर कार्यशाला,76,,,,2,2018-12-06 05:47:05,2018-12-06 05:57:25,2.0,Active,3,0,,,,Published,,2
72,28,मॉनसून 2018 के नुकसान पर मुख्य सचिव के साथ बैठक,मॉनसून 2018 के नुकसान पर मुख्य सचिव के साथ बैठक,77,,,,2,2018-12-06 05:48:08,2018-12-06 05:57:02,2.0,Active,3,0,,,,Published,,2
73,28,समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,78,,,,2,2018-12-06 05:48:52,2018-12-06 05:56:59,2.0,Active,3,0,,,,Published,,2
74,28,आईएमसीटी के पीटरहॉफ शिमला के साथ राज्य सरकार अधिकारी की बैठक,आईएमसीटी के पीटरहॉफ शिमला के साथ राज्य सरकार अधिकारी की बैठक,79,,,,2,2018-12-06 05:49:56,2018-12-06 05:56:56,2.0,Active,3,0,,,,Published,,2
75,27,98,98,80,,,,2,2018-12-06 05:50:17,,,Deleted,3,0,,,,Pending,,2
76,28,समर्थ महोत्सव 2018 में मुख्यमंत्री के साथ डीआरआर टीम,समर्थ महोत्सव 2018 में मुख्यमंत्री के साथ डीआरआर टीम,81,,,,2,2018-12-06 05:51:22,2018-12-06 05:56:53,2.0,Active,3,0,,,,Published,,2
77,28,"माननीय मुख्यमंत्री, एचपी द्वारा योजनाओं का शुभारंभ","माननीय मुख्यमंत्री, एचपी द्वारा योजनाओं का शुभारंभ",82,,,,2,2018-12-06 06:11:12,2018-12-06 06:12:11,2.0,Active,3,44,,,,Published,,2
78,28,"माननीय मुख्यमंत्री, हिमाचल प्रदेश द्वारा योजनाओं का शुभारंभ","माननीय मुख्यमंत्री, हिमाचल प्रदेश द्वारा योजनाओं का शुभारंभ",83,,,,2,2018-12-07 10:25:39,2018-12-07 10:29:19,2.0,Active,3,44,,,,Published,,2
79,28,नागरिक एकजुटता मार्च का शुभ आरंभ,नागरिक एकजुटता मार्च का शुभ आरंभ,84,,,,2,2018-12-07 10:26:20,2018-12-07 10:29:17,2.0,Active,3,43,,,,Published,,2
80,28,समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,"समर्थक महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति
",85,,,,2,2018-12-07 10:26:35,2018-12-07 10:29:13,2.0,Active,3,42,,,,Published,,2
81,28,डीआरआर पर मीडिया की भूमिका पर कार्यशाला,डीआरआर पर मीडिया की भूमिका पर कार्यशाला,86,,,,2,2018-12-07 10:26:52,2018-12-07 10:29:09,2.0,Active,3,41,,,,Published,,2
82,28,समर्थ महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,समर्थ महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,87,,,,2,2018-12-07 10:27:27,2018-12-07 10:29:03,2.0,Active,3,39,,,,Published,,2
83,28,आईएमसीटी के पीटरहॉफ शिमला के साथ राज्य सरकार अधिकारियों की बैठक,आईएमसीटी के पीटरहॉफ शिमला के साथ राज्य सरकार अधिकारियों की बैठक,88,,,,2,2018-12-07 10:28:14,2018-12-07 10:28:58,2.0,Active,3,38,,,,Published,,2
84,28,समर्थ महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,समर्थ महोत्सव 2018 पर प्रदर्शनी पर एसीएस की उपस्थिति,89,,,,2,2018-12-07 10:30:22,2018-12-07 10:30:27,2.0,Active,3,42,,,,Published,,2
85,27,06,06,90,,,,2,2018-12-07 10:44:01,2018-12-07 10:44:34,2.0,Active,3,31,,,,Published,,2
86,27,10,10,91,,,,2,2018-12-07 10:44:23,2018-12-07 10:44:31,2.0,Active,3,27,,,,Published,,2
87,27,06,06,92,,,,2,2018-12-07 10:47:13,2018-12-07 10:47:20,2.0,Active,3,31,,,,Published,,2
88,27,11,11,93,,,,2,2018-12-07 10:51:06,2018-12-07 10:51:14,2.0,Active,3,26,,,,Published,,2
89,27,10,10,94,,,,2,2018-12-07 10:53:57,2018-12-07 10:54:03,2.0,Active,3,27,,,,Published,,2
90,27,01,abc,95,,,,2,2018-12-10 04:33:06,2018-12-10 04:33:16,2.0,Active,3,36,,,,Published,,2
91,1,25,25,96,,,,2,2018-12-10 04:34:27,2018-12-10 04:34:35,2.0,Active,3,3,,,,Published,,1
92,27,01,abc,97,,,,3,2018-12-11 11:55:07,2018-12-11 11:58:30,3.0,Active,3,36,,,,Published,,2
93,27,02,02,98,,,,3,2018-12-11 11:55:27,2018-12-11 11:58:26,3.0,Active,3,35,,,,Published,,2
94,27,03,03,99,,,,3,2018-12-11 11:55:43,2018-12-11 11:58:21,3.0,Active,3,34,,,,Published,,2
95,27,04,04,100,,,,3,2018-12-11 11:55:59,2018-12-11 11:58:18,3.0,Active,3,33,,,,Published,,2
96,27,05,05,101,,,,3,2018-12-11 11:56:14,2018-12-11 11:58:15,3.0,Active,3,32,,,,Published,,2
97,27,06,06,102,,,,3,2018-12-11 11:56:30,2018-12-11 11:58:12,3.0,Active,3,31,,,,Published,,2
98,27,07,07,103,,,,3,2018-12-11 11:56:47,2018-12-11 11:58:04,3.0,Active,3,30,,,,Published,,2
99,27,08,08,104,,,,3,2018-12-11 11:57:03,2018-12-11 11:58:08,3.0,Active,3,29,,,,Published,,2
100,27,09,09,105,,,,3,2018-12-11 11:57:17,2018-12-11 11:58:01,3.0,Active,3,28,,,,Published,,2
101,27,10,10,106,,,,3,2018-12-11 11:57:32,2018-12-11 11:57:58,3.0,Active,3,27,,,,Published,,2
102,27,11,11,107,,,,3,2018-12-11 11:57:46,2018-12-11 11:57:55,3.0,Active,3,26,,,,Published,,2
103,27,01,abc,108,,,,3,2018-12-11 12:02:15,2018-12-11 12:02:20,3.0,Active,3,36,,,,Published,,2
104,27,01,abc,109,,,,2,2018-12-12 01:18:33,2018-12-12 01:18:39,2.0,Active,3,36,,,,Published,,2
105,27,02,02,110,,,,2,2018-12-12 03:11:27,2018-12-12 03:11:36,2.0,Active,3,35,,,,Published,,2
106,25,Launch of HPSDMA website by Hon'ble Chief Minister,Launch of HPSDMA website by Honble Chief Minister,111,,,,1,2018-12-15 04:49:08,2018-12-15 04:49:17,1.0,Active,3,0,,,,Published,,1
107,28,माननीय मुख्यमंत्री द्वारा एचपीएसडीएमए वेबसाइट का शुभारंभ,माननीय मुख्यमंत्री द्वारा एचपीएसडीएमए वेबसाइट का शुभारंभ,112,,,,1,2018-12-15 04:53:08,2018-12-15 04:53:14,1.0,Active,3,0,,,,Published,,2
108,29,Kangra Earthquake,Kangra Earthquake,113,,,,1,2019-03-11 05:21:28,2019-03-11 05:21:38,1.0,Active,3,0,,,,Published,,1
109,29,2,2,114,,,,1,2019-03-11 05:29:04,2019-03-11 05:35:20,1.0,Active,3,0,,,,Published,,1
110,29,3,3,115,,,,1,2019-03-11 05:29:30,2019-03-11 05:35:14,1.0,Active,3,0,,,,Published,,1
111,29,4,4,116,,,,1,2019-03-11 05:29:57,2019-03-11 05:35:08,1.0,Active,3,0,,,,Published,,1
112,29,5,5,117,,,,1,2019-03-11 05:30:20,2019-03-11 05:35:04,1.0,Active,3,0,,,,Published,,1
113,29,6,6,118,,,,1,2019-03-11 05:30:49,2019-03-11 05:34:59,1.0,Active,3,0,,,,Published,,1
114,29,7,7,119,,,,1,2019-03-11 05:31:09,2019-03-11 05:34:55,1.0,Active,3,0,,,,Published,,1
115,29,8,8,120,,,,1,2019-03-11 05:31:35,2019-03-11 05:34:52,1.0,Active,3,0,,,,Published,,1
116,29,9,9,121,,,,1,2019-03-11 05:31:54,2019-03-11 05:34:47,1.0,Active,3,0,,,,Published,,1
117,29,10,10,122,,,,1,2019-03-11 05:32:18,2019-03-11 05:34:44,1.0,Active,3,0,,,,Published,,1
118,29,11,11,123,,,,1,2019-03-11 05:32:45,2019-03-11 05:34:41,1.0,Active,3,0,,,,Published,,1
119,29,12,12,124,,,,1,2019-03-11 05:33:09,2019-03-11 05:34:38,1.0,Active,3,0,,,,Published,,1
120,29,13,13,125,,,,1,2019-03-11 05:33:41,2019-03-11 05:34:28,1.0,Active,3,0,,,,Published,,1
121,29,14,14,126,,,,1,2019-03-11 05:34:17,2019-03-11 05:34:24,1.0,Active,3,0,,,,Published,,1
122,30,1,1,127,,,,1,2019-03-11 05:42:28,2019-03-11 05:52:47,1.0,Active,3,0,,,,Published,,2
123,30,2,2,128,,,,1,2019-03-11 05:42:57,2019-03-11 05:52:40,1.0,Active,3,0,,,,Published,,2
124,30,3,3,129,,,,1,2019-03-11 05:43:19,2019-03-11 05:52:36,1.0,Active,3,0,,,,Published,,2
125,30,4,4,130,,,,1,2019-03-11 05:43:49,2019-03-11 05:52:25,1.0,Active,3,0,,,,Published,,2
126,30,5,5,131,,,,1,2019-03-11 05:47:04,2019-03-11 05:52:17,1.0,Active,3,0,,,,Published,,2
127,30,6,6,132,,,,1,2019-03-11 05:47:43,2019-03-11 05:52:13,1.0,Active,3,0,,,,Published,,2
128,30,7,7,133,,,,1,2019-03-11 05:48:15,2019-03-11 05:52:11,1.0,Active,3,0,,,,Published,,2
129,30,8,8,134,,,,1,2019-03-11 05:48:41,2019-03-11 05:52:08,1.0,Active,3,0,,,,Published,,2
130,30,9,9,135,,,,1,2019-03-11 05:49:01,2019-03-11 05:52:05,1.0,Active,3,0,,,,Published,,2
131,30,10,10,136,,,,1,2019-03-11 05:49:29,2019-03-11 05:52:03,1.0,Active,3,0,,,,Published,,2
132,30,11,11,137,,,,1,2019-03-11 05:50:01,2019-03-11 05:52:01,1.0,Active,3,0,,,,Published,,2
133,30,12,12,138,,,,1,2019-03-11 05:50:36,2019-03-11 05:51:57,1.0,Active,3,0,,,,Published,,2
134,30,13,13,139,,,,1,2019-03-11 05:50:56,2019-03-11 05:51:55,1.0,Active,3,0,,,,Published,,2
135,30,14,14,140,,,,1,2019-03-11 05:51:23,2019-03-11 05:51:51,1.0,Active,3,0,,,,Published,,2
136,31,1,1,141,,,,1,2019-03-12 11:42:26,2019-03-12 11:45:09,1.0,Active,3,0,,,,Published,,1
137,31,2,2,142,,,,1,2019-03-12 11:43:07,2019-03-12 11:45:11,1.0,Active,3,0,,,,Published,,1
138,31,3,3,143,,,,1,2019-03-12 11:44:20,2019-03-12 11:45:13,1.0,Active,3,0,,,,Published,,1
139,31,4,4,144,,,,1,2019-03-12 11:44:48,2019-03-12 11:45:17,1.0,Active,3,0,,,,Published,,1
140,29,Kangra Earthquake,Kangra Earthquake,145,,,,1,2019-03-12 05:19:18,2019-03-12 05:30:31,1.0,Active,3,47,,,,Published,,1
141,29,2,2,146,,,,1,2019-03-12 05:19:56,2019-03-12 05:30:20,1.0,Active,3,60,,,,Published,,1
142,29,3,3,147,,,,1,2019-03-12 05:20:17,2019-03-12 05:30:08,1.0,Active,3,59,,,,Published,,1
143,29,4,4,148,,,,1,2019-03-12 05:20:38,2019-03-12 05:30:05,1.0,Active,3,58,,,,Published,,1
144,29,5,5,149,,,,1,2019-03-12 05:21:12,2019-03-12 05:30:01,1.0,Active,3,57,,,,Published,,1
145,29,6,6,150,,,,1,2019-03-12 05:21:45,2019-03-12 05:29:56,1.0,Active,3,56,,,,Published,,1
146,29,7,7,151,,,,1,2019-03-12 05:22:16,2019-03-12 05:28:18,1.0,Active,3,55,,,,Published,,1
147,29,8,8,152,,,,1,2019-03-12 05:22:38,2019-03-12 05:28:15,1.0,Active,3,54,,,,Published,,1
148,29,9,9,153,,,,1,2019-03-12 05:23:09,2019-03-12 05:28:12,1.0,Active,3,53,,,,Published,,1
149,29,10,10,154,,,,1,2019-03-12 05:23:29,2019-03-12 05:28:08,1.0,Active,3,52,,,,Published,,1
150,29,11,11,155,,,,1,2019-03-12 05:23:55,2019-03-12 05:28:06,1.0,Active,3,51,,,,Published,,1
151,29,12,12,156,,,,1,2019-03-12 05:24:28,2019-03-12 05:28:03,1.0,Active,3,50,,,,Published,,1
152,29,13,13,157,,,,1,2019-03-12 05:24:53,2019-03-12 05:28:00,1.0,Active,3,49,,,,Published,,1
153,29,14,14,158,,,,1,2019-03-12 05:25:15,2019-03-12 05:27:57,1.0,Active,3,48,,,,Published,,1
154,29,15,15,159,,,,1,2019-03-12 05:26:57,2019-03-12 05:27:53,1.0,Active,3,0,,,,Published,,1
155,29,16,16,160,,,,1,2019-03-12 05:36:20,2019-03-12 05:42:34,1.0,Active,3,0,,,,Published,,1
156,29,17,17,161,,,,1,2019-03-12 05:36:50,2019-03-12 05:42:31,1.0,Active,3,0,,,,Published,,1
157,29,18,18,162,,,,1,2019-03-12 05:37:14,2019-03-12 05:42:28,1.0,Active,3,0,,,,Published,,1
158,29,19,19,163,,,,1,2019-03-12 05:37:40,2019-03-12 05:42:25,1.0,Active,3,0,,,,Published,,1
159,29,20,20,164,,,,1,2019-03-12 05:38:23,2019-03-12 05:42:22,1.0,Active,3,0,,,,Published,,1
160,29,21,21,165,,,,1,2019-03-12 05:39:33,2019-03-12 05:42:20,1.0,Active,3,0,,,,Published,,1
161,29,22,22,166,,,,1,2019-03-12 05:40:07,2019-03-12 05:42:17,1.0,Active,3,0,,,,Published,,1
162,29,23,23,167,,,,1,2019-03-12 05:40:43,2019-03-12 05:42:14,1.0,Active,3,0,,,,Published,,1
163,29,24,24,168,,,,1,2019-03-12 05:41:14,2019-03-12 05:42:10,1.0,Active,3,0,,,,Published,,1
164,29,25,25,169,,,,1,2019-03-12 05:41:36,2019-03-12 05:42:08,1.0,Active,3,0,,,,Published,,1
165,29,26,26,170,,,,1,2019-03-12 05:47:35,2019-03-12 05:52:18,1.0,Active,3,0,,,,Published,,1
166,29,27,27,171,,,,1,2019-03-12 05:48:09,2019-03-12 05:52:11,1.0,Active,3,0,,,,Published,,1
167,29,28,28,172,,,,1,2019-03-12 05:48:30,2019-03-12 05:52:05,1.0,Active,3,0,,,,Published,,1
168,29,29,29,173,,,,1,2019-03-12 05:48:50,2019-03-12 05:52:03,1.0,Active,3,0,,,,Published,,1
169,29,30,30,174,,,,1,2019-03-12 05:49:16,2019-03-12 05:52:00,1.0,Active,3,0,,,,Published,,1
170,29,31,32,175,,,,1,2019-03-12 05:49:51,2019-03-12 05:51:57,1.0,Active,3,0,,,,Published,,1
171,29,32,32,176,,,,1,2019-03-12 05:50:25,2019-03-12 05:51:54,1.0,Active,3,0,,,,Published,,1
172,29,33,33,177,,,,1,2019-03-12 05:50:49,2019-03-12 05:51:51,1.0,Active,3,0,,,,Published,,1
173,29,34,34,178,,,,1,2019-03-12 05:51:18,2019-03-12 05:51:49,1.0,Active,3,0,,,,Published,,1
174,29,35,35,179,,,,1,2019-03-12 05:51:36,2019-03-12 05:51:46,1.0,Active,3,0,,,,Published,,1
175,29,28,28,180,,,,1,2019-03-12 06:02:35,2019-03-12 06:02:42,1.0,Active,3,97,,,,Published,,1
176,30,14,14,181,,,,1,2019-03-13 10:29:27,2019-03-13 10:39:06,1.0,Active,3,61,,,,Published,,2
177,30,13,13,182,,,,1,2019-03-13 10:29:57,2019-03-13 10:38:58,1.0,Active,3,62,,,,Published,,2
178,30,12,12,183,,,,1,2019-03-13 10:30:18,2019-03-13 10:38:49,1.0,Active,3,63,,,,Published,,2
179,30,11,11,184,,,,1,2019-03-13 10:31:40,2019-03-13 10:38:42,1.0,Active,3,64,,,,Published,,2
180,30,10,10,185,,,,1,2019-03-13 10:32:03,2019-03-13 10:38:34,1.0,Active,3,65,,,,Published,,2
181,30,9,9,186,,,,1,2019-03-13 10:32:27,2019-03-13 10:38:28,1.0,Active,3,66,,,,Published,,2
182,30,8,8,187,,,,1,2019-03-13 10:32:50,2019-03-13 10:38:18,1.0,Active,3,67,,,,Published,,2
183,30,7,7,188,,,,1,2019-03-13 10:33:34,2019-03-13 10:37:05,1.0,Active,3,68,,,,Published,,2
184,30,6,6,189,,,,1,2019-03-13 10:34:01,2019-03-13 10:36:58,1.0,Active,3,69,,,,Published,,2
185,30,5,5,190,,,,1,2019-03-13 10:34:25,2019-03-13 10:36:49,1.0,Active,3,70,,,,Published,,2
186,30,4,4,191,,,,1,2019-03-13 10:34:53,2019-03-13 10:36:43,1.0,Active,3,71,,,,Published,,2
187,30,3,3,192,,,,1,2019-03-13 10:35:17,2019-03-13 10:36:37,1.0,Active,3,72,,,,Published,,2
188,30,2,2,193,,,,1,2019-03-13 10:35:38,2019-03-13 10:36:34,1.0,Active,3,73,,,,Published,,2
189,30,1,1,194,,,,1,2019-03-13 10:35:54,2019-03-13 10:36:32,1.0,Active,3,74,,,,Published,,2
190,30,15,15,195,,,,1,2019-03-13 10:54:38,2019-03-13 11:05:12,1.0,Active,3,0,,,,Published,,2
191,30,16,16,196,,,,1,2019-03-13 10:55:16,2019-03-13 11:05:05,1.0,Active,3,0,,,,Published,,2
192,30,17,17,197,,,,1,2019-03-13 10:55:43,2019-03-13 11:05:01,1.0,Active,3,0,,,,Published,,2
193,30,18,18,198,,,,1,2019-03-13 10:56:05,2019-03-13 11:04:55,1.0,Active,3,0,,,,Published,,2
