DisttId,statecode,DisttCode,DisttName,DistNameHin
1,1,1,Kupwara,कुपवाड़ा
2,1,4,Badgam,बड़गाम
3,1,7,Ladakh,लद्दाख
4,1,8,Kargil,कारगिल
5,1,11,Punch,पंच
6,1,12,RAJAURI,राजौरी
7,1,14,KATHUA,कठुआ
8,1,15,Baramula,बारामूला
9,1,16,Bandipore,बांदीपुर
10,1,17,Srinagar,श्रीनगर
11,1,18,Ganderbal,गांदरबल
12,1,19,Pulwama,पुलवामा
13,1,20,Shopian,शोपियां
14,1,21,Anantnag,अनंतनाग
15,1,22,Kulgam,कुलगाम
16,1,23,DODA,डोडा
17,1,24,RAMBAN,रामबन
18,1,25,KISHTWAR,किश्तवाड़
19,1,26,UDHAMPUR,उधमपुर
20,1,27,REASI,रियासी
21,1,28,JAMMU,जम्मू
22,1,29,SAMBA,सांबा
23,2,1,Chamba,चंबा
24,2,2,Kangra,कांगड़ा
25,2,3,Lahul & Spiti,लाहौल एवं स्पीति
26,2,4,Kullu,कुल्लू
27,2,5,Mandi,मंडी
28,2,6,Hamirpur,हमीरपुर
29,2,7,Una,ऊना
30,2,8,Bilaspur,बिलासपुर
31,2,9,Solan,सोलन
32,2,10,Sirmaur,सिरमौर
33,2,11,Shimla,शिमला
34,2,12,Kinnaur,किन्नौर
35,3,1,Gurdaspur,गुरदासपुर
36,3,3,Kapurthala ,कपूरथला
37,3,4,Jalandhar,जलंधर
38,3,5,Hoshiarpur,होशियारपुर
39,3,6,Shahid Bhagat Singh Nagar ,शहीद भगत सिंह नगर
40,3,8,Fatehgarh Sahib,फतेहगढ़ साहिब
41,3,9,Ludhiana,लुधियाना
42,3,10,Moga,मोगा
43,3,11,Firozpur,फिरोजपुर
44,3,12,Muktsar,मुक्तसर
45,3,13,Faridkot,फरीदकोट
46,3,14,Bathinda,बठिंडा
47,3,15,Mansa,मानसा
48,3,17,Patiala,पटियाला
49,3,18,Amritsar ,अमृतसर
50,3,19,Tarn Taran,तरन तारन
51,3,20,Rupnagar,रूपनगर
52,3,21,Sahibzada Ajit Singh Nagar,साहिबजादा अजीत सिंह नगर
53,3,22,Sangrur,संगरूर
54,3,23,Barnala,बरनाला
55,4,1,Chandigarh,चंडीगढ़
56,5,1,Uttarkashi,उत्तरकाशी
57,5,2,Chamoli,चमोली
58,5,3,Rudraprayag,रुद्रप्रयाग
59,5,4,Tehri Garhwal,टिहरी गढ़वाल
60,5,5,Dehradun,देहरादून
61,5,6,Garhwal,गढ़वाल
62,5,7,Pithoragarh,पिथौरागढ़
63,5,8,Bageshwar,बागेश्वर
64,5,9,Almora ,अल्मोड़ा
65,5,10,Champawat,चंपावत
66,5,11,Nainital,नैनीताल
67,5,12,Udham Singh Nagar,ऊधमसिंह नगर
68,5,13,Hardwar,हरिद्वार
100,8,2,Hanumangarh ,हनुमानगढ़
101,8,3,Bikaner,बीकानेर
102,8,4,Churu ,चुरू
103,8,5,Jhunjhunun,झुंझुनूं
104,8,6,Alwar,अलवर
105,8,7,Bharatpur ,अलवर
106,8,8,Dhaulpur,धौलपुर
107,8,9,Karauli ,करौली
108,8,10,Sawai Madhopur ,सवाई माधोपुर
109,8,11,Dausa ,दौसा
110,8,12,Jaipur ,जयपुर
111,8,13,Sikar,सीकर
112,8,14,Nagaur,नागौर
113,8,15,Jodhpur,जोधपुर
114,8,16,Jaisalmer,जैसलमेर
115,8,17,Barmer ,बाड़मेर
116,8,18,Jalor,Jalor
117,8,19,Sirohi,सिरोही
118,8,20,Pali ,पाली
119,8,21,Ajmer,अजमेर
120,8,22,Tonk ,टोंक
121,8,23,Bundi ,बूंदी
122,8,24,Bhilwara,भीलवाड़ा
123,8,25,Rajsamand,राजसमंद
124,8,27,Dungarpur ,डूंगरपुर
125,8,28,Banswara ,बांसवाड़ा
126,8,29,Chittaurgarh ,चित्तौड़गढ़
127,8,30,Kota ,कोटा
128,8,31,Baran ,बारां
129,8,32,Jhalawar,झालावाड़
130,8,33,Udaipur,उदयपुर
131,8,34,Pratapgarh ,प्रतापगढ़
132,9,1,Saharanpur,सहारनपुर
133,9,2,Muzaffarnagar,मुजफ्फरनगर
134,9,3,Bijnor,बिजनौर
135,9,4,Moradabad,मुरादाबाद
136,9,5,Rampur,रामपुर
137,9,6,Jyotiba Phule Nagar,ज्योतिबा फुले नगर
138,9,7,Meerut,मेरठ
139,9,8,Baghpat,बागपत
140,9,9,Ghaziabad,गाजियाबाद
141,9,10,Gautam Buddha Nagar,गौतम बुद्ध नगर
142,9,11,Bulandshahar ,बुलंदशहर
143,9,12,Aligarh,अलीगढ़
144,9,13,Mahamaya Nagar,महामाया नगर
145,9,14,Mathura,मथुरा
146,9,15,Agra,आगरा
147,9,16,Firozabad,फिरोजाबाद
148,9,18,Mainpuri,मैनपुरी
149,9,19,Budaun,बुदान
150,9,20,Bareilly,बरेली
151,9,21,Pilibhit,पीलीभीत
152,9,22,Shahjahanpur,शाहजहाँपुर
153,9,23,Kheri,खीरी
154,9,24,Sitapur,सीतापुर
155,9,25,Hardoi,हरदोई
156,9,26,Unnao,उन्नाव
157,9,27,Lucknow,लखनऊ
158,9,28,Rae Bareli,रायबरेली
159,9,29,Farrukhabad,फर्रुखाबाद
160,9,30,Kannauj,कन्नौज
161,9,31,Etawah,इटावा
