pg_id,pg_temp_id,publish_date,publish_by,expiry_date,position,onhomepage
1,2,2018-09-15,1,1900-01-01,1.0,1.0
2,1,2018-09-15,1,2023-02-01,2.0,1.0
3,91,2018-12-10,2,1900-01-01,1.0,
4,31,2018-09-24,3,1900-01-01,2.0,
5,30,2018-09-24,3,1900-01-01,3.0,
6,29,2018-09-24,3,1900-01-01,4.0,
7,28,2018-09-24,3,1900-01-01,5.0,
8,27,2018-09-24,3,1900-01-01,6.0,
9,26,2018-09-24,3,1900-01-01,7.0,
10,25,2018-09-24,3,1900-01-01,8.0,
11,24,2018-09-24,3,1900-01-01,9.0,
12,23,2018-09-24,3,1900-01-01,10.0,
13,22,2018-09-24,3,1900-01-01,11.0,
14,21,2018-09-24,3,1900-01-01,4.0,
15,20,2018-09-24,3,1900-01-01,3.0,
16,19,2018-09-24,3,1900-01-01,2.0,
17,18,2018-09-24,3,1900-01-01,1.0,
18,305,2019-10-24,1,1900-01-01,5.0,0.0
19,307,2021-08-17,1,1900-01-01,4.0,1.0
20,312,2023-04-03,1,1900-01-01,3.0,1.0
21,315,2023-10-21,1,1900-01-01,1.0,0.0
22,317,2023-10-21,1,1900-01-01,2.0,0.0
23,314,2023-04-03,1,1900-01-01,6.0,1.0
24,54,2018-12-01,1,1900-01-01,1.0,0.0
25,49,2018-12-01,1,1900-01-01,7.0,0.0
26,102,2018-12-11,3,1900-01-01,11.0,
27,101,2018-12-11,3,1900-01-01,10.0,
28,100,2018-12-11,3,1900-01-01,9.0,
29,99,2018-12-11,3,1900-01-01,8.0,
30,98,2018-12-11,3,1900-01-01,7.0,
31,97,2018-12-11,3,1900-01-01,6.0,
32,96,2018-12-11,3,1900-01-01,5.0,
33,95,2018-12-11,3,1900-01-01,4.0,
34,94,2018-12-11,3,1900-01-01,3.0,
35,105,2018-12-01,2,1900-01-01,2.0,
36,104,2018-12-01,2,1900-01-01,1.0,
37,76,2018-12-06,2,1900-01-01,0.0,0.0
38,83,2018-12-07,2,1900-01-01,0.0,1.0
39,82,2018-12-07,2,1900-01-01,0.0,1.0
40,72,2018-12-06,2,1900-01-01,0.0,1.0
41,81,2018-12-07,2,1900-01-01,0.0,1.0
42,84,2018-12-07,2,1900-01-01,0.0,1.0
43,79,2018-12-07,2,1900-01-01,0.0,0.0
44,78,2018-12-07,2,1900-01-01,0.0,0.0
45,106,2018-12-15,1,1900-01-01,0.0,0.0
46,107,2018-12-15,1,1900-01-01,,0.0
47,227,2019-03-16,1,1900-01-01,,0.0
48,240,2019-03-16,1,1900-01-01,,0.0
49,239,2019-03-16,1,1900-01-01,,0.0
50,238,2019-03-16,1,1900-01-01,,0.0
51,237,2019-03-16,1,1900-01-01,,0.0
52,236,2019-03-16,1,1900-01-01,,0.0
53,235,2019-03-16,1,1900-01-01,,0.0
54,234,2019-03-16,1,1900-01-01,,0.0
55,233,2019-03-16,1,1900-01-01,,0.0
56,232,2019-03-16,1,1900-01-01,,0.0
57,231,2019-03-16,1,1900-01-01,,0.0
58,230,2019-03-16,1,1900-01-01,,0.0
59,229,2019-03-16,1,1900-01-01,,0.0
60,262,2019-03-16,1,1900-01-01,,0.0
61,277,2019-03-16,1,1900-01-01,,0.0
62,276,2019-03-16,1,1900-01-01,,0.0
63,275,2019-03-16,1,1900-01-01,,0.0
64,274,2019-03-16,1,1900-01-01,,0.0
65,273,2019-03-16,1,1900-01-01,,0.0
66,272,2019-03-16,1,1900-01-01,,0.0
67,271,2019-03-16,1,1900-01-01,,0.0
68,270,2019-03-16,1,1900-01-01,,0.0
69,269,2019-03-16,1,1900-01-01,,0.0
70,268,2019-03-16,1,1900-01-01,,0.0
71,267,2019-03-16,1,1900-01-01,,0.0
72,266,2019-03-16,1,1900-01-01,,0.0
73,265,2019-03-16,1,1900-01-01,,0.0
74,264,2019-03-16,1,1900-01-01,,0.0
75,139,2019-03-12,1,1900-01-01,,0.0
