fish_loss_id,disaster_id,department_id,district_id,sub_district_id,developmentId,village_id,fish_infrastructure_type_id,structures_lost,other_details,status,entry_by,entry_date,ip_addr,RecordStatus,Boats,Dugout,Catamaran,Net,others,entryno,updated_by
1,4349,21,16,84,1,-1,0,0,,Active,2044,2020-08-14 15:24:46.800,205.253.122.198,0,0,0,0,0,1,1,
2,4454,21,25,160,1,-1,0,0,,Deleted,2172,2020-08-17 15:16:40.033,59.95.216.43,0,0,0,0,0,0,1,
3,4454,21,25,160,1,-1,0,0,,Active,2172,2020-08-17 15:26:41.500,59.95.216.43,1,0,0,0,0,0,1,
4,5224,21,15,152,1,-1,0,0,,Deleted,2028,2020-09-07 15:50:08.190,117.247.169.233,0,0,0,0,0,0,0,
5,11266,21,15,152,1,-1,0,0,,Deleted,2028,2021-07-31 12:05:59.183,117.215.246.53,0,0,0,0,0,0,0,
6,12002,21,15,152,1,-1,0,0,,Deleted,2028,2021-08-28 11:03:49.080,117.215.241.187,0,0,0,0,0,0,0,
7,14111,21,16,84,1,-1,0,0,,Deleted,2044,2021-09-22 13:07:49.220,117.212.79.6,0,0,0,0,0,0,0,
8,14110,21,16,83,1,-1,0,0,,Active,2044,2021-12-16 15:23:31.977,117.206.198.224,2,0,0,0,0,1,1,
9,14111,21,16,84,1,-1,0,0,,Active,2044,2021-12-16 17:21:41.637,117.212.79.6,1,0,0,0,0,0,1,
10,14110,21,16,83,1,-1,0,0,,Active,2044,2022-03-23 10:41:07.343,205.253.125.214,0,0,0,0,0,1,1,
11,14111,21,16,84,1,-1,0,0,,Deleted,2044,2022-03-30 11:31:54.250,205.253.122.198,0,0,0,0,0,0,1,
12,14111,21,16,84,1,-1,0,0,,Active,2044,2022-03-30 11:39:30.750,205.253.124.204,0,0,0,0,0,0,1,
13,19401,21,15,152,1,-1,0,0,,Deleted,2028,2022-08-08 14:05:21.850,117.215.245.146,0,0,0,0,0,0,0,
14,20673,1,18,99,1,-1,0,0,,Active,4081,2022-10-29 17:11:49.160,106.192.184.219,0,0,0,0,0,0,1,
15,20673,1,18,99,1,-1,0,0,,Active,4081,2022-10-29 17:22:31.450,106.192.62.219,0,0,0,0,0,0,1,
16,20673,21,18,99,1,-1,0,0,,Deleted,2076,2022-10-29 17:32:53.833,171.48.99.131,0,0,0,0,0,1,1,
17,20629,1,18,99,1,-1,0,0,,Active,2076,2022-10-31 10:30:44.200,171.48.99.131,1,0,0,0,0,1,1,4081.0
18,24722,21,16,84,1,-1,0,0,,Active,2044,2023-07-12 15:32:25.600,59.89.181.138,2,0,0,0,0,0,1,
19,24628,21,22,128,1,-1,0,0,,Active,2140,2023-07-12 17:22:22.040,49.36.144.162,2,0,0,0,0,3,3,
20,24628,1,22,131,1,-1,0,0,,Active,2140,2023-07-13 10:15:24.277,117.205.142.46,1,0,0,0,0,5,5,4017.0
21,24628,1,22,128,1,-1,0,0,,Active,2140,2023-07-13 10:22:22.967,117.205.142.46,1,0,0,0,0,3,3,4017.0
22,24736,21,16,84,1,-1,0,0,,Deleted,2044,2023-07-13 15:21:48.573,117.207.63.130,0,0,0,0,0,0,1,
23,24736,21,16,84,1,-1,0,0,,Deleted,2044,2023-07-13 17:13:39.217,59.89.183.122,0,0,0,0,0,1,1,
24,24835,1,22,128,1,-1,0,0,,Active,2140,2023-07-14 16:58:01.517,117.215.241.9,1,0,0,0,0,4,4,4017.0
25,24815,21,20,120,1,-1,0,0,,Active,2108,2023-07-15 19:12:56.637,164.100.138.238,1,0,0,0,0,0,4,
26,24815,21,20,120,1,-1,0,0,,Active,2108,2023-07-15 19:22:19.063,164.100.138.238,1,0,0,0,0,0,3,
27,24815,21,20,118,1,-1,0,0,,Active,2108,2023-07-15 19:37:09.840,164.100.138.238,1,0,0,0,0,0,4,
28,24921,21,19,195,1,-1,0,0,,Active,2092,2023-07-15 20:20:17.247,164.100.138.238,1,0,0,0,0,3,3,
29,24961,21,16,84,1,-1,0,0,,Active,2044,2023-07-15 21:02:31.233,59.89.188.237,1,0,0,0,0,1,1,
30,24961,21,16,84,1,-1,0,0,,Active,2044,2023-07-15 21:26:47.710,59.89.188.237,1,0,0,0,0,0,1,
31,24962,21,16,84,1,-1,0,0,,Active,2044,2023-07-15 21:32:20.213,59.89.188.237,1,0,0,0,0,0,1,
32,24961,21,16,83,1,-1,0,0,,Active,2044,2023-07-15 21:34:22.960,59.89.188.237,1,0,0,0,0,0,1,
33,24815,21,20,120,1,-1,0,0,,Deleted,2108,2023-07-17 15:55:20.533,169.149.226.25,0,0,0,0,0,0,13,
34,24303,21,24,169,1,-1,0,0,,Deleted,2156,2023-07-20 14:31:53.517,164.100.138.238,0,0,0,0,0,0,1,
35,24303,21,24,169,1,-1,0,0,,Active,2156,2023-07-20 14:40:14.787,164.100.138.238,2,0,0,0,0,0,1,
36,25006,21,25,160,1,-1,0,0,,Active,2172,2023-07-20 14:57:10.483,61.3.88.177,1,0,0,0,0,2,2,
37,25006,21,25,160,1,-1,0,0,,Active,2172,2023-07-20 15:13:23.833,61.3.88.177,1,0,0,0,0,0,1,
38,24303,1,24,169,1,-1,0,0,,Active,2156,2023-07-20 15:47:43.223,117.242.143.123,2,0,0,0,0,1,1,4017.0
39,24808,21,24,169,1,-1,0,0,,Deleted,2156,2023-07-21 13:19:11.737,61.3.92.55,0,0,0,0,0,0,1,
40,25247,21,24,169,1,-1,0,0,,Active,2156,2023-07-21 13:26:58.857,61.3.92.55,1,0,0,0,0,0,1,
41,24621,21,15,152,1,-1,0,0,,Active,2028,2023-07-24 11:38:10.043,117.199.84.171,1,0,0,0,0,0,2,
42,25772,21,22,130,1,-1,0,0,,Active,2140,2023-08-06 18:51:09.740,49.36.144.82,2,0,0,0,0,0,5,
43,25772,21,22,130,1,-1,0,0,,Active,2140,2023-08-07 13:22:49.327,49.36.144.110,1,0,0,0,0,5,5,
44,26005,1,15,152,1,-1,0,0,,Active,2028,2023-08-18 11:49:38.083,117.215.247.127,1,0,0,0,0,2,2,4017.0
45,25876,21,22,130,1,-1,0,0,,Active,2140,2023-08-18 17:58:11.043,49.36.144.50,1,0,0,0,0,0,8,
46,25812,21,24,167,1,-1,0,0,,Deleted,2156,2023-08-19 15:52:48.153,164.100.138.238,0,0,0,0,0,0,2,
47,25812,21,24,167,1,-1,0,0,,Deleted,2156,2023-08-19 15:52:59.083,164.100.138.238,0,0,0,0,0,0,2,
48,24811,21,24,167,1,-1,0,0,,Active,2156,2023-08-19 15:59:56.790,164.100.138.238,0,0,0,0,0,2,2,
49,26092,1,18,103,1,-1,0,0,,Active,2076,2023-08-24 15:48:59.090,164.100.138.238,1,0,0,0,0,1,1,4017.0
50,26414,21,25,160,1,-1,0,0,,Deleted,2172,2023-08-25 17:31:38.280,61.3.85.72,0,0,0,0,0,0,1,
51,26414,21,25,160,1,-1,0,0,,Deleted,2172,2023-08-25 17:34:42.537,59.178.194.117,0,0,0,0,0,1,1,
52,26011,1,18,103,1,-1,0,0,,Active,2076,2023-09-13 12:00:43.137,164.100.138.238,1,0,0,0,0,1,1,4017.0
53,26011,21,18,106,1,-1,0,0,,Active,2076,2023-09-19 11:34:23.043,43.255.166.134,0,0,0,0,0,0,1,
54,27944,21,15,152,1,-1,0,0,,Active,2028,2024-07-04 15:54:43.397,117.205.141.145,0,0,0,0,0,0,0,
55,29453,21,20,117,1,-1,0,0,,Active,2108,2024-08-03 12:24:11.990,49.36.144.202,1,0,0,0,0,0,6,
56,29453,21,20,118,1,-1,0,0,,Active,2108,2024-08-03 12:27:08.160,49.36.144.202,1,0,0,0,0,0,1,
57,29528,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 11:16:07.753,59.178.194.117,0,0,0,0,0,1,1,
58,17827,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 11:57:57.697,59.178.194.64,0,0,0,0,0,0,1,
59,29528,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:02:56.217,59.178.194.64,0,0,0,0,0,0,1,
60,29528,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:10:05.940,59.178.194.64,0,0,0,0,0,0,1,
61,29528,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:19:55.790,59.178.194.64,0,0,0,0,0,0,1,
62,29528,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:24:16.750,59.178.194.64,0,0,0,0,0,0,1,
63,26413,21,25,161,1,-1,0,0,,Deleted,2172,2024-08-05 12:30:47.677,59.178.194.64,0,0,0,0,0,0,1,
64,26414,21,25,160,1,-1,0,0,,Active,2172,2024-08-05 12:38:01.767,59.178.194.64,2,0,0,0,0,0,1,
65,26413,21,25,160,1,-1,0,0,,Active,2172,2024-08-05 12:41:15.350,59.178.62.244,2,0,0,0,0,1,1,
66,26407,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:44:02.003,59.178.194.64,0,0,0,0,0,0,1,
67,26413,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:48:10.693,59.178.194.64,0,0,0,0,0,0,1,
68,26414,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-05 12:51:47.270,59.178.194.64,0,0,0,0,0,0,1,
69,26414,21,25,160,1,-1,0,0,,Deleted,2172,2024-08-06 12:09:40.167,59.178.51.166,0,0,0,0,0,1,1,
70,29528,21,25,160,1,-1,0,0,,Active,2172,2024-08-06 12:32:06.610,59.178.51.166,1,0,0,0,0,0,1,
71,29528,21,25,160,1,-1,0,0,,Active,2172,2024-08-06 12:33:24.157,59.178.62.244,1,0,0,0,0,1,1,
72,29219,21,22,131,1,-1,0,0,,Active,2140,2024-08-08 15:44:54.410,49.36.144.46,1,0,0,0,0,0,1,
73,29770,1,26,147,1,-1,0,0,,Active,2188,2024-08-21 13:31:18.253,49.47.70.113,1,0,0,0,0,1,1,4017.0
74,31929,1,20,119,1,-1,0,0,,Active,2108,2025-03-03 15:39:12.763,164.100.138.235,1,0,0,0,0,3,3,4017.0
75,31929,1,20,119,1,-1,0,0,,Active,2108,2025-03-03 15:45:26.577,164.100.138.235,1,0,0,0,0,3,3,4017.0
76,32124,21,18,99,1,-1,0,0,,Active,2076,2025-04-25 16:35:09.590,117.207.49.11,1,0,0,0,0,1,1,
77,32266,21,18,103,1,-1,0,0,,Active,2076,2025-06-24 10:44:18.757,43.255.166.134,1,0,0,0,0,1,1,
78,32540,21,16,86,1,-1,0,0,,Active,2044,2025-07-11 16:29:35.897,59.89.189.19,2,0,0,0,0,2,2,
79,32124,21,18,100,1,-1,0,0,,Active,2076,2025-08-12 15:52:45.353,169.149.227.237,2,0,0,0,0,0,1,
80,32124,21,18,100,1,-1,0,0,,Active,2076,2025-08-12 15:57:03.237,169.149.227.237,2,0,0,0,0,1,1,
