perm_id,user_id,comp_id,mod_id,add_perm,mod_perm,del_perm,notappl
1,1,1,3,1,1,1,1
2,1,2,3,1,1,1,1
3,1,3,2,1,1,1,1
4,1,4,4,1,1,1,1
5,1,5,4,1,1,1,1
6,1,6,4,1,1,1,1
7,1,7,2,1,1,1,1
8,1,8,3,1,1,1,1
9,1,9,2,1,1,1,1
10,1,10,2,1,1,1,1
11,1,11,4,1,1,1,1
12,1,12,3,1,1,1,1
13,1,13,4,1,1,1,1
14,1,14,4,1,1,1,1
15,1,15,4,1,1,1,1
16,1,16,4,1,1,1,1
17,1,17,4,1,1,1,1
18,1,18,4,1,1,1,1
19,1,19,3,1,1,1,1
20,1,20,3,1,1,1,1
21,1,21,3,1,1,1,1
22,1,22,3,1,1,1,1
23,1,23,2,1,1,1,1
24,1,25,2,1,1,1,1
25,1,26,2,1,1,1,1
26,1,27,2,1,1,1,1
27,1,28,4,1,1,1,1
28,1,29,2,1,1,1,1
29,1,30,3,1,1,1,1
30,1,31,3,1,1,1,1
31,1,32,4,1,1,1,1
32,1,33,1,1,1,1,1
33,1,37,4,1,1,1,1
34,1,38,4,1,1,1,1
35,2,1,3,1,1,1,1
36,2,2,3,1,1,1,1
37,2,3,2,1,1,1,1
38,2,4,4,1,1,1,1
39,2,5,4,1,1,1,1
40,2,6,4,1,1,1,1
41,2,7,2,1,1,1,1
42,2,8,3,1,1,1,1
43,2,9,2,1,1,1,1
44,2,10,2,1,1,1,1
45,2,11,4,1,1,1,1
46,2,12,3,1,1,1,1
47,2,13,4,1,1,1,1
48,2,14,4,1,1,1,1
49,2,15,4,1,1,1,1
50,2,16,4,1,1,1,1
51,2,17,4,1,1,1,1
52,2,18,4,1,1,1,1
53,2,19,3,1,1,1,1
54,2,20,3,1,1,1,1
55,2,21,3,1,1,1,1
56,2,22,3,1,1,1,1
57,2,23,2,1,1,1,1
58,2,25,2,1,1,1,1
59,2,26,2,1,1,1,1
60,2,27,2,1,1,1,1
61,2,28,4,1,1,1,1
62,2,29,2,1,1,1,1
63,2,30,3,1,1,1,1
64,2,31,3,1,1,1,1
65,2,32,4,1,1,1,1
66,2,33,1,1,1,1,1
67,2,37,4,1,1,1,1
68,2,38,4,1,1,1,1
69,1,39,2,1,1,1,1
70,1,40,1,1,1,1,1
71,1,41,1,1,1,1,1
72,2,39,2,0,0,0,0
73,2,40,1,0,0,0,0
74,2,41,1,1,1,1,1
75,1,42,1,1,1,1,1
76,2,42,1,1,1,1,1
77,2,43,2,1,1,1,1
78,1,43,2,1,1,1,1
79,1,44,4,1,1,1,1
80,1,45,1,1,1,1,1
81,1,46,2,1,1,1,1
82,3,1,3,1,1,1,0
83,3,2,3,1,1,1,0
84,3,3,2,1,1,1,0
85,3,4,4,1,1,1,0
86,3,5,4,1,1,1,0
87,3,6,4,1,1,1,0
88,3,7,2,1,1,1,0
89,3,8,3,1,1,1,0
90,3,9,2,1,1,1,0
91,3,10,2,1,1,1,0
92,3,11,4,1,1,1,0
93,3,12,3,1,1,1,0
94,3,13,4,1,1,1,0
95,3,14,4,1,1,1,0
96,3,15,4,1,1,1,0
97,3,16,4,1,1,1,0
98,3,17,4,1,1,1,0
99,3,18,4,1,1,1,0
100,3,19,3,1,1,1,0
101,3,20,3,1,1,1,0
102,3,21,3,1,1,1,0
103,3,22,3,1,1,1,0
104,3,23,2,1,1,1,0
105,3,25,2,1,1,1,0
106,3,26,2,1,1,1,0
107,3,27,2,1,1,1,0
108,3,28,4,1,1,1,0
109,3,29,2,1,1,1,0
110,3,30,3,1,1,1,0
111,3,31,3,1,1,1,0
112,3,32,4,1,1,1,0
113,3,33,1,1,1,1,0
114,3,37,4,1,1,1,0
115,3,38,4,1,1,1,0
116,3,39,2,1,1,1,0
117,3,41,1,1,1,1,0
118,3,44,4,1,1,1,0
119,3,46,2,1,1,1,0
120,1,47,1,1,1,1,1
121,1,48,1,1,1,1,1
122,1,49,1,1,1,0,0
