disaster_id,disaster_type_id,disaster_date_from,disaster_date_to,rain_normal,rain_actual,snow_normal,snow_actual,r_scale,details,disaster_file,status,entry_by,entry_date,ip_addr,incidentdate,type
1,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2195,2019-12-23 16:15:20.173,117.220.49.56,1900-01-01,
2,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2195,2019-12-23 16:24:17.460,117.220.49.56,2019-12-22,
3,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2195,2019-12-26 13:10:23.037,117.254.36.77,2019-12-22,
4,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2195,2019-12-26 13:11:22.397,117.254.36.77,2019-12-15,
5,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2195,2019-12-26 13:11:38.440,117.254.37.122,2019-12-31,
6,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2035,2019-12-31 11:38:00.667,117.220.48.88,1900-01-01,
7,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2035,2019-12-31 11:41:00.720,117.220.48.88,1900-01-01,
8,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2035,2019-12-31 11:45:33.993,117.220.48.88,2019-12-31,
9,2,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2051,2019-12-31 15:16:37.933,117.206.201.17,1900-01-01,
10,2,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2052,2019-12-31 15:18:43.277,117.206.201.17,2019-12-31,
11,2,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2051,2019-12-31 15:24:32.597,117.206.201.17,2019-12-31,
12,2,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2051,2019-12-31 15:50:06.883,117.206.201.17,2019-12-31,
13,2,,,0.0,0.0,0.0,0.0,0.0,,,Active,2035,2019-12-31 16:41:02.040,117.220.48.88,2019-12-30,
14,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,1014,2020-01-01 14:40:50.843,10.26.35.87,2020-01-01,
15,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2051,2020-01-01 19:04:01.430,117.206.205.145,2020-01-01,
16,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2196,2020-01-02 11:26:44.930,117.220.55.174,2020-01-01,
17,2003,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,1014,2020-01-02 14:14:51.687,10.26.35.87,2020-01-01,
18,4,,,0.0,0.0,0.0,0.0,0.0,,,Active,2116,2020-01-02 15:16:03.850,45.121.102.243,1900-01-01,
19,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2102,2020-01-02 15:23:44.720,45.121.102.243,2019-08-18,
20,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2115,2020-01-02 15:27:18.160,45.121.102.243,2019-12-02,
21,2002,,,0.0,0.0,0.0,0.0,0.0,,,Deleted,2115,2020-01-02 15:32:27.000,45.121.102.243,2019-12-02,
22,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 15:51:25.910,45.121.102.243,2019-12-01,
23,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 15:55:45.140,45.121.102.243,2019-12-03,
24,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 16:04:49.640,45.121.102.243,2019-12-07,
25,2,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 16:05:04.933,45.121.102.243,2019-12-07,
26,2,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 16:05:31.060,45.121.102.243,2019-12-08,
27,2002,,,0.0,0.0,0.0,0.0,0.0,,,Active,2115,2020-01-02 16:06:07.243,45.121.102.243,2019-12-08,
