cd_map_id,circle_id,division_id,status,entry_by,entrydate,ip_addr
1,4,6,Deleted,0.0,2019-11-05 12:44:16.110,::1
2,4,7,Deleted,0.0,2019-11-05 12:44:16.173,::1
1002,11,59,Active,0.0,2019-11-11 12:09:16.673,192.168.0.26
1003,11,60,Active,0.0,2019-11-11 12:09:16.750,192.168.0.26
1004,11,61,Active,0.0,2019-11-11 12:09:16.750,192.168.0.26
1005,11,63,Active,0.0,2019-11-11 12:09:16.767,192.168.0.26
1006,11,62,Active,0.0,2019-11-11 12:09:16.767,192.168.0.26
1007,12,11,Active,0.0,2019-11-11 12:11:37.363,192.168.0.26
1008,12,13,Active,0.0,2019-11-11 12:16:53.223,192.168.0.26
1009,12,12,Active,0.0,2019-11-11 12:16:53.330,192.168.0.26
1010,12,64,Active,0.0,2019-11-11 12:16:53.503,192.168.0.26
1011,12,11,Active,0.0,2019-11-11 12:16:53.783,192.168.0.26
1012,12,13,Active,0.0,2019-11-11 12:20:40.807,192.168.0.26
1013,12,65,Active,0.0,2019-11-11 12:20:40.807,192.168.0.26
1014,12,12,Active,0.0,2019-11-11 12:20:40.820,192.168.0.26
1015,12,64,Active,0.0,2019-11-11 12:20:40.837,192.168.0.26
1016,12,11,Active,0.0,2019-11-11 12:20:40.853,192.168.0.26
1017,13,7,Active,0.0,2019-11-11 12:21:53.263,192.168.0.26
1018,13,8,Active,0.0,2019-11-11 12:21:53.387,192.168.0.26
1019,13,7,Active,0.0,2019-11-11 12:23:24.267,192.168.0.26
1020,13,8,Active,0.0,2019-11-11 12:23:24.487,192.168.0.26
1021,13,66,Active,0.0,2019-11-11 12:23:24.813,192.168.0.26
1022,10,6,Active,0.0,2019-11-11 12:24:36.097,192.168.0.26
1023,10,5,Active,0.0,2019-11-11 12:24:36.427,192.168.0.26
1024,10,67,Active,0.0,2019-11-11 12:25:19.223,192.168.0.26
1025,10,6,Active,0.0,2019-11-11 12:25:19.507,192.168.0.26
1026,10,5,Active,0.0,2019-11-11 12:25:19.677,192.168.0.26
1027,1003,45,Active,0.0,2019-11-11 12:37:49.577,192.168.0.26
1028,1003,16,Active,0.0,2019-11-11 12:37:49.623,192.168.0.26
1029,1003,15,Active,0.0,2019-11-11 12:37:49.657,192.168.0.26
