ZoneId,ZONE,ENTRY_DATE,status,entry_by,ipadd
1,Shimla,,Active,0,
2,Mandi,,Active,0,
3,Hamirpur,,Active,0,
4,Kangra,,Active,0,
5,CE(NH),,Deleted,0,
