allot_id,distid,dept_id,dated,amtpaid,payhead,paymentdetail,otherdetail,status,entry_by,entry_date,ip_addr,RecordStatus,sub_district
1,16,15,2020-09-20,0.001,1,"Rs.10,000/- immediate relief to deceased family.","1. Rohit Thakur S/o Tilak Raj Thakur Mohalla HardaspuraTehsil & Distt Chamba.
   Immediate relief of Rs.10,000/- is given.
2. Tushar Manhas S/o Sh. Suman Manhas Mohalla HardaspuraTehsil & Distt Chamba.
    Immediate relief of Rs.10,000/- is given but refused by the father of the deceased. 
",Active,2050,2020-09-21 15:07:53.600,117.206.195.217,,84
2,26,40,2020-07-12,0.001,1,"10,000/- Quick Relief give to Reshma devi w/o Nirmal Singh Tehsil Bangana in case of casuality due to Snakebite ","10,000/- Quick Relief give to Reshma devi w/o Nirmal Singh Tehsil Bangana in case of casuality due to Snakebite ",Deleted,2194,2020-09-23 20:55:35.657,117.220.48.222,,150
3,26,40,2020-08-26,0.001,1,"10,000/- Quick Relief give to Anu Bala Tehsil Bangana in case of casuality due to Snakebite","10,000/- Quick Relief give to Anu Bala Tehsil Bangana in case of casuality due to Snakebite",Deleted,2194,2020-09-23 21:19:05.400,117.220.48.222,,148
4,26,40,2020-09-26,0.001,1,"10,000/- Quick Relief give to Sandeep Kumar in case of casaulity of his mother due to Road Accident ","10,000/- Quick Relief give to Sandeep Kumar in case of casaulity of his mother due to Road Accident ",Deleted,2194,2020-09-27 13:46:00.907,117.214.213.177,,148
5,16,15,2020-10-09,10000.0,1,0.00010,"*As per report received from SDM Chamba, 1 person namely Sh. Shivcharan S/o Piyundi R/o Village Bhatada PO Khundel Tehsil and District Chamba was died due to fall from cliff while grazing sheep and goats on 
09-10-2020. Immediate relief of 10,000/- has been given to his family.",Active,2050,2020-10-11 15:09:06.603,117.206.198.85,,84
6,16,37,2020-10-14,0.15,3,15000/-,"*As per information received from SDM Chamba, a Fire Incident took place Mohalla Mai Ka Bag Tehsil & Distt Chamba on 14-10-2020  in which 1 Kuccha house of Sh. Jaidev Raj, Sh.Rajesh S/o Sh. Prabhdayal and  Nirmala Wd/o Lt.Sh.khem Raj  r/o Mohalla Mai Ka Bag  Tehsil & Distt Chamba is partially damaged also the goods in the house got damaged. Relief of Rs.5,000/- is given to all three family members.",Active,2050,2020-10-15 15:04:14.427,117.206.195.199,,84
7,18,37,2020-06-28,0.003,3,Parshottam Chand S/o Chhimbo R/o Gugana,Cowshed Damaged,Active,2082,2020-10-15 15:32:33.257,164.100.138.237,,98
8,18,40,2020-06-24,0.045,3,15 cowsheds damaged,cowshed damage,Active,2082,2020-10-15 15:39:42.180,164.100.138.237,,102
9,18,40,2020-06-24,0.11,3,23 houses damaged,house damaged,Active,2082,2020-10-15 15:40:50.397,164.100.138.237,,102
10,18,40,2020-06-28,0.006,3,Mahinder SinghS/o Hukam Singh R/o Chounki,Cowshed Damaged,Active,2082,2020-10-15 15:44:47.500,164.100.138.237,,98
11,18,40,2020-06-29,0.012,3,Sita Ram S/o Bhag Singh R/o Morad,House Damaged,Active,2082,2020-10-15 15:46:43.433,164.100.138.237,,98
12,18,40,2020-06-29,0.016,3,Brahm Dass S/o Chuhru R/o Chounki,House Damaged,Active,2082,2020-10-15 15:48:00.897,164.100.138.237,,98
13,18,40,2020-08-09,0.006,3,Vinod Kumar S/o Bishamber R/o Jeen,Cowshed Damaged,Active,2082,2020-10-15 15:53:37.567,164.100.138.237,,98
14,18,40,2020-08-13,0.012,3,Bir Singh S/o Prem Chand R/o Katoi,House Damaged,Active,2082,2020-10-15 15:59:22.920,164.100.138.237,,98
15,18,40,2020-08-14,0.013,3,Kapil Dev S/o Chanda Ram R/o Barota Jagir,House Damged,Active,2082,2020-10-15 16:01:16.583,164.100.138.237,,98
16,18,40,2020-08-19,0.07,3,Vipan Kumar S/o Rajan Sharma R/o Gharlahar,cowshed Damaged,Active,2082,2020-10-15 16:02:31.343,164.100.138.237,,98
17,18,40,2020-08-19,0.014,3,Anjana Devi Wd/o Balwant Singh R/o Bhagour,House Damaged,Active,2082,2020-10-15 16:04:10.730,164.100.138.237,,98
18,18,40,2020-08-19,0.014,3,Anjan Devi w/o Balwant Singh R/o Bhagour,House Damage,Active,6375,2020-10-15 16:56:04.590,164.100.138.237,,98
19,18,40,2020-08-19,0.07,3,Vipan Kumar S/o rajan sharma R/o Ghar Lahar,Cowshed damaged,Active,6375,2020-10-15 16:57:05.510,164.100.138.237,,98
20,18,40,2020-08-14,0.013,3,Kapil Dev S/o Chanda Ram R/o Barota Jagir,House Damaged,Active,6375,2020-10-15 16:58:20.607,164.100.138.237,,98
21,18,40,2020-08-13,0.012,3,Bir Singh S/o Prem Chand R/o katohi ,House Damaged,Active,6375,2020-10-15 16:59:08.570,164.100.138.237,,98
22,18,40,2020-08-09,0.006,3,Vinod Kumar s/o Bishambhar R/o Jeen,Cowshed Damaged,Active,6375,2020-10-15 17:00:01.340,164.100.138.237,,98
23,18,40,2020-06-29,0.016,3,Brahm dass S/o Chuhru R/o Chownki,House Damaged,Active,6375,2020-10-15 17:00:54.313,164.100.138.237,,98
24,18,40,2020-06-29,0.012,3,Sita Ram S/o Bhag singh R/o Morad,House Damaged,Active,6375,2020-10-15 17:01:47.943,164.100.138.237,,98
25,18,40,2020-06-28,0.007,3,Mahinder Singh S/o Hukam singh R/o Chownki,Cowshed damaged,Active,6375,2020-10-15 17:02:39.987,164.100.138.237,,98
26,18,40,2020-06-24,0.11,3,23 houses Damaged ,Houses Damaged,Active,6375,2020-10-15 17:03:30.247,164.100.138.237,,102
27,18,40,2020-06-24,0.045,3,15 Cowshed damaged,Cowshed damaged,Active,6375,2020-10-15 17:04:21.553,164.100.138.237,,102
28,18,40,2020-06-28,0.003,3,Purshottam Chand S/o Chimboo R/o Bhuvna,Cowshed Damaged,Active,6375,2020-10-15 17:05:21.260,164.100.138.237,,98
29,16,15,2020-10-16,0.1,1,10000/- ,"*As per report received from SDM Chamba, A Alto Car (HP48A-6794) accident occurred at Dhala Road  on 16-10-2020  in which 1 Person namely Papu  S/o Rattan  r/o Village Amantha Guvaad Sub tehsil Dharwala Distt Chamba is died on the Spot. Immediate relief of 10,000/- has been given to his family
",Active,2050,2020-10-18 17:13:57.003,117.206.200.89,,84
30,16,37,2020-10-23,0.1,3,"10,000/-","*As per information received from SDM Bhattiyat, 1 Cowshed of Sh. Pawan Kumar S/o Sh. Duni Chand Village Hunera Tehsil & Distt is fully damaged due to fire on 23-10-2020 in which 3 cows are died by burning and 3 cows and 1 buffalo are injured. Loss is apprx. Rs. 1,20,000/-.Immediate Relief of Rs.10,000/- is given.",Active,2050,2020-10-24 15:08:21.230,117.206.195.176,,85
32,16,15,2020-10-24,0.25,1,25000/-,"Died Persons 
1:  Vishal S/o Kartar R/o Mail . Immediate Relief of Rs.10,000/- is given.
Injured Persons:
1:- Palvinder S/o Karanail R/o village Mail. Immediate Relief of Rs.2,500/- is given.
2:- Manesh Kumar S/o Des Raj R/o village Baidal. Immediate Relief of Rs.2,500/- is given.
3:- Sunil Guleria S/o Chaman Guleria R/o village Mail. Immediate Relief of Rs.5,000/- is given.
4:- Abhinand S/o Kikar Singh R/o village Mail. Immediate Relief of Rs.5,000/- is given.
",Active,2050,2020-10-25 15:13:43.983,117.206.194.46,,85
33,16,15,2020-10-31,0.1,1,"10,000/-","10,000/-",Active,2050,2020-11-01 17:29:58.260,117.206.200.95,,84
34,16,15,2020-11-17,0.35,1,"35,000/-","35,000/- relief given",Active,2050,2020-11-17 16:54:50.790,117.206.198.67,,84
35,16,15,2020-12-12,0.1,1,"10,000/-","**As per report received from SDM Salooni, 1 Alto Car (H P73- 2552) Accident occurred at 
Lachodi in which 1 person  namely Rakesh kumar s/o Sh.Mahinder r/o Mukam Lachodi is died.  
Immediate relief of 10,000/- has been given to family.
",Active,2050,2020-12-12 15:00:28.740,117.206.197.196,,89
36,16,15,2020-12-12,0.45,1,"45,000/-","*As per report received from SDM Pangi, 1 Car (HP34D-3054) Accident occurred on 08-12-2020  
Near village Chacholi Post office Dharwas in which 3 persons were major injured and 6 persons 
are minor injured. All injured persons has been taken to Killar Hospital for treatment. 
Immediate relief of 5,000/- has been given to every injured person. Total relief disbursed is Rs.45,000/-
",Active,2050,2020-12-12 15:01:42.103,117.206.197.196,,88
37,16,15,2020-12-20,0.1,1,"10,000/-","*As per report recieved from SDM Chamba, 1 person namely Dharam Chand r/o village sehlanu PO saach Thesil & Distt Chamba is died duu to fall from cliff on 20-12-2020. Immediate relief of Rs.10,000/- is given.",Active,2050,2020-12-22 12:04:00.920,117.206.203.158,,84
38,16,15,2021-01-12,0.1,1,"10,000/-","Fatehpur Pargana Udipur Teshil & Distt is died due to fall from cliff on 12.01.2021.immediate relief of rs.10,000/- is given. 
",Active,2050,2021-01-14 18:37:04.923,117.206.200.42,,84
39,16,40,2021-01-12,0.1,3,"10,000/-","10,000/-",Active,2050,2021-01-14 18:38:53.037,117.206.200.42,,84
40,16,15,2021-01-16,0.2,1,"20,000/-","As per information received from SDM Bharmour, 1 person namely Sh. Deep Singh  S/o Sh.Sarnu Village    Muhal Dharda Vaasda Patwar Circle Garola sub Tehsil  Bharmour District Chamba is died due to hit by falling stone while working inside the tunnel on 16-01-2020. 
Immediate relief of 20,000/- has been given to his family.
",Active,2050,2021-01-18 16:27:38.920,117.206.193.4,,83
41,16,15,2021-01-30,0.2,1,"20,000/-","20,000/-",Active,2050,2021-01-30 16:24:26.933,117.206.192.87,,83
42,16,15,2021-02-13,0.25,1,25000/-,25000/-,Active,2050,2021-02-14 15:29:16.593,117.206.202.40,,85
43,16,15,2021-02-14,0.2,1,"20,000/-","20,000/-",Active,2050,2021-02-15 16:20:38.840,117.206.200.64,,88
44,16,15,2021-02-27,0.1,1,"10,000/-","* As per report received from SDM Tissa, a Bike accident occurred at place Mangli Tehsil Tissa on 27-02-2021 in which 1 person namely Beli Ram S/o Bhajan Lal Village Bondedi Tehsil Tissa District Chamba is died. Immediate relief of 10,000/- has been given to his family.",Active,2050,2021-02-28 15:17:52.317,117.206.202.55,,86
45,16,15,2021-03-07,0.1,1,"10,000/-","*As per information received from SDM Chamba, 1 person namely Smt. Kamalo Wd/o Gorakhu R/o Muhal   Chamdoli Tehsil & Distt Chamba is died due to fall from cliff on 06-03-2021.
Immediate relief of Rs. 10,000/- given to family.
    
",Active,2050,2021-03-07 14:43:57.063,117.206.200.151,,84
46,16,15,2021-03-10,2.25,1,"2,25,000/-","Total Relief disbursed is Rs. 2,25,000/-",Active,2050,2021-03-11 13:38:13.243,117.206.196.175,,86
47,16,15,2021-03-12,0.15,1,"15,000/-",10000 given to died persons family and 5000 to injured person,Active,2050,2021-03-13 18:54:47.073,117.206.196.64,,89
48,16,15,2021-03-20,0.05,1,5000/-,":-  *As  per report received from SDM Chamba, a fire incident occurred on 19-03-2021  at the house of Sh. Yog Raj R/o Village Gawadi Muhal Mugla Tehsil and District Chamba in which 1 Girl namely Heena D/o Yograj R/o Village Gawadi is major injured. She has been taken to Medical College Chamba and Further referred to Tanda Medical College for treatment. Immediate relief of Rs.5,000/-  is given.",Active,2050,2021-03-21 12:42:57.463,117.206.193.69,,84
49,16,15,2021-03-19,0.2,1,20000/-,"*** As per information received from SDM Bharmour, a Car (HP73A-1306) accident occurred On 
19-03-2021 at 6.30PM near place Sidhaan Nallah Poolan Tehsil Bharmour District Chamba in which 
2 Person is are Died. Detail is given below:
 1. Keemat Ram S/o Punnu Ram Village Poolan Tehsil Bharmour District Chamba.
     Immediate relief of Rs.10,000/-  is given.
 2.  Raj Singh S/o Ghobiya Ram R/o Bharmour Tehsil Bharmour District Chamba.
     Immediate relief of Rs.10,000/-  is given.
",Active,2050,2021-03-21 12:43:31.750,117.206.193.69,,83
50,16,15,2021-03-23,0.05,1,5000/-,"*As per report received from SDM Bhattiyat, 1 Person namely Raj kumar s/o Sanjay Kumar r/o village kuddi ,Tehsil bhattiyat is Major Injured due to Scooty Accident on 23-03-2021. Immediate relief of Rs.5000/- is given.",Active,2050,2021-03-25 16:30:46.527,117.206.200.45,,85
51,16,15,2021-03-26,0.1,1,"10,000/-","*As per report received from SDM Chamba, 1 lady namely Sushma D/o Jagdish Chand Village Aura PO Aura fatti Tehsil Bharmour District Chmaba is died due to fall from Cliff on 26-03-2021 at 3.00PM
Immediate relief of 10,000/- has been given to her family.",Active,2050,2021-03-27 15:52:14.977,117.206.199.121,,84
