rd_id,dvrlength,dwllength,dslno,dpcoman_name,rdrdiscrip,status,entry_by,entry_date,Ip_Addr,disaster_id,district_id,sub_district_id,village_id,department_id,developmentId,RecordStatus,block_id,updated_by,panchayat_id
1,0.0,0.0,0.0,Damage of Boundary wall of Birhu kalan tehsil ,na,Active,2193,2020-08-07 12:30:05.993,117.220.55.180,4152,26,,0,41,1,1,126,,
2,0.0,0.0,0.0,Damage of Toilet of Uptehsil Birhu Kalan,NA,Active,2195,2020-08-07 12:41:24.553,117.220.51.154,4168,26,,0,43,1,0,126,,
3,0.0,0.0,0.0,Damage of Toilet of Uptehsil Birhu Kalan,NA,Active,2193,2020-08-07 12:43:37.610,117.220.51.154,4168,26,,0,41,1,1,126,,
4,2.0,10.0,0.0,10,hhhh,Deleted,2113,2020-08-21 15:00:49.210,169.149.205.186,4617,20,,0,41,1,0,50,,
5,0.03,0.0,0.0,0,Link road Bohali to Koltha in GP Lagauti,Active,2113,2020-08-22 11:50:40.343,164.100.138.237,4670,20,,0,41,1,1,54,,
6,0.0,0.0,0.0,0,C/o link road Bohali to Koltha,Deleted,2113,2020-08-22 17:24:31.730,117.242.109.55,4670,20,,-1,41,1,0,54,,
7,0.5,0.4,5.0,5, ,Active,2081,2020-08-25 16:56:01.853,169.149.231.234,4708,18,,0,41,1,1,38,,879.0
8,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:56:25.093,164.100.138.237,4708,18,,-1,41,1,1,30,,
9,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:56:39.840,164.100.138.237,4708,18,,-1,41,1,1,33,,
10,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:56:55.920,164.100.138.237,4708,18,,-1,41,1,1,36,,
11,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:57:19.247,164.100.138.237,4761,18,,-1,41,1,1,29,,
12,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:57:33.653,164.100.138.237,4761,18,,-1,41,1,1,30,,
13,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:57:49.893,164.100.138.237,4762,18,,-1,41,1,1,29,,
14,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:58:07.173,164.100.138.237,4762,18,,-1,41,1,1,33,,
15,0.0,0.0,0.0,0,-,Active,2081,2020-08-25 16:58:21.193,164.100.138.237,4762,18,,-1,41,1,1,44,,
16,0.5,0.0,0.0,Temporally Foot bridge Damchin,-,Active,2115,2020-08-25 19:30:56.140,117.212.96.208,4784,20,,-1,43,1,0,52,,
17,0.5,0.0,0.0,Temporally Foot bridge Damchin,Nil,Active,2113,2020-08-25 19:33:31.997,117.212.98.37,4784,20,,0,41,1,1,52,4121.0,
18,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:36:54.150,164.100.138.237,4762,18,,-1,41,1,1,44,,
19,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:37:45.170,164.100.138.237,4761,18,,-1,41,1,1,33,,
20,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:38:01.717,164.100.138.237,4761,18,,-1,41,1,1,36,,
21,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:38:23.900,164.100.138.237,4761,18,,-1,41,1,1,36,,
22,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:38:40.490,164.100.138.237,4761,18,,-1,41,1,1,37,,
23,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:38:55.593,164.100.138.237,4761,18,,-1,41,1,1,37,,
24,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:39:53.410,164.100.138.237,4761,18,,-1,41,1,1,38,,
25,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:40:54.140,164.100.138.237,4761,18,,-1,41,1,1,39,,
26,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:41:41.390,164.100.138.237,4761,18,,-1,41,1,1,45,,
27,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:42:07.517,164.100.138.237,4761,18,,-1,41,1,1,135,,
28,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:42:46.543,164.100.138.237,4761,18,,-1,41,1,1,137,,
29,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:43:11.967,164.100.138.237,4762,18,,-1,41,1,1,137,,
30,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:43:27.493,164.100.138.237,4762,18,,-1,41,1,1,136,,
31,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:44:07.937,164.100.138.237,4761,18,,-1,41,1,1,44,,
32,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 11:50:48.087,164.100.138.237,4761,18,,-1,41,1,1,41,,
33,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:05:36.893,164.100.138.237,4761,18,,-1,41,1,1,135,,
34,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:11:55.800,164.100.138.237,4761,18,,-1,41,1,1,42,,
35,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:12:27.010,164.100.138.237,4761,18,,-1,41,1,1,40,,
36,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:12:58.233,164.100.138.237,4761,18,,-1,41,1,1,136,,
37,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:13:34.493,164.100.138.237,4762,18,,-1,41,1,1,42,,
38,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:13:51.747,164.100.138.237,4762,18,,-1,41,1,1,41,,
39,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:14:12.463,164.100.138.237,4762,18,,-1,41,1,1,40,,
40,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:14:32.297,164.100.138.237,4762,18,,-1,41,1,1,38,,
41,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:14:53.770,164.100.138.237,4762,18,,-1,41,1,1,36,,
42,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:15:14.480,164.100.138.237,4762,18,,-1,41,1,1,45,,
43,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:15:37.480,164.100.138.237,4762,18,,-1,41,1,1,30,,
44,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:16:01.160,164.100.138.237,4762,18,,-1,41,1,1,39,,
45,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:16:24.967,164.100.138.237,4762,18,,-1,41,1,1,37,,
46,0.0,0.0,0.0,0,-,Active,2081,2020-08-26 12:16:47.783,164.100.138.237,4762,18,,-1,41,1,1,135,,
48,50.0,9.0,11.0,13,7jhkjh,Deleted,2113,2020-08-27 15:29:25.363,10.26.35.87,4835,20,,0,41,1,0,50,,
49,0.4,0.0,0.0,0,Removal of debris from road/ drainage/road,Deleted,2113,2020-08-27 16:56:39.040,10.146.105.73,4835,20,,0,41,1,0,50,,
50,0.4,0.0,0.0,0,Removal of debris from road/ drainage,Active,2113,2020-08-27 17:43:04.397,164.100.138.237,4835,20,,0,1,1,1,50,4118.0,
51,0.0,0.0,0.0,0,Damage of Crate work,Deleted,2113,2020-08-28 10:48:33.333,164.100.138.237,4617,20,,0,41,1,0,50,,
52,0.5,0.0,0.0,0,0,Active,2113,2020-08-28 15:01:21.700,164.100.138.237,4835,20,,-1,41,1,1,55,,
53,0.2,0.0,0.0,0,Removal of debris from road/ drainage GP Bhallan-!,Active,2113,2020-08-28 16:40:36.280,164.100.138.237,4929,20,,0,1,1,1,50,4118.0,
55,0.4,0.0,0.0,0,Removal of debris from road in GP devgargohi ,Active,2113,2020-08-28 16:49:41.040,164.100.138.237,4930,20,,0,1,1,1,50,4118.0,
56,11.0,55.0,77.0,99,333,Deleted,2113,2020-08-29 07:39:27.570,10.26.35.87,18,20,,0,41,1,0,50,,
57,0.1,0.0,0.0,0,0,Active,2113,2020-08-29 16:30:52.697,164.100.138.237,4932,20,,-1,41,1,1,55,,
58,0.0,0.0,0.0,Damage of Boundary wall of Bihru Kalan Up-Tehsil,-,Active,2193,2020-08-31 13:06:56.870,117.220.53.114,2939,26,,-1,41,1,1,126,,
59,0.0,0.0,0.0,Damage of Toilet  of Bihru Kalan Up-Tehsil,-,Active,2193,2020-08-31 13:08:52.077,117.220.53.114,4168,26,,-1,41,1,1,126,,
60,1.0,5.0,2.0,0,drainage ,Deleted,1012,2020-09-09 13:43:52.867,59.89.12.197,218,23,,-1,41,1,0,91,,
61,1.0,1.0,1.0,0,1,Deleted,1012,2020-09-09 16:11:16.727,59.89.12.197,68,23,,-1,41,1,0,86,,
68,0.5,0.0,0.0,Residential house,0,Deleted,2081,2020-09-10 10:32:01.757,164.100.138.237,5254,18,,-1,41,1,0,45,,
70,1.0,1.0,0.0,0,sewerage lines,Deleted,1012,2020-09-10 13:31:45.557,117.212.100.71,5191,23,,-1,41,1,0,100,,
71,1.0,0.0,0.0,0,DRAINAGE,Deleted,1012,2020-09-10 16:06:46.703,117.242.110.124,5191,23,,-1,41,1,0,95,,
