sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
1,1.0,1.0,Kupwara,,8,1.0,1.0,Active,,,
2,2.0,1.0,Handwara,,8,2.0,2.0,Active,,,
3,3.0,1.0,Karnah,,8,3.0,3.0,Active,,,
4,4.0,1.0,Khag,,2,8.0,4.0,Active,,,
5,5.0,1.0,Beerwah,,2,1.0,5.0,Active,,,
6,6.0,1.0,Khansahib,,2,1.0,6.0,Active,,,
7,7.0,1.0,Budgam,,2,2.0,7.0,Active,,,
8,8.0,1.0,Chadoora,,2,3.0,8.0,Active,,,
9,9.0,1.0,Charar- E- Shrief,,2,3.0,9.0,Active,,,
10,10.0,1.0,Leh,,9,1.0,10.0,Active,,,
11,11.0,1.0,Nubra,,9,1.0,11.0,Active,,,
12,12.0,1.0,Khalsi,,9,1.0,12.0,Active,,,
13,13.0,3.0,Kargil,,6,1.0,13.0,Active,,,
14,14.0,1.0,Sanku,,6,1.0,14.0,Active,,,
15,15.0,1.0,Zanskar,,6,2.0,15.0,Active,,,
16,16.0,1.0,Haveli,,10,1.0,16.0,Active,,,
17,17.0,1.0,Mandi,,10,1.0,17.0,Active,,,
18,18.0,1.0,Mendhar,,10,2.0,18.0,Active,,,
19,19.0,1.0,Surankote,,10,3.0,19.0,Active,,,
20,20.0,1.0,Thanamandi,,12,1.0,20.0,Active,,,
21,21.0,1.0,Darhal,,12,1.0,21.0,Active,,,
22,22.0,1.0,Rajauri,,12,2.0,22.0,Active,,,
23,23.0,1.0,Budhal,,12,3.0,23.0,Active,,,
24,24.0,1.0,Kalakote,,12,4.0,24.0,Active,,,
25,25.0,1.0,Nowshehra,,12,5.0,25.0,Active,,,
26,26.0,1.0,Sunderbani,,12,6.0,26.0,Active,,,
27,27.0,1.0,Billawar,,7,1.0,27.0,Active,,,
28,28.0,1.0,Bashohli,,7,2.0,28.0,Active,,,
29,29.0,1.0,Bani,,7,2.0,29.0,Active,,,
30,30.0,1.0,Kathua,,7,3.0,30.0,Active,,,
31,31.0,1.0,Hiranagar,,7,4.0,31.0,Active,,,
32,32.0,1.0,Sopore,,3,4.0,32.0,Active,,,
33,33.0,1.0,Rafiabad,,3,4.0,33.0,Active,,,
34,34.0,1.0,Pattan,,3,5.0,34.0,Active,,,
35,35.0,1.0,Baramulla,,3,6.0,35.0,Active,,,
36,36.0,1.0,Kreeri,,3,6.0,36.0,Active,,,
37,37.0,1.0,Uri,,3,7.0,37.0,Active,,,
38,38.0,1.0,Boniyar,,3,7.0,38.0,Active,,,
39,39.0,2.0,Tangmarg,,3,8.0,39.0,Active,,,
40,40.0,1.0,Gurez,,623,1.0,40.0,Active,,,
41,41.0,1.0,Bandipora,,623,2.0,41.0,Active,,,
42,42.0,1.0,Sonawari,,623,3.0,42.0,Active,,,
43,43.0,1.0,Srinagar (North),,13,3.0,43.0,Active,,,
44,44.0,1.0,Srinagar (South),,13,5.0,44.0,Active,,,
45,45.0,1.0,Lar,,626,3.0,45.0,Active,,,
46,46.0,1.0,Kangan,,626,1.0,46.0,Active,,,
47,47.0,1.0,Ganderbal,,626,2.0,47.0,Active,,,
48,48.0,1.0,Pampore,,11,1.0,48.0,Active,,,
49,49.0,1.0,Awantipora,,11,1.0,49.0,Active,,,
50,50.0,1.0,Tral,,11,2.0,50.0,Active,,,
51,51.0,1.0,Pulwama,,11,3.0,51.0,Active,,,
52,52.0,3.0,Shopian,,625,4.0,52.0,Active,,,
53,53.0,1.0,Pahalgam,,1,1.0,53.0,Active,,,
54,54.0,1.0,Bijbehara,,1,2.0,54.0,Active,,,
55,55.0,1.0,Anantnag,,1,3.0,55.0,Active,,,
56,56.0,1.0,Shangus,,1,3.0,56.0,Active,,,
57,57.0,1.0,Kokernag,,1,3.0,57.0,Active,,,
58,58.0,1.0,Dooru,,1,5.0,58.0,Active,,,
59,59.0,3.0,Kulgam,,622,4.0,59.0,Active,,,
60,60.0,1.0,Devsar,,622,4.0,60.0,Active,,,
61,61.0,1.0,Damhal Hanjipora,,622,4.0,61.0,Active,,,
62,62.0,1.0,Doda,,4,3.0,62.0,Active,,,
63,63.0,1.0,Thathri,,4,5.0,63.0,Active,,,
64,64.0,1.0,Gandoh,,4,6.0,64.0,Active,,,
65,65.0,1.0,Bhaderwah,,4,7.0,65.0,Active,,,
66,66.0,1.0,Banihal,,621,1.0,66.0,Active,,,
