,urban flood,District,Details,Date
0,,Darrang,"Mangaldoi - Mangaldai town Ward No 1,2,3,4,5,6,7&8 | The people affected due to waterlogging and flooding of river Bega is same as earlier. Dated 20/05/2022. | 750",20-05-2022
1,,Jorhat,"Jorhat East - 9 No. Block, 13 No. Block, 14 No. Block, Kenduguri (2no bamun Gaon) | Water logging at 9 No. Block, 13 No. Block, 14 No. Block, Kenduguri (2no bamun Gaon) on 20/05/2022 due to continuous rainfall. | 36",20-05-2022
