,urban flood,District,Details,Date
0,,Cachar,"Silchar - Linkroad, National Highway road point, Ambicapatty, Church Road, Chandicharan Road, Bilpar, Public School Road, Subhas Nagar, Sonai Road, N.S. Avenue, Premtala, Chengkuri Rood, Malugram, Kanakpur, Tarapur Chandmari, Itkhola, Ghoniala, Meherpur | Due to incessant rainfall the closure of sluice gates and over-topping of Embankments in many areas in and around Silchar Town dated 25.06.2022 | 45201",25-06-2022
1,,Darrang,"Dalgaon - kharupetia town | ward no. 1,3,5,6,7,8,9,10 and 11 of kharupetia town under dalgaon revenue circle was affected due to water logging and total 15000(approx) population was affected. date of occurrence -17/06/2022 to 22/062022 | 15000",25-06-2022
2,,Dibrugarh,Dibrugarh East - Phoolbagan nearby Chapori area (WN-16) | Chapori area. As on 25.06.2022 | 0,25-06-2022
3,,Morigaon,"Morigaon - RAJAGAON (NABHETI, WARD NO 9) | On dtd. 21-06-2022, as per Lot Mondol overflow of floodwater has reached Nabheti Ward no 9 of Morigaon Revenue Town. | 1320",25-06-2022
