,urban flood,District,Details,Date
0,,Darrang,"Mangaldoi - Mangaldai town Ward No 1,2,3,4,5,6,7&amp;amp;8 | The people affected due to waterlogging and flooding of river Bega as on dated 19-05-2022. | 1200",19-05-2022
1,,Jorhat,Jorhat East - 3 no block and 9 no block | Due to heavy rainfall Urban Water logging at DCB road and Sonari Gaon on 19/05/2022 | 16,19-05-2022
2,,Kamrup (M),"Dispur - Hatigaon, Wireless, Keraikuchi, Kahilipara | Partial Water-logging took place on 19/05/2022 | 0",19-05-2022
