,urban flood,District,Details,Date
0,,Kamrup (M),"Dispur - Hatigaon, Keraikuchi, Wireless, Anil Nagar | Partial Waterlogging due to heavy rain on 15/05/2022 | 0",15-05-2022
1,,Nalbari,"Nalbari - Nalbari rown | Nalbari Palla PWD road submerged, Nalbari Alternative Road in front of eye hospital  submerged, Bishnu Rabha Path submerged as per information received from PWD Roads  Department on 15/05/2022  | 0",15-05-2022
