Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",EE Katrain 109561-600 dated 20.03.2026,2026_HPIPH_132224_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,All documents as per uploaded NIT Terms and Conditions,23-Mar-2026 09:00 AM,02-Apr-2026 04:30 PM,23-Mar-2026 09:00 AM,02-Apr-2026 04:00 PM,,,23-Mar-2026 09:00 AM,02-Apr-2026 04:00 PM,04-Apr-2026 04:35 PM,"1,27,186",No,fixed,,Nil,Nil,1.0,Time extend,Date,,1,ICICI BANK,"2,000",Nil,Nil,Yes,EE Jal Shakti Division Katrain,EE Jal Shakti Division Katrain,"Restoration of rain damages to various WSS under JSV Sction Manali-II in Wsss Aleo Chachoga, WSS Prini, Boon, Puzan, Galsari, Tilgan, Jagatsukh, Shuru, Shami Nallah, Sajla, Dhamsu. Gojra Khaknal in Tehsil Manali Distt. Kullu HP","(SH- C/o Providing, laying, jointing and testing of GI pipes of various dia at different RD) under PDNA at Sr.No.18228,18229,18326,18227,18332,18232,18333, 18231,18234,18233,18327,18328,18355,18363,18362,18364,18366,18303,18365,18304)",Please refer Tender documents.,,"68,12,416",Civil Works,,Tender,90.0,60.0,Katrain,175129.0,,,,EE Jal Shakti Division Katrain,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
