Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Medical Education and Research||Dr Rajendra Prasad Govt  Medical College Tanda Kangra||Principal Office,etender/tour,2026_DMER5_132130_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Scanned copy of EMD, tender fee",20-Mar-2026 06:00 PM,06-Apr-2026 03:00 PM,20-Mar-2026 06:10 PM,06-Apr-2026 01:00 PM,,,26-Mar-2026 04:00 PM,06-Apr-2026 01:00 PM,10-Apr-2026 11:00 AM,"50,000",Yes,fixed,,Principal Dr.RPGMC,Tanda,1.0,DD - Demand Draft,500.0,Principal Dr.RPGMC,Tanda,Yes,Principal,"Dr.RPGMC, Tanda",Tender for providing educational tour,Please refer to tender document,Please refer to tender document,,,Miscellaneous Services,,Tender,180.0,10.0,"Dr.RPGMC, Tanda",176001.0,,,,"Dr.RPGMC, Tanda",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of all documents mentioned in the tender document,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
