Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PROJECT)NIT/1499-1509 dated 02.03.26,2026_BBNDA_130596_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,06-Mar-2026 05:00 PM,16-Mar-2026 11:30 AM,06-Mar-2026 05:00 PM,16-Mar-2026 11:00 AM,06-Mar-2026 05:00 PM,14-Mar-2026 05:00 PM,06-Mar-2026 05:00 PM,16-Mar-2026 11:00 AM,08-Apr-2026 03:00 PM,"1,75,050",No,fixed,,Nil,Nil,1.0,GST,Technical Bid,,1,ICICI BANK,"2,000",Nil,Nil,No,EE BBNDA BADDI,BBNDA BADDI,Strengthening of road  NH -105  to Malpur upper via Cipla  G.P. Malpur.,Strengthening of road  NH -105  to Malpur upper via Cipla  G.P. Malpur.,Please refer Tender documents.,,"87,52,223",Civil Works - Roads,,Tender,90.0,180.0,BADDI,173205.0,,,,BBNDA BADDI,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
