Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP General Industries Corporation Ltd,HPGIC/ PUR-71/ CB/ 2026-1884,2026_HPGIC_132836_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Short term NIT for purchase of corrugated boxes to HPGIC CLBP plants,30-Mar-2026 11:20 AM,22-Apr-2026 01:00 PM,30-Mar-2026 11:20 AM,21-Apr-2026 05:00 PM,,,30-Mar-2026 11:20 AM,21-Apr-2026 05:00 PM,23-Apr-2026 11:00 AM,"6,00,000",No,fixed,,"Managing Director, HPGIC",Shimla,1,Date Extension Corrigendum,Date,,1,DD - Demand Draft,"3,540","Managing Director, HPGIC",Shimla,No,"Managing Director, HPGIC","HPGIC office, New Himrus building, Cart road, Shimla",Purchase of corrugated boxes for HPGIC CLBP plants,Purchase of corrugated boxes for HPGIC CLBP plants,Please refer Tender documents.,,,Miscellaneous Goods,,Tender,270.0,360.0,Mehatpur and Parwanoo,174315.0,HPGIC Office,"HPGIC office, New Himrus building, Cart road, Shimla",06-Apr-2026 11:00 AM,"HPGIC Office, Shimla",No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,Corrigendum,Technical Bid,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
