Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of  Food Civil Supplies and Consumer Affairs,LABOUR TENDER RECKONG PEO,2026_FCSCA_133196_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,02-Apr-2026 04:30 PM,24-Apr-2026 03:30 PM,02-Apr-2026 04:30 PM,24-Apr-2026 11:00 AM,,,04-Apr-2026 10:00 AM,24-Apr-2026 11:00 AM,24-Apr-2026 04:35 PM,"32,500",No,fixed,,DCFCSCA KINNAUR,RECKONG PEO,1,DD - Demand Draft,100.0,DCFCSCA KINNAUR,RECKONG PEO,No,DCFCSCA KINNAUR,DCFCSCA KINNAUR,LABUR TENDER RECKONG PEO,LABOUR TENDER RECKONG PEO,PLEASE REFER TO TENDER DOCUMENT,,"6,51,000",Miscellaneous Services,,Tender,180.0,,RECKONG PEO,172107.0,,,,DC OFFICE RECKONG PEO,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
