Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HP Power Transmission Corporation limited||Projects||DGM (Kullu)||PIU Chambi,HPPTCL/PIU Chambi/Tenders/2025-26/11,2026_HPPTC_128150_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned Copy of Tender Fee,10-Feb-2026 05:00 PM,24-Feb-2026 01:45 PM,10-Feb-2026 05:00 PM,21-Feb-2026 05:00 PM,,,10-Feb-2026 05:00 PM,21-Feb-2026 05:00 PM,"3,200",No,fixed,,"Sr. Manager, HPPTCL, PIU Chambi",Rait,1.0,corrigendum II,Date,,1.0,DD - Demand Draft,"1,180",Sr. Manger HPPTCL PIU Chambi,Rait,No,Sr. Manager,"O/O Sr. Manager, HPPTCL, PIU Chambi, Teh Shahpur, Distt Kangra, HP",Supply of LED flood Lights,"Supply of LED Flood Lights (warm light) of Rating 200 Watt and 100 Watt, Havells Make at HPPTCL, 132/33KV S/Stn Chambi",Please refer Tender documents.,,"1,61,600",Supply of Materials,,Tender,120.0,60.0,HPPTCL Sub Station Chambi,176206.0,,,,HPPTCL PIU Chambi,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of EMD,,,,,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copies of GST registration and PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of Authorization/Dealership certificate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
