Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||MS RH UNA,HFW-UNA-RKS-2026-LINEN,2026_DFHW_132944_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,01-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,01-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,02-Apr-2026 10:00 AM,07-Apr-2026 05:00 PM,09-Apr-2026 10:00 AM,21-Apr-2026 05:00 PM,23-Apr-2026 05:00 PM,"25,000",No,fixed,,"M.S RH,UNA",Una,1,DD - Demand Draft,"1,000","M.S RH,UNA",Una,No,"Medical Superintendent, RH,UNA",Room No.111 O/o Medical Superintendent,Providing linen service,tender for providing  linen service in Regional Hospital Una,Please refer Tender documents.,,,Housekeeping/ Cleaning,,Tender,180.0,730.0,O/o Medical Superintendent,174303.0,Room No 111,Room No 111 O/o Medical Superintendent,08-Apr-2026 11:00 AM,O/o Medical Superintendent,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
