Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Kullu Circle,Irrigation and Public Health,HP||Kullu -2,Irrigation and Public Health,HP",NIT No. 12377-12476 Dated - 05/02/2026,2026_HPIPH_127684_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,All documents as per terms and conditions of NIT,06-Feb-2026 03:30 PM,20-Feb-2026 12:30 PM,06-Feb-2026 03:30 PM,20-Feb-2026 11:00 AM,,,06-Feb-2026 03:30 PM,20-Feb-2026 11:00 AM,07-Apr-2026 01:15 PM,"3,824",No,fixed,,Executive Engineer Jal Shakti Division Larji,Executive Engineer Jal Shakti Division Larji,1.0,Date,Date,,1,ICICI BANK,500.0,Executive Engineer Jal Shakti Division Larji,Executive Engineer Jal Shakti Division Larji,No,Executive Engineer Jal Shakti Division Larji,Executive Engineer Jal Shakti Division Larji,"Restoration of Rain Damages to WSS Galoon Laida Tilroo  in Tehsil Banjar Distt. Kullu, H.P","( SH Repair / Laying jointing and testing of G.I pipe line  at various RD,s for Vilage Bagidhar , GMS Sharan , Goshali , Belga and Shaleri )",Please refer Tender documents.,,"1,91,187",Civil Works,,Tender,90.0,60.0,Banjar,175134.0,,,,Executive Engineer Jal Shakti Division Larji,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
