Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Chief Project Director IDP Solan||DPO Solan,DPOIDPSLN/02Kandaghat,2025_CPD1_106340_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT,04-Jun-2025 04:00 PM,21-Jun-2025 02:00 PM,04-Jun-2025 05:00 PM,20-Jun-2025 05:00 PM,,,04-Jun-2025 05:00 PM,20-Jun-2025 05:00 PM,22-Jul-2025 11:00 AM,"15,000",No,fixed,,dpo,Solan,1,DD - Demand Draft,500.0,dpo,Solan,No,DPO IDP Solan,Tank Road Solan,DPO/IDP/09/Cluster-2/KGT,Construction of RCC Tanks at Cluster-2 KGT,Please refer Tender documents.,,"9,80,000",Civil Works,,Tender,120.0,,Kandaghat,173212.0,,,,Solan,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
