Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Director of Agriculture,NO. AGR.DSC/F(6)5(3) Tender 2025-448-449,2025_DoA_111040_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money,30-Jul-2025 05:00 PM,07-Aug-2025 12:15 PM,30-Jul-2025 05:00 PM,06-Aug-2025 05:00 PM,,,30-Jul-2025 05:00 PM,06-Aug-2025 05:00 PM,07-Aug-2025 05:30 PM,"7,400",No,fixed,,"Divisional Engineer, Soil Cons., NZ Palampur",Palampur,1.0,DD - Demand Draft,350.0,"Divisional Engineer, Soil Cons., NZ Palampur",Palampur,No,"Divisional Engineer, Soil Cons., NZ Palampur","Divisional Engineer, Soil Cons., NZ Palampur","C/o Addition and Alteration  of existing residential building  of Divisional Engineer, Soil Conservation, North Zone Palampur  Distt. Kangra (H.P.)","C/o Addition and Alteration  of existing residential building  of Divisional Engineer, Soil Conservation, North Zone Palampur  Distt. Kangra (H.P.)",Please refer Tender documents.,,"3,68,000",Repair and Maintenance Works,,Tender,60.0,90.0,Palampur,176061.0,,,,"Divisional Engineer, Soil Cons., NZ Palampur",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration Certificate of Contrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Latest ITR and GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,A scanned copy of Registration as per Notice inviting tender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work done Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN No. and EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
