Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||CE(OP) South||SE(OP) Shimla||Sr. Xen (E) City,Tender No15/2025-26,2025_HPSEB_110290_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender fee, EMD , pre qualifaction",17-Jul-2025 05:00 PM,24-Jul-2025 12:30 PM,17-Jul-2025 05:00 PM,24-Jul-2025 11:00 AM,,,17-Jul-2025 05:00 PM,24-Jul-2025 11:00 AM,"2,903",No,percentage,1.0%,Nil,Nil,1,ICICI BANK,590.0,Nil,Nil,No,Sr. Executive Engineer,"City Electrical Division, HPSEBL, Shimla","Estimate for 11 KV shifting, installation, testing and commissioning of RMU for HT metering in (E) Section Ghora Chowki under Sub Division, HPSEBL, Boileauganj under the jurisdiction of this division.","Estimate for 11 KV shifting, installation, testing and commissioning of RMU for HT metering in (E) Section Ghora Chowki under Sub Division, HPSEBL, Boileauganj under the jurisdiction of this division.",As per tenderdocument,,"2,90,339",Electrical Works,,Tender,180.0,90.0,Shimla,171001.0,,,,"City Electrical Division, HPSEBL, Shimla",No,No,AOC
,,,,,,,,,,,,,,,,.xls,Financial bid,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
