Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
H.P. State Electronics Development Corp. Ltd||Computer Dept. Project Coordinator-HPSEDC||Computer Division-HPSEDC||Systems Analyst-HPSEDC,HPSEDC/eDistrict/2K24-22940,2024_HPSED_88723_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,Tender Document,01-May-2024 02:30 PM,01-Aug-2024 02:30 PM,01-May-2024 03:00 PM,31-Jul-2024 02:30 PM,,,01-May-2024 03:05 PM,31-Jul-2024 02:30 PM,18-Nov-2024 03:40 PM,"3,00,000",No,fixed,,MD HPSEDC,HPSEDC,1.0,Corrigendum-VII,Date,,1,ICICI BANK,"5,000",MD HPSEDC,HPSEDC,No,Managing Director,"HPSEDC Ltd, IT Bhawan, Shimla-13","Proposal for System Integrator for Redesign, Maintenance and Expansion of Himachal Online Seva (e-District) portal","Proposal for System Integrator for Redesign, Maintenance and Expansion of Himachal Online Seva (e-District) portal",Please refer Tender documents.,,,Info. Tech. Services,,Tender,180.0,30.0,Himachal Pradesh,171013.0,,,,"HPSEDC, Shimla",No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
