Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO HAMIRPUR,HFWHMRTender(Diet)GLR/25-12107,2025_DFHW_106302_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Documents required to be uploaded as per Annexure-5 of the Tender Document.,27-May-2025 04:00 PM,16-Jun-2025 11:30 AM,27-May-2025 04:00 PM,16-Jun-2025 11:00 AM,28-May-2025 11:00 AM,02-Jun-2025 05:00 PM,03-Jun-2025 09:00 AM,16-Jun-2025 11:00 AM,23-Jul-2025 03:30 PM,"10,000",No,fixed,,"Chief Medical Officer, Hamirpur (HP)",Chief Medical Officer Hamirpur (HP),1.0,ICICI BANK,500.0,"Chief Medical Officer, Hamirpur (HP)","Chief Medical Officer, Hamirpur (HP)",No,"Chief Medical Officer, Hamirpur (HP)","Chief Medical Officer, Hamirpur (HP)",Providing of Cooked Diet Services on outsource basis at CHC Galore District Hamirpur (HP),Providing of Cooked Diet Services on outsource basis at CHC Galore District Hamirpur (HP),Please refer to the Tender Document.,,,Miscellaneous Services,Providing Cooked Diet Services on outsource basis.,Rate Contract,90.0,639.0,CHC Galore District Hamirpur (HP),177026.0,,,,"O/o the Chief Medical Officer, Hamirpur (HP)",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Documents required to be uploaded for pre-qualification of bid.,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Documents required to be uploaded as per terms and conditions of the Tender Document.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Signed copy of the Tender Document required to be uploaded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Proof of Tender Cost, EMD required to be uploaded along-with any other documents as per Tender.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
