Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Directorate of Horticulture,HPSHIVA-G01-Pesticides-II,2025_DOH_104554_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Document Cost and EMD,28-Apr-2025 06:00 PM,23-May-2025 02:00 PM,28-Apr-2025 06:00 PM,23-May-2025 02:00 PM,,,12-May-2025 10:00 AM,23-May-2025 02:00 PM,"2,50,000",No,fixed,,Project Director HPSHIVA,Shimla,1.0,Addendum-I,Date,,1,DD - Demand Draft,"2,500",Project Director HPSHIVA,Shimla,No,Project Director HPSHIVA,"Directorate of Horticulture, Shimla - 2",Supply of pesticides,Supply of pesticides under HPSHIVA,Please refer Tender documents.,,,Pesticide,,Tender,120.0,,VARIUOS LOCATION IN HP,174001.0,Shimla,"Directorate of Horticulture, Shimla - 2",07-May-2025 11:00 AM,"Directorate of Horticulture, Shimla - 2",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification documents,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Financial Bid BOQ,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
