Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Nagrota Bagwan",2351-2400 dated 23-06-2025,2025_HPIPH_108415_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of bid document and earnest money as required of NIT,23-Jun-2025 05:00 PM,11-Jul-2025 11:30 AM,23-Jun-2025 05:00 PM,10-Jul-2025 05:00 PM,,,23-Jun-2025 05:00 PM,10-Jul-2025 05:00 PM,15-Jul-2025 03:30 PM,"7,075",No,fixed,,Executive Engineer,Baijnath,1.0,Extend date,Date,,1.0,ICICI BANK,500.0,Executive Engineer,Baijnath,No,Executive Engineer,Jal Shakti Division Baijnath District Kangra HP,Construction of Flow Irrigation Scheme Gunehar Bir Chaugan in Tehsil Baijnath Distt Kangra HP Under NABARD,Construction of  RCC Kuhal from RD 530 to 547  17 Rmt and Retaining Wall From RD 543 to 560  17 Rmt at Village Phat Kotli near Mashan Nallah,Please refer Tender documents.,,,Civil Works - Others,,Tender,120.0,90.0,Baijnath,176125.0,,,,Jal Shakti Division Baijnath,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Certificate of registration in appropriate class with Jal Shakti Vibhag,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of PAN GST and EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Authorization letter of DSC of the person as required of NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of undertaking as required of NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
