Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Rekongpeo Circle,Irrigation and Public Health,HP||Rekongpeo,Irrigation and Public Health,HP",KNR-JSD-PEO-EA-I-Tender,2024_HPIPH_89287_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Both(Online/Offline),No,No,No,1,Fee/PreQual/Technical,.pdf,"registration with JSD,EMD,cost of form,GST,EPF,Pan form 6 ,other documents as per NIT",19-Jun-2024 05:00 PM,02-Jul-2024 11:00 AM,20-Jun-2024 10:00 AM,01-Jul-2024 05:00 PM,,,20-Jun-2024 10:00 AM,01-Jul-2024 05:00 PM,11-Jul-2024 12:00 PM,"40,424",Yes,fixed,,EE Reckong Peo,EE Reckong Peo,1.0,Earnest money,Fee,,1,ICICI BANK,800.0,EE Reckong Peo,EE Reckong Peo,Yes,Executive Engineer,Division Reckong Peo,CO WSS Mebar Nallah to Habitation Shudharang  Rang in GP Shudharang Tehsil Kalpa Distt.kinnaur H.P,"CO RCC Sedimentation Tank 50K Ltr. Capacity,CO 3 Nos RCC Filter bed 120.57 Sqm 40.19 Sqm each CO RCC main storage tank dome type 150000 Ltr. Capacity, Providing Site Development, RWall and Fencing  Around Water Treatment Plant",Please refer Tender documents.,,"88,58,740",Civil Works,,Tender,90.0,365.0,GP Reckong Peo,172107.0,,,,Reckong Peo Division,No,No,AOC
,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
