Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Department of Health and Family Welfare||Directorate of Health and Family Welfare||CMO SHIMLA,HFW-SML-Tender(RBSK)-2025/26- 3864,2025_DFHW_108542_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Documents to be uploaded as per e-tender document,24-Jun-2025 05:00 PM,17-Jul-2025 03:00 PM,25-Jun-2025 10:00 AM,16-Jul-2025 05:00 PM,25-Jun-2025 11:00 AM,30-Jun-2025 05:00 PM,01-Jul-2025 10:00 AM,16-Jul-2025 05:00 PM,26-Jul-2025 11:00 AM,"2,50,000",No,fixed,,Chief Medical Officer Shimla,Shimla,1.0,Amendment in clause under terms and conditions,Other,,1.0,ICICI BANK,"1,000",Chief Medical Officer Shimla,Shimla,No,Chief Medical Officer Shimla,Office of the CMO Shimla,Providing VEHICLES UNDER RBSK and OTHER PROGRAMMES OF NHM,Provide vehicles as per the terms of the tender document in respect of RBSK and other programmes of NHM under the control of the Chief Medical Officer and various BMOs of the district Shimla,Please refer Tender documents.,,,Miscellaneous Services,,Rate Contract,180.0,730.0,District Shimla,171001.0,,,,Office of the CMO Shimla,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Documents to be uploaded as per terms and conditions of the tender document,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other documents to be uploaded as per e-tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price BID (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
