0,1,2,3,4,5,6,7,8,9,10
,Lakhimpur,10,( Nowboicha | 10 ),,,,,,,
,Nalbari,78,"( Barbhag | 14 ), ( Barkhetri | 54 ), ( Nalbari | 10 )",,,,,,,
,Sonitpur,8,( Chariduar | 8 ),,,,,,,
,Tamulpur,8,( Tamulpur | 8 ),,,,,,,
,Total,395,,,,,,,,
"Population 
And Crop 
Area 
Affected","District/Sub
-division*",Male,"Femal
e",Children,"Total 
Populatio
n",Population Details,"Crop 
Area ( in 
Hect. )",Crop Area Details,,
,Bajali,8067,7999,1743,17809,"( Sarupeta | 3705 ), ( 
Bajali | 14104 )",24.00,"( Sarupeta | 8.00 ), ( 
Bajali | 16.00 )",,
,Barpeta,20276,18429,4261,42966,"( Chenga | 1750 ), ( 
Sarthebari | 27793 ), ( 
Barpeta | 13423 )",194.00,"( Chenga | 19.00 ), ( 
Sarthebari | 45.00 ), ( 
Barpeta | 130.00 )",,
,Biswanath,61,59,55,175,( Halem | 175 ),,0.00,( Halem | 0.00 ),
,Darrang,0,0,0,0,( Mangaldoi | 0 ),,317.00,( Mangaldoi | 317.00 ),
,Dhemaji,0,0,0,0,( Dhemaji | 0 ),,2.00,( Dhemaji | 2.00 ),
,Goalpara,0,0,0,0,( Rongjuli | 0 ),,4.00,( Rongjuli | 4.00 ),
,Jorhat,0,0,0,0,"( Titabor | 0 ), ( Jorhat 
East | 0 )",,10.35,"( Titabor | 5.35 ), ( 
Jorhat East | 5.00 )",
,Kamrup,1,1,2,4,"( North Ghy | 4 ), ( 
Hajo | 0 ), ( Kamalpur | 
0 )",,1105.23,"( North Ghy | 10.50 ), ( 
Hajo | 988.00 ), ( 
Kamalpur | 106.73 )",
,Lakhimpur,9108,8915,651,18674,( Nowboicha | 18674 ),,0.00,( Nowboicha | 0.00 ),
,Nalbari,532,287,103,922,"( Barbhag | 922 ), ( 
Barkhetri | 0 ), ( 
Nalbari | 0 )",,199.40,"( Barbhag | 15.90 ), ( 
Barkhetri | 137.50 ), ( 
Nalbari | 46.00 )",
,Sonitpur,540,440,235,1215,( Chariduar | 1215 ),,2.53,( Chariduar | 2.53 ),
,Tamulpur,417,383,400,1200,( Tamulpur | 1200 ),,1.40,( Tamulpur | 1.40 ),
,Total,39002,36513,7450,82965,,,1859.91,,
"Relief 
Camps / 
Centres 
Opened","District/Sub
-division*",Total,Relief Camp,,,,Relief Distribution Centres,,,
,Bajali,72,"0(Sarupeta | 0, Bajali | 0)",,,,"72(Sarupeta | 1, Bajali | 71)",,,
,Barpeta,27,"0(Chenga | 0, Sarthebari | 0, Barpeta | 0)",,,,"27(Chenga | 4, Sarthebari | 21, Barpeta | 2)",,,
,Biswanath,1,0(Halem | 0),,,,1(Halem | 1),,,
,Kamrup,1,1(North Ghy | 1),,,,0(North Ghy | 0),,,
,Nalbari,2,0(Nalbari | 0),,,,2(Nalbari | 2),,,
,Sonitpur,2,0(Chariduar | 0),,,,2(Chariduar | 2),,,
,Tamulpur,1,0(Tamulpur | 0),,,,1(Tamulpur | 1),,,
,Total,106,1,,,,105,,,
"Inmates In 
Relief 
Camps","District/Sub
-division*",Total,Revenue Circlewise,,,Male,Female,Children,"Pregnant 
/ 
Lactating 
Mother","Person 
with 
Disabilit
y"
,Kamrup,4,"(Hajo | 0), (Kamalpur | 0), 
(North Ghy | 4)",,,1,1,2,0,0
,Total,4,,,,1,1,2,0,0
"Human 
Lives Lost - 
Confirmed","District/Sub
-division*",Total,Male,Female,Children,Revenue Circlewise,,,,
,Goalpara,1,1,0,0,(Rongjuli | 1),,,,
,Total,1,1,0,0,,,,,
"Human 
Lives Lost 
Confirmed - 
Death Type","District/Sub
-division*",Total,"Flood 
Death","General 
Drownin
g (Non 
Flood)",Landslide,,,,,
,Goalpara,1,1,0,0,,,,,
,Total,1,1,0,0,,,,,
"Human 
Lives Lost - 
Missing",Nil,,,,,,,,,
"Human 
Lives Lost 
Missing - 
Type",Nil,,,,,,,,,
"Animals 
Affected","District/Sub
-division*",Total,Big,Small,Poultry,,,,,
,Bajali,7508,4117,2758,633,,,,,
,Barpeta,38605,17192,12240,9173,,,,,
,Kamrup,3850,3850,0,0,,,,,
,Lakhimpur,2939,2279,660,0,,,,,
,Nalbari,11504,4152,7352,0,,,,,
,Sonitpur,1353,900,453,0,,,,,
,Total,65759,32490,23463,9806,,,,,
"Animals 
Washed 
Away",Nil,,,,,,,,,
"Houses 
Damaged","Fully 
Others 
District/Sub
Fully 
Fully 
Partially 
Partially 
Partially 
Others 
Others 
Kucch
Cattle 
-division* 
Pukka 
Total 
Kuccha 
Pukka 
Total 
Huts 
Total 
a 
Shed",,,,,,,,,
,"Tamulpur 
0 
1 
1 
74 
0 
74 
0 
0 
0",,,,,,,,,
,Total,"0 
1 
1",,,74,0,74,0,0,0
"Rescue 
Operation","District/Sub
-division*",Agency,,,"Boats 
Deployed","Person 
Evacuate
d By 
Boats","Animal 
Evacuate
d By 
Boats","Helicopte
rs 
Deployed","Person 
Evacuate
d By 
Helicopte
rs","Medical 
Team 
Deploye
d"
,Barpeta,"Fire & Emergency Services 
(F&ES)",,,1,1,0,0,0,0
,Kamrup,,,,0,0,0,0,0,1
,Lakhimpur,,,,0,0,0,0,0,4
,Total,,,,1,1,0,0,0,5
"Relief 
Distributed","District/Sub
-division*","Rice 
(in Q)","Dal 
(in Q)","Salt (in 
Q)","M. Oil (in 
L)","Cattle 
Feed - 
Green 
Fooder 
(in Q)","Cattle 
Feed - 
Wheat 
Bran (in 
Q)",Cattle Feed - Rice Bran (in Q),,
,Bajali,0.00,0.00,0.00,0.00,0.00,882.62,0.00,,
,Barpeta,125.08,24.00,7.18,718.00,0.00,409.20,0.00,,
,Biswanath,1.88,0.35,0.00,0.00,0.00,0.00,0.00,,
,Kamrup,0.10,0.02,0.00,0.60,0.00,0.00,0.00,,
,Nalbari,0.00,0.00,0.00,0.00,0.00,220.00,0.00,,
,Sonitpur,13.64,2.43,0.73,0.00,0.00,0.00,0.00,,
,Tamulpur,19.20,3.60,1.08,108.00,0.00,0.00,0.00,,
,Total,159.90,30.40,8.99,826.60,0.00,1511.82,0.00,,
"Relief 
Distributed 
Others","District/Sub
-division*","Baby Food 
Liquid",,Baby Food Solid,,Others,,,,
,Bajali,0.00-Q,,0.00-Q,,,,,,
,Barpeta,0.00-Q,,0.00-Q,,,,,,
,Biswanath,0.00-Q,,0.00-Q,,,,,,
,Kamrup,1.00-L,,2.00-Pkt,,,,,,
,Nalbari,0.00-Q,,0.00-Q,,,,,,
,Sonitpur,0.00-Q,,0.00-Q,,,,,,
,Tamulpur,0.00-Q,,0.00-Q,,0-0.00-Q,,,,
"Infrastructur
e Damaged - 
Embankmen
t Breached","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Biswanath,1,"Halem - At upstream ofTinikuniaon R/Bank TeaGardenBundof R Brahmajan | Tinikunia | Sharp 
current of flood water eroded away the Tea garden bund for a length of 210m and breached it at 
upstream of Tinikunia for a length of 4.5m on R/Bank of river Brahmajan near Joregaon area. 
Report on 28/06/2023 | (Long - 93.481104, Lat - 26.933649, Dept - Water Resource Deptt.)",,,,,,,
,Sonitpur,1,"Chariduar - Amloga river embankment | Amloga pathar Village | 1 no embankment in Amloga 
pathar Village has been eroded (20m) by the river water of Amloga river DTD 28.06.2023 | (Long - 
92.753871, Lat - 26.897990, Dept - P&RD)",,,,,,,
,Total,2,,,,,,,,
"Infrastructur
e Damaged - 
Embankmen
ts Affected",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Road","District/Sub
-division*","Numbe
r",Details,,,,,,,
,Baksa,2,"Jalah - Daodhara to Doomni Road on 21-06-2023 | Hatijan | As per report received form Asstt 
Executive Engineer P.W.D Salbari (R & B) on 27-06-203 CUL.Bo 7/1 approaches has beeen 
damagged at CH. 6850.00 M. | (Long - 91.294178, Lat - 26.731009, Dept - PWD (Roads)),  
Jalah to Rupahi road | nil | As per report received form Asstt Executive Engineer P.W.D Salbari (R 
& B) on 27-06-2023 CUL.Bo 5/1 approaches has been damaged at CH. 4750.00 M. | (Long - 
91.170875, Lat - 26.765848, Dept - PWD (Roads))",,,,,,,
,Barpeta,22,"Chenga - Suva to Jatradia NC via Bandali | Barbhitha,Jatradia NC | Side berm eroded & Hard Crust 
damaged at several stretches.Damaged length approx. 1200.00M Received from PWRD on 
28.06.2023 | (Long - 91.166376, Lat - 26.257376, Dept - PWD (Roads)),  
Batgaon Haripur Road | ""Batgaon,Ganakpara, Bampara"" | Road submerged and Hard Crust 
damaged at several stretches. Damage length approx. 600.00 M Received from PWRD on 
28.06.2023 | (Long - 91.128604, Lat - 26.282763, Dept - PWD (Roads)),  
Batgaon Chutiapara Road | ""Batgaon, Chutiyapara, Motabari"" | Road submerged at several 
stretches. Damage length approx. 1.00 Km Received from PWRD on 28.06.2023 | (Long - 
91.111561, Lat - 26.290347, Dept - PWD (Roads)),  
Barpeta - BB road to Pakabetbari Pam 1629 No LP school (PMGSY completd- Pkg- AS-01-188) | 
Pakabetbari Pam | As per report received from PWD Roads Dept on 28/06/2023 BB road to 
Pakabetbari Pam 1629 No LP school (PMGSY completd- Pkg- AS-01-188) submerged in streches.",,,,,,,
,,,"Side berms damaged | (Long - 91.044303, Lat - 26.354414, Dept - PWD (Roads)),  
Barbala Nakkati Road SPT Br No 2/1 badly damaged | Barbala | As per report received from PWD 
Roads Dept on 28/06/2023 BarbalaNakkati Road SPT Br No 2/1 badly damaged | (Long - 
90.990320, Lat - 26.406180, Dept - PWD (Roads)),  
Bamunbari Kujarpith road (PMGSY completed- Pkg- AS-01-508) road | Bamunbari Kujarpith | As 
per report received from PWD Roads Dept on 28/06/2023 BamunbariKujarpith road (PMGSY 
completed- Pkg- AS-01-508) road submerged. Side berms heavily damaged | (Long - 91.066600, 
Lat - 26.402895, Dept - PWD (Roads)),  
Pohumara river at Colony Bazar SPT Br. No 1/1 | Pohumara river at Colony Bazar | As per report 
received from PWD Roads Dept on 28/06/2023 Pohumara river at Colony Bazar SPT Br. No 1/1 
approches badly damaged | (Long - 91.064112, Lat - 26.256879, Dept - PWD (Roads)),  
Dangarkuchi Kaljhar road (NH-31 to Jarabari )Pkg- AS-01-493 PMGSY | Dangarkuchi Kaljhar | As 
per report received from PWD Roads Dept on 28/06/2023 DangarkuchiKaljhar road (NH-31 to 
Jarabari )Pkg- AS-01-493 PMGSY ongoing side berms damaged in streches. | (Long - 91.014338, 
Lat - 26.396882, Dept - PWD (Roads)),  
BB road to Kayakuchi Bhaktardoba PWD road via DakhinKuriha road | Kuriha | As per report 
received from PWD Roads Dept on 28/06/2023 BB road to KayakuchiBhaktardoba PWD road via 
DakhinKuriha road submergd. Side berms damaged in streches | (Long - 91.067600, Lat - -
26.392230, Dept - PWD (Roads)),  
Jarabari to Dabaliapara road | Jarabari to Dabaliapara | As per report received from PWD Roads 
Dept on 28/06/2023 Jarabari to Dabaliapara road side berms badly damaged | (Long - 26.381928, 
Lat - 91.017327, Dept - PWD (Roads)),  
Deurikuhi to BetbariChariali road SPT Br No 1/1 | Deurikuchi | As per report received from PWD 
Roads Dept on 28/06/2023 Deurikuhi to BetbariChariali road SPT Br No 1/1 approaches badly 
damaged | (Long - 91.012931, Lat - 26.352187, Dept - PWD (Roads)),  
Dangarkuchi village road to BetbariChariali SPT Br No 1/1 | Dangarkuchi | As per report received 
from PWD Roads Dept on 28/06/2023 Dangarkuchi village road to BetbariChariali SPT Br No 1/1 
approaches damaged | (Long - 91.012931, Lat - 26.353187, Dept - PWD (Roads)),  
BB road to Putlartari via Pakabetbari Pam SPT Br No 1/1 | Putlartari | As per report received from 
PWD Roads Dept on 28/06/2023 BB road to Putlartari via Pakabetbari Pam SPT Br No 1/1 badly 
damaged | (Long - 91.042564, Lat - 26.359317, Dept - PWD (Roads)),  
BB road to Keotpara road (PMGSY completed-Pkg- AS-01-306) road | BB Road | As per report 
received from PWD Roads Dept on 28/06/2023 BB road to Keotpara road (PMGSY completed-
Pkg- AS-01-306) road submerged. Side berms and road surface damaged in streches | (Long - 
91.040022, Lat - 26.354476, Dept - PWD (Roads)),  
Kayakuchi Newlarbhitha Road RCC Br. No 4/1 | Kayakuchi Newlarbhita | As per report received 
from PWD Roads Dept on 28/06/2023 Kayakuchi Newlarbhitha Road RCC Br. No 4/1 approaches 
damaged | (Long - 91.094648, Lat - 26.393230, Dept - PWD (Roads)),  
DK road to Barbala Madrassa Road | Barbala | As per report received from PWD Roads Dept on 
28/06/2023 DK road to Barbala Madrassa Road breahed at 1stKm . Side berms & hard crust 
damaged | (Long - 91.007298, Lat - 26.402153, Dept - PWD (Roads)),  
Kayakuchi Newlarbhitha road SPT Br No 6/1 | Kayakuchi Newlarbhita | As per report received 
from PWD Roads Dept on 28/06/2023 Kayakuchi Newlarbhitha road SPT Br No 6/1 in danger 
condition due to blockage of water way due to deposition of Water hyacinth | (Long - 91.094640, 
Lat - 26.393000, Dept - PWD (Roads)),  
Ata Bhowkamari to Madhya Bhowkamari via Kayakuchi Medical | Ata Bhakuamari | As per report 
received from PWD Roads Dept on 28/06/2023 Ata Bhowkamari to Madhya Bhowkamari via 
Kayakuchi Medical completely submerged | (Long - 91.069166, Lat - 26.402668, Dept - PWD 
(Roads)),  
BB road (At Lakhi Bazar) to Dakhin Khablarbhitha road | Khablarbhita | As per report received 
from PWD Roads Dept on 28/06/2023 BB road (At Lakhi Bazar) to Dakhin Khablarbhitha road 
side berms dmaged | (Long - 91.040019, Lat - 26.375522, Dept - PWD (Roads)),  
Kayakuchi Village road | Kayakuchi Village Road | As per report received from PWD Roads Dept 
on 28/06/2023 Kayakuchi Village road Side berms damaged in strehces | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads)),  
Uttar MarichaTiniali to Pahumara River road | Maricha | As per report received from PWD Roads 
Dept on 28/06/2023 Uttar MarichaTiniali to Pahumara River road submerged, ICBP surface 
damaged | (Long - 91.073630, Lat - 26.386619, Dept - PWD (Roads)),  
BB road to Fulorguri Bamunbari road | Fulorguri | As per report received from PWD Roads Dept 
on 28/06/2023 BB road to Fulorguri Bamunbari road submerged. | (Long - 91.068795, Lat - 
26.412334, Dept - PWD (Roads))",,,,,,,
,Dhubri,4,"Agamoni -     SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM ROYPARA TO 
SILKURIRPAR ROAD AT 1ST KM (.) LONGITUTE : 89.762382 & LATITUDE : 26.201615 (.) 
(Dated 12-06-2023 to 26-06-2023) | LONGITUTE : 89.762382 & LATITUDE : 26.201615 (.) | | 
(Long - 89.762382, Lat - 26.201615, Dept - PWD (Roads)),  
SIDE BERM DAMAGED ON ASS ROAD AMTOLA TO BORO HARIRDHAM 
RANPAGLIRHAT ROAD AT 1ST KM (.) (.) LONGITUTE : 89.759262 & LATITUDE : 
26.19316 (.)(Dated 12-06-2023 to 26-06-2023) | LONGITUTE : 89.759262 & LATITUDE : 
26.19316 (.) | | (Long - 89.759262, Lat - 26.193160, Dept - PWD (Roads)),",,,,,,,
,,,"SIDE BERM DAMAGED ON RANPAGLI BAZAR STARASAL ROAD AT 3RD KM (.)(.) 
LONGITUTE : 89.731494 & LATITUDE : 26.191224 (.)(Dated 12-06-2023 to 26-06-2023) | 
LONGITUTE : 89.731494 & LATITUDE : 26.191224 (.) | | (Long - 89.731494, Lat - 26.191224, 
Dept - PWD (Roads)),  
SIDE BERM & SIDE SLOPES DAMAGED ON ROAD FROM ASS ROAD TO KADAMTOLA 
HARIRDHAM ROAD AT 1ST KM (.)LONGITUTE : 89.759262 & LATITUDE : 26.19316 
(Dated 12-06-2023 to 26-06-2023) | LONGITUTE : 89.759262 & LATITUDE : 26.19316 | | (Long 
- 89.759262, Lat - 26.193160, Dept - PWD (Roads))",,,,,,,
,Goalpara,5,"Lakhipur - A.T. Road (Old) to Medhipara Kaltibari Dhara | Near Medhipara | As per report of 
PWD road department, Due to incessant rainfall for last 7 days A.T. Road (Old) to Medhipara 
Kaltibari Dhara at 2nd KM, Affected length sidebum & road surface damage from 22.06.2023 to 
26.06.2023 | (Long - 90.337176, Lat - 26.018117, Dept - PWD (Roads)),  
Rongjuli - RANGJULI TO SIMLITOLA ROAD | OPPOSITE AGVB BANK, RANGJULI | As per 
reported by PWD(RR), Dudhnoi & Goalpara East TR Division via whatsapp message on 
28/06/2023 , rangjuli to simlitola road partially submerged due to water overflowing cause by flash 
flood like situation due to indecent rainfall over the Hills of Meghalaya. Submerged length 1. Ch 
20.00 m to 120.00 m Avg. Depth. 0.50 m. 2. Ch. 400.00 m to 750.00 m. Avg. Depth 0.60 m. | 
(Long - 90.935896, Lat - 25.968213, Dept - PWD (Roads)),  
NH 17 to BELPAR ROAD | NEAR RANGJULI TD BLOCK OFFICE | As per reported by 
PWD(RR), Dudhnoi & Goalpara East TR Division via whatsapp message on 28/06/2023 , NH 17 to 
Belpara road partially submerged due to water overflowing cause by flash flood like situation due 
to indecent rainfall over the Hills of Meghalaya. Submerged length ch.00 m to 500.00 m avg depth 
0.40 m | (Long - 90.940787, Lat - 25.968469, Dept - PWD (Roads)),  
Balijana - Junkaipara to Rakhaldubi Road | JUNKAIPARA | As per PWRD, Goalpara West & 
Jaleswar Territorial Road Division, Lakhipur reported on 27/06/2023 via Whatsapp, road from 
Junkaipara to Rakhaldubi Road was partially submerged , lenght: 60 Mtr & Depth: 30 cm Lat: 
26.102977 Long: 90.434762 .Traffic disrupted as on 28/06/2023 | (Long - 90.434762, Lat - 
26.102977, Dept - PWD (Roads)),  
Titapara village to Shivnath Road | Titapara Village | As per PWRD, Goalpara West & Jaleswar 
Territorial Road Division, Lakhipur reported on 27/06/2023 via Whatsapp, road from Titapara 
village to Shivnath Road was partially submerged , lenght: 200 Mtr & Depth: 40 cm Lat: 26.061418 
Long: 90.373778 Traffic disrupted as on 28/06/2023 | (Long - 90.373778, Lat - 26.061418, Dept - 
PWD (Roads))",,,,,,,
,Jorhat,1,"Jorhat West - Malowali dhekorgora road . dated : 27th June 2023 | Malowpam | Seepage resulting 
erosion of Road Embankment has taken place due rise in water level of Bhogdoi river at 10th Km 
of Koiborta Gaon to Malow ali (Dhekorgorah to Solmora Road) near Solmora. | (Long - 94.104212, 
Lat - 26.785235, Dept - PWD (Roads))",,,,,,,
,Karimganj,4,"Karimganj - Shyamaprasadpur road | Near Polytechnic | due to incessant heavy rain from last few 
days the above road is damaged (road surface is badly damaged)at CH 0.00M to 3000.00M .The 
report was submitted by Asst. Executive Eng. , Karimganj North Territorial Division. on 
20/06/2023 | (Long - 92.323194, Lat - 24.842248, Dept - PWD (Roads)),  
Longai Chandkhani road | Longai | due to incessant heavy rain from last few days the above road is 
damaged (road surface is badly damaged)at CH 0.00M to 2000.00M .The report was submitted by 
Asst. Executive Eng. , Karimganj North Territorial Division. on 20/06/2023 | (Long - 92.336700, 
Lat - 24.807926, Dept - PWD (Roads)),  
F-N Raod to Krishnanagar Pt I | Krishnanagar | due to incessant heavy rain from last few days the 
above road is damaged (side berm & hard crust is damaged & earthen road is washed away)at CH 
0.00M to 250.00M .The report was submitted by Asst. Executive Eng. , Karimganj North Territorial 
Division. on 20/06/2023 | (Long - 92.329910, Lat - 24.775601, Dept - PWD (Roads)),  
Laxmi charan road | Laxmi charan road | due to incessant heavy rain from last few days the above 
road is damaged (sudden depression at some stretches & hard crust is damage)at CH 2800.00M to 
2900.00M .The report was submitted by Asst. Executive Eng. , Karimganj North Territorial 
Division. on 20/06/2023 | (Long - 92.345352, Lat - 24.871928, Dept - PWD (Roads))",,,,,,,
,Nalbari,7,"Banekuchi - On 23/06/2023 at 8 am Sahpur Harbhanga Road to Mora Pagladia submerged surface 
damaged report from Departmentrep | Makrapar | | (Long - 0.000000, Lat - 0.000000, Dept - PWD 
(Roads)),  
On 23/06/2023 at 8.00 am Sandheli Nilakantha Mandir to Barpit Road submerged and damaged 
report from Department | Makrapar | | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
On 22/06/2023 at 8am Makrapar to Barpit road submerged and damaged report from Department | 
Barpit | | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
On 24/06/2023 at 7 am Kharsitha to Madhupur Road submerged and damaged report from 
Department | Madhupur | | (Long - 0.000000, Lat - 0.000000, Dept - PWD (Roads)),  
Paschim Nalbari - Gadira SC Supa road | Gadira | Eroded due to rain water. Information received 
from PWD (R) Department via WT message on 27/06/2023 | (Long - 0.000000, Lat - 0.000000, 
Dept - PWD (Roads)),  
Purni Barpit Road. | Purni | Temporary restoration of flood damaged. Information received from 
PWD (R) Department via WT message on 27/06/2023 | (Long - 0.000000, Lat - 0.000000, Dept - 
PWD (Roads)),  
Kharsitha to Madhupur road | Kharsitha | Temporary restoration of flood damaged. Information",,,,,,,
,"received from PWD (R) Department via WT message on 27/06/2023 | (Long - 0.000000, Lat - 
0.000000, Dept - PWD (Roads))",,,,,,,,,
,"Total 
 
45",,,,,,,,,
"Infrastructur
e Damaged - 
Bridge",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Wildlife",Nil,,,,,,,,,
"Infrastructur
e Damaged - 
Others","District/Sub
-division*",Other Details,,,,,,,,
,Bajali,"Bajali - Culvert Damaged | HPC damaged of a culvert on Kochdiga Maguri to pub Helana road.Lat 26.456145 
Long 91.223573.This report is received from Executive Engineer,PWD Bhawanipur,Patacharkuchi & 
Sarukhetri Territorial Road Division, Pathsala on 27/06/2023,  
Fisheries/Pond | Renovation cum expansion of Community Pond under Amrit Sarovar Scheme at Pachim 
Kathalmuri village.Lat 26.622075 Long 91.148838Thios report is received from BDO,Bajali on 27/06/2023",,,,,,,,
,Baksa,"Baska - Road Breaches | Dhanbil to Sirisbari (Chaibari) Road breached at village Chaibari. Date: 27/06/2023 
Coordinate: 26.640949, 91.390948",,,,,,,,
,Barpeta,"Barpeta - Public Health Engineering (PHE) | As per received from Asst Executive Engineer, (PHE), Barpeta 
Sub Division, Barpeta on 27/06/2023 4 nos of HTW are repaired at Jibanlata High School, Barpeta,  
Public Health Engineering (PHE) | As per received from Asst Executive Engineer, (PHE), Barpeta Sub 
Division, Barpeta on 27/06/2023 1 nos of HTW are repaired at 3 No. Dakhin Hati LPS, Barpeta, Barpeta",,,,,,,,
,Biswanath,"Gohpur - Power Dept. Poles | 4 Nos of 8.5 PSC pole is uprooted by erosion of Solengi River Bank on 
27/06/23",,,,,,,,
,Goalpara,"Dudhnoi - Irrigation Canal/Scheme Damaged | 2m of right side earthen canal embankment of Garojaan Dong 
Bundh damaged at chainage 194 M from headwork at Rowmari Pt. II on 28/06/2023, Lat. 25.942953 Long. 
90.908503",,,,,,,,
,Jorhat,"Titabor - Culvert Approach Road Damaged | Dtd: 28/06/2023 Location-BurukBaruah Gaon Na-Ali Dhekiajuli 
Titabar Length-5Ft. Approx. (Lat: 26.674507 Long:94.19987, Source: P&RD)",,,,,,,,
,Kamrup,"Boko - Irrigation Canal/Scheme Damaged | Canals of Singua FIS has been submerged. Reported by AEE, 
Irrigation, Boko Sub-Division. Date- 27/06/2023. Co-ordinates- 25.948124, 91.106829 .",,,,,,,,
,Nalbari,"Tihu - Anganwadi Centres Affected | As per CDPO,ICDS Project,Tihu on 28/06/2023 ,total 17 nos AWC 
partially damaged in recent flood .,  
Elementary Schools Damaged | As per BEEO,Pub Nalbari Block on 27/06/2023 ,tatal 4 nos LPS and 2 No 
MES partially damaged on recent flood .,  
Secondary Schools Damaged | As per BEEO, Pub Nalbari Blook on 27/06/2023 ,total 1 no High School 
partially damaged on recent flood.",,,,,,,,
,"South 
Salmara","South Salmara - Fisheries/Pond | As per report received from BDO, South Salmara on 26.06.23 Amrit 
Sarobor scheme at Pondit para has been damaged due to heavy rainfall.(Latitude- 25.914228, Longitude-
90.018757),  
Fisheries/Pond | As per report received from BDO, South Salmara on 26.06.23 Amrit Sarobor scheme at 
seboltari has been damaged due to heavy rainfall.(Latitude- 25.899675, Longitude-90.025799),  
Fisheries/Pond | As per report received from BDO, South Salmara on 26.06.23 Amrit Sarobor scheme at 
Baladoba has been damaged due to heavy rainfall.(Latitude- 25.89422, Longitude-90.019815),  
Fisheries/Pond | As per report received from BDO, South Salmara on 26.06.23 Amrit Sarobor scheme at 
Katdanga Satdobi Pt-II (1 of2)has been damaged due to heavy rainfall.(Latitude- 25.834803, Longitude-
89.967444),  
Fisheries/Pond | As per report received from BDO, South Salmara on 26.06.23 Amrit Sarobor scheme at 
Katdanga Satdobi Pt-II (2 of2)has been damaged due to heavy rainfall.(Latitude- 25.833601, Longitude-
89.968219)",,,,,,,,
,Udalguri,"Udalguri - Irrigation Canal/Scheme Damaged | Breaching of protection of canal embankment at Bhelapara 
about 12m with the provision of Hume pipe at ch 14500 M of B1M canal on 26-06-2023 of Dhanisiri 
Irrigation Project (Long-92.198958, Lat-26.732108)",,,,,,,,
Erosion,"District/Sub
-division*",Details,,,,,,,,
